"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys26","sys27","sys28","sys29","sys30","sys31","sys32","sys33","sys34"
0.15543663,0.14507465,0.1642115,0.17168138,0.13791578,0.03174743,0.13754913,0.14092157,0.14498306,0.13803083,0.13627586,0.14555917,0.15283884,0.15776604,0.13600797,0.16887942,0.16705525,0.15777088,0.19604639,0.1503126,0.16516659,0.18157207,0.16630085,0.14872251,0.16656284,0.15577601,0.15146404,0.14502381,0.16787821,0.14915651,0.14514662,0.14890761,0.14900716,0.17836132
0.15758888,0.14487966,0.16328947,0.17408784,0.14457175,0.03426758,0.14479854,0.14033483,0.15207852,0.14167657,0.13248819,0.14325481,0.15412612,0.15483079,0.14041196,0.17240715,0.16820948,0.15808937,0.19804984,0.15761963,0.17154567,0.18243398,0.1673641,0.14703283,0.16790463,0.15756929,0.15126126,0.15183258,0.17517276,0.15267834,0.14623091,0.15541171,0.16087399,0.18185683
0.16240855,0.14722816,0.17363004,0.17936664,0.13629327,0.03787641,0.14680119,0.14361553,0.15166096,0.14638451,0.14318326,0.15006074,0.16240555,0.15630687,0.14586086,0.16953739,0.17222009,0.16439702,0.20132931,0.16827341,0.16556629,0.17373521,0.17278671,0.15265369,0.16676348,0.15632319,0.15394137,0.15168949,0.17231271,0.14227859,0.15329185,0.15527181,0.15917626,0.17808285
0.15862131,0.15330948,0.1625461,0.17560256,0.13408565,0.03519614,0.14580581,0.14234978,0.14456428,0.14355501,0.13687363,0.14363461,0.16088733,0.15331255,0.14081278,0.16736637,0.17114082,0.15329337,0.19803474,0.16829894,0.169792,0.18203638,0.168981,0.1532039,0.16673669,0.15730639,0.1544512,0.15526052,0.16781762,0.15025183,0.14606229,0.15297791,0.15718633,0.1785258
0.16049296,0.14900336,0.16609421,0.18324168,0.13391033,0.03070242,0.14934738,0.14242611,0.14842155,0.14163003,0.13518458,0.14635217,0.15794798,0.15571898,0.13677763,0.16662035,0.17153576,0.15620541,0.20171283,0.16277657,0.17139589,0.18160873,0.16777679,0.15407198,0.16784663,0.16516842,0.16018182,0.15954523,0.1629266,0.14946022,0.14458738,0.15414487,0.15400127,0.17682951
0.15877787,0.14155655,0.15447291,0.1769654,0.14322238,0.03832094,0.14433502,0.13949841,0.14934902,0.14006861,0.1326836,0.14302445,0.1568543,0.14917724,0.13646082,0.16690761,0.16949148,0.1631476,0.19774892,0.15354644,0.16974109,0.18054364,0.17518027,0.1525528,0.16785007,0.15711923,0.15539859,0.1537142,0.16660951,0.14443771,0.15051543,0.15554288,0.15608208,0.17923339
0.15227308,0.14416079,0.15689884,0.17373671,0.1429972,0.04033044,0.14435684,0.1389178,0.1475036,0.13770371,0.13066843,0.14306545,0.16088844,0.14803839,0.13912699,0.16254849,0.17248057,0.16247025,0.19531455,0.14725877,0.16938736,0.18053596,0.16943543,0.15033632,0.16386082,0.16256147,0.15181168,0.15053188,0.16655271,0.14767683,0.1446961,0.15352001,0.15590745,0.17873979
0.15659443,0.14626918,0.16224353,0.1731011,0.13391941,0.03439316,0.14367416,0.14197386,0.1530603,0.1392828,0.12943047,0.14379743,0.16152006,0.1545727,0.13850514,0.16306191,0.1701005,0.15566245,0.19854193,0.16513048,0.16614654,0.18207915,0.1719617,0.15274883,0.1696473,0.16430827,0.15549736,0.15298984,0.16979155,0.15208724,0.13985178,0.15427265,0.15714063,0.177545
0.15991838,0.1471684,0.16247985,0.17954168,0.13930875,0.03382579,0.15099274,0.14698588,0.15210806,0.14202714,0.14261192,0.14406719,0.16504593,0.15532242,0.13828004,0.16499791,0.1729583,0.16238013,0.20146956,0.16373652,0.17462864,0.18468405,0.17200148,0.15769498,0.16971466,0.16031976,0.15441439,0.15187242,0.16243351,0.14783649,0.14413502,0.15415205,0.15426347,0.17592017
0.16151776,0.14306474,0.15792236,0.17150408,0.13514224,0.03939568,0.14372623,0.14035224,0.14832501,0.13776329,0.12770986,0.14740255,0.15751368,0.15619034,0.14122272,0.16211605,0.17197182,0.15628092,0.19496551,0.1640883,0.16424991,0.18049377,0.16448402,0.14628274,0.16957626,0.15299922,0.15234577,0.14993626,0.15903099,0.13405412,0.13899504,0.1501071,0.15151405,0.17776191
0.15231847,0.14862403,0.15838316,0.17026594,0.13802394,0.03615169,0.15129544,0.14161915,0.148113,0.14239885,0.13247535,0.14110882,0.15080934,0.14607621,0.1335247,0.16109674,0.16746285,0.15797606,0.20295728,0.15376025,0.16700731,0.1757613,0.16493218,0.14626194,0.16423296,0.15486685,0.14733653,0.14874978,0.16185745,0.14880599,0.1406559,0.15028395,0.15484242,0.18104888
0.1560642,0.14872718,0.15665255,0.17906556,0.1366668,0.03361569,0.14764748,0.14693678,0.14992358,0.1445642,0.1378127,0.14315449,0.15907176,0.1535014,0.1395641,0.16077516,0.16982941,0.15171971,0.19953791,0.15997312,0.16757654,0.17934907,0.16760375,0.15002356,0.16690516,0.16012106,0.14997948,0.15231344,0.1644342,0.1454266,0.1373494,0.14831359,0.15710663,0.17252242
0.16259707,0.15082341,0.15971926,0.1744838,0.13786197,0.02129469,0.13729759,0.13608653,0.15500601,0.14308163,0.13540125,0.14493719,0.15832036,0.15457299,0.13735689,0.16140003,0.16819524,0.15658519,0.19806719,0.15891453,0.1681326,0.18300705,0.17001328,0.14864448,0.16615359,0.15601697,0.14613594,0.14869258,0.16006778,0.14374287,0.14650311,0.15457953,0.1573265,0.17387828
0.15812341,0.14540898,0.15854688,0.17241834,0.13219523,0.02763875,0.1390343,0.13751854,0.14657666,0.14048106,0.12733955,0.13784804,0.16325066,0.15248109,0.13470129,0.1643079,0.17757575,0.15282304,0.19738083,0.15378699,0.16478067,0.18292657,0.1660848,0.14761336,0.17480284,0.15524747,0.14679048,0.14803748,0.16091465,0.14221693,0.14046422,0.1520156,0.15375149,0.17276405
0.16514274,0.1479357,0.16310634,0.1748394,0.13462418,0.03051682,0.14808431,0.14507071,0.14876917,0.14536216,0.13598467,0.14345737,0.16208999,0.15951079,0.14238296,0.1649328,0.16920918,0.16227875,0.19889925,0.16868943,0.16507678,0.18014327,0.17443394,0.15112541,0.16726062,0.15847106,0.15531788,0.15448651,0.17257388,0.14581482,0.14481274,0.15407406,0.15846753,0.1815283
0.15980573,0.14912717,0.16071834,0.1772199,0.13012468,0.04220834,0.14498952,0.13881105,0.15451994,0.14406702,0.13426319,0.14394741,0.1568285,0.15342233,0.14102066,0.16271863,0.17749189,0.16089637,0.19889176,0.15611166,0.16546164,0.17942334,0.16992143,0.15450506,0.16985925,0.16558532,0.1537677,0.15051274,0.16373894,0.15250457,0.14691654,0.14871527,0.15186103,0.17778715
0.16064974,0.1456579,0.16563751,0.17555231,0.14802208,0.03475738,0.14785339,0.14033091,0.15312972,0.14222831,0.13212797,0.14253876,0.15607702,0.15517513,0.1364832,0.1659203,0.17382802,0.15758268,0.19588612,0.15515308,0.1648254,0.180321,0.1672482,0.15068352,0.16905262,0.15610937,0.14479031,0.15094213,0.16675518,0.15785507,0.14930003,0.15322123,0.15176408,0.17704046
0.16206706,0.14974215,0.15512211,0.17291789,0.12900863,0.02939339,0.14269891,0.14436115,0.15137312,0.1445274,0.13367564,0.14221288,0.16119523,0.15609124,0.13797571,0.16343898,0.16662842,0.15873751,0.20040867,0.1594456,0.16944851,0.18087697,0.16986227,0.14613665,0.16666412,0.15931012,0.15122973,0.15118913,0.16453928,0.14531007,0.14472603,0.15126374,0.15388224,0.17726263
0.16200242,0.14607662,0.16202242,0.17643416,0.13378585,0.03428203,0.14629526,0.14240687,0.15159728,0.14425579,0.13058432,0.14543437,0.15884497,0.15038827,0.13894218,0.1680768,0.1709649,0.16090422,0.20025183,0.16287235,0.16816595,0.18259797,0.17016364,0.15030795,0.16042733,0.15729608,0.15056354,0.14875979,0.16816956,0.1538178,0.14602252,0.15517532,0.15640956,0.18195754
0.15954803,0.15022605,0.16327583,0.17316602,0.14636591,0.04023736,0.14480211,0.13911958,0.15152115,0.14667307,0.13415423,0.14145619,0.16244923,0.15621104,0.139531,0.16331876,0.17464981,0.16094735,0.19566533,0.15459847,0.16613394,0.17767504,0.16863944,0.15083191,0.16718724,0.15650753,0.14949908,0.14648948,0.16461286,0.14517998,0.14198103,0.15639109,0.15734994,0.18028868
0.15665496,0.15144551,0.16393075,0.17603273,0.1488413,0.03380197,0.1457463,0.14310206,0.15192452,0.14712988,0.13201805,0.14236378,0.16150695,0.15386324,0.14150244,0.16969018,0.17780079,0.15840088,0.20018375,0.15923308,0.17166011,0.18424141,0.16990306,0.15116081,0.16706014,0.15924271,0.15446086,0.15582991,0.16687656,0.15012526,0.15648926,0.15072318,0.15600638,0.17042715
0.15709075,0.14606214,0.16036029,0.17234546,0.13861881,0.0320171,0.14223443,0.13909888,0.14913573,0.13948271,0.1335579,0.13894547,0.15977389,0.15730721,0.14011287,0.16480879,0.17155535,0.15688408,0.19856565,0.16127823,0.16483864,0.17868959,0.16794408,0.14829899,0.16877905,0.15954648,0.15565712,0.15744904,0.1654076,0.15384134,0.14161929,0.14679122,0.15643941,0.17682558
0.15748362,0.14661875,0.15754836,0.17520228,0.14021953,0.04268285,0.14432989,0.13837889,0.14360842,0.13722316,0.13699407,0.13836487,0.15756133,0.15235343,0.13822204,0.16209795,0.16982343,0.16126788,0.19816672,0.16103411,0.16649333,0.18315004,0.16881195,0.15154885,0.17257215,0.15900268,0.15210122,0.15025288,0.1578627,0.14038442,0.13692317,0.15306492,0.15175963,0.1784402
0.15962032,0.15123402,0.16231178,0.17195365,0.1446233,0.0317419,0.14749557,0.13760696,0.1506727,0.14681565,0.13654144,0.14440157,0.15380836,0.15101065,0.13962305,0.16917824,0.18399683,0.15551993,0.19699473,0.15522391,0.16426066,0.18237808,0.166712,0.14782041,0.16687092,0.15354733,0.15125194,0.14654566,0.17105542,0.14817021,0.15263617,0.14682314,0.15381714,0.17428693
0.15821166,0.14770771,0.1641157,0.1816848,0.1455605,0.03012718,0.14725769,0.13855921,0.14940097,0.14444076,0.13267518,0.14363252,0.15911162,0.15043266,0.13630826,0.16844311,0.1737357,0.15962714,0.19426501,0.15484409,0.16002115,0.18023217,0.16841005,0.14920273,0.16867975,0.15792063,0.15065583,0.1503243,0.16708276,0.1455414,0.1493009,0.15582872,0.15500865,0.18124547
0.15851386,0.14679138,0.16440752,0.17430879,0.14392943,0.03558517,0.14598715,0.13939094,0.14597608,0.14398681,0.13055286,0.14413276,0.16229677,0.15534917,0.13800319,0.16296444,0.17798613,0.15977169,0.19769988,0.15049332,0.16711284,0.17905667,0.16904649,0.14895572,0.16888496,0.15837422,0.15551553,0.1527984,0.16994086,0.15242382,0.14783016,0.14949804,0.15402514,0.17502263
0.15562348,0.14654956,0.16787247,0.17533087,0.13980557,0.03709473,0.14132533,0.1412907,0.14739854,0.14098549,0.13450067,0.14369308,0.15530508,0.15394299,0.13940488,0.16778435,0.16785621,0.15714423,0.1960843,0.15529307,0.16466425,0.18270234,0.17539735,0.15075171,0.16538498,0.1588411,0.14826349,0.15709462,0.16852758,0.14385906,0.15123938,0.15921333,0.15776977,0.16816638
0.16267816,0.15277729,0.16232816,0.17545407,0.13897608,0.03618069,0.14590143,0.14243474,0.15123585,0.14479959,0.14352566,0.14771892,0.16281541,0.16082874,0.14286194,0.1674871,0.17798446,0.16428922,0.19909607,0.15677957,0.16662616,0.17995088,0.166186,0.15443816,0.16390128,0.15477816,0.15134229,0.14789969,0.16977192,0.15034463,0.15030997,0.15248368,0.15850104,0.17534496
0.15760207,0.14991527,0.16363629,0.1755055,0.13347236,0.03122942,0.1477913,0.14461725,0.14820667,0.14065615,0.13802313,0.15053742,0.16142174,0.15464266,0.14029463,0.16500571,0.17459171,0.16106696,0.19775249,0.15887849,0.16252151,0.18216312,0.16592454,0.14818002,0.17088844,0.16067016,0.1535441,0.14725022,0.16549618,0.15112139,0.1432698,0.15371156,0.15826999,0.17619017
0.16279124,0.15219565,0.16140487,0.17524202,0.13374651,0.0274544,0.14437304,0.14064932,0.15134921,0.14566317,0.13525245,0.14829435,0.16187393,0.15333621,0.13639375,0.1711075,0.17873796,0.16158317,0.20050054,0.16244968,0.16481735,0.18006992,0.17530962,0.1493227,0.17305275,0.16295175,0.15272754,0.15338726,0.16065525,0.15439343,0.13621027,0.15283657,0.15819202,0.17096384
0.15511264,0.1484811,0.16698486,0.17718245,0.1443011,0.02923577,0.15098723,0.14193484,0.15595351,0.14560352,0.13667341,0.14197283,0.16076076,0.15718154,0.13756936,0.16406825,0.17546351,0.15866728,0.19864464,0.15703347,0.16507402,0.18353428,0.17068143,0.14990231,0.1669867,0.1585694,0.15262985,0.15352224,0.16800051,0.15695143,0.14642714,0.15272531,0.15121292,0.17627181
0.15752014,0.14770773,0.15338455,0.16855356,0.13500675,0.02840304,0.14882152,0.14678513,0.15335121,0.14720787,0.13390396,0.13257556,0.15504993,0.14840801,0.13375268,0.16598005,0.16937661,0.16104618,0.19616741,0.15068161,0.16086853,0.17881484,0.16707338,0.15154294,0.17096033,0.15598867,0.15068542,0.14931185,0.16035695,0.15150332,0.13949369,0.15101951,0.16072376,0.17866947
0.15951545,0.1423125,0.15567023,0.17156707,0.13578925,0.03448464,0.14848691,0.14192291,0.15244731,0.13579922,0.12296475,0.14229757,0.15770787,0.15073284,0.13943232,0.16043335,0.16868535,0.15668986,0.1961064,0.16148657,0.16574649,0.17930103,0.17005436,0.14456422,0.16505846,0.16076741,0.15622132,0.15465746,0.16564739,0.14011637,0.13304431,0.15195735,0.16090588,0.18297006
0.1538789,0.1435862,0.16064729,0.17598511,0.14464756,0.03925365,0.1479364,0.13962204,0.15236948,0.14127295,0.1287153,0.14297777,0.15648598,0.15688225,0.13717912,0.16265809,0.17436075,0.15921738,0.20032568,0.15268724,0.16602336,0.18181584,0.16491687,0.14929293,0.17207073,0.15663073,0.15883229,0.14643665,0.17057227,0.15254118,0.1441651,0.14595543,0.15159232,0.17206249
0.15750561,0.14762746,0.16328885,0.17456775,0.13963328,0.03343819,0.14784948,0.14264487,0.15431038,0.14550244,0.14020964,0.14616392,0.16293401,0.15605105,0.14163759,0.16537796,0.17472797,0.1592138,0.20235722,0.15150635,0.16734465,0.18060284,0.16639534,0.15298206,0.16560236,0.15902699,0.14699639,0.15385357,0.16553495,0.15035018,0.15412397,0.15439147,0.16099648,0.17719604
0.16153694,0.14400317,0.15963934,0.17568354,0.14342858,0.03888144,0.14212821,0.14159755,0.1565043,0.14005551,0.13678199,0.14472316,0.15851751,0.15664128,0.14009249,0.16034549,0.17141304,0.15514693,0.19739657,0.15702514,0.1609449,0.18098134,0.16896441,0.15108304,0.16993245,0.16268319,0.15571428,0.15484303,0.1745033,0.14839545,0.15092867,0.15056029,0.15352175,0.17528553
0.15511553,0.15064959,0.16333112,0.17287115,0.14798917,0.03157594,0.1487754,0.14063674,0.1493982,0.14666583,0.14046353,0.14912295,0.15893929,0.15765574,0.1419354,0.15828259,0.16703931,0.16061377,0.19651243,0.15401004,0.17084,0.1827578,0.17594203,0.15241339,0.16575821,0.15829175,0.15660155,0.15541851,0.16665454,0.14964665,0.15060877,0.15005688,0.15949536,0.17980056
0.15890903,0.14613008,0.16096233,0.17526156,0.1354607,0.03191923,0.13980478,0.13982185,0.15535537,0.14390999,0.12184026,0.13734239,0.16212829,0.15420986,0.14275942,0.16875492,0.17762922,0.15732383,0.19957894,0.15868684,0.16439209,0.17734265,0.16762846,0.1521197,0.16799446,0.15699606,0.14830196,0.15246339,0.16863786,0.14939423,0.14171062,0.1516546,0.15559357,0.17812706
0.15544792,0.15042076,0.16310788,0.17318472,0.14122586,0.03013167,0.14811762,0.14666059,0.14980208,0.14197744,0.13267948,0.14367733,0.15587743,0.15340761,0.13515898,0.16090089,0.16882056,0.15439759,0.20056625,0.15819055,0.16817338,0.18604357,0.16694567,0.15261624,0.16435627,0.15771084,0.15559331,0.1507508,0.16865535,0.14924326,0.14992203,0.15292468,0.15927899,0.17651889
0.15794825,0.15331441,0.15550698,0.17709537,0.13768805,0.03124379,0.14371234,0.13864597,0.14906785,0.14721611,0.13861471,0.14808872,0.16069873,0.15644293,0.14262409,0.16159219,0.1685639,0.15470015,0.19707537,0.16459368,0.16663248,0.1761932,0.16520627,0.14843769,0.16648074,0.16103966,0.15718656,0.15267631,0.15723276,0.13921226,0.13947032,0.15000164,0.15808831,0.17929653
0.15833771,0.14850329,0.16307566,0.17385981,0.144575,0.03148602,0.14116455,0.13577847,0.13859859,0.14393329,0.13162762,0.13880236,0.16015699,0.15388303,0.13932584,0.1646933,0.16624683,0.16067673,0.20150253,0.15513614,0.17119355,0.18382435,0.16919866,0.15178834,0.16459421,0.16052476,0.14581529,0.15169249,0.16455566,0.14218288,0.14991296,0.1575182,0.15376153,0.17589904
0.15404425,0.14435162,0.16014442,0.17192583,0.14083709,0.02969778,0.14507976,0.14394031,0.15288854,0.13372458,0.13229516,0.1418929,0.1538453,0.15046225,0.13525638,0.16730043,0.17406172,0.15949945,0.19668572,0.15009813,0.16397438,0.18274979,0.16903675,0.15063799,0.16736585,0.1511771,0.15599121,0.14440612,0.16921905,0.15102713,0.14817456,0.14975865,0.15640159,0.1775779
0.16275466,0.14788369,0.16259659,0.17370101,0.14333578,0.03622613,0.14697051,0.14212686,0.15496914,0.1444469,0.13793483,0.14832112,0.15809012,0.15662356,0.14229447,0.16493025,0.17442862,0.16339633,0.19972677,0.15716604,0.1675845,0.17955157,0.16719393,0.14858223,0.16644728,0.15868968,0.14674957,0.15036438,0.16488279,0.1554322,0.14957701,0.15093334,0.15718527,0.17874682
0.1614072,0.14900509,0.16495817,0.17457811,0.14461119,0.03535189,0.14157007,0.1401302,0.15360133,0.14150029,0.13457793,0.14666154,0.16640059,0.15263287,0.14006961,0.16566181,0.17406479,0.16434488,0.19817821,0.1567643,0.1614791,0.17745459,0.16716426,0.15417227,0.16326678,0.15876064,0.15626994,0.15309843,0.16848955,0.15023543,0.15570004,0.14912144,0.15406379,0.17506205
0.16121099,0.1557696,0.15795896,0.17221841,0.14221971,0.0351156,0.1423256,0.14455416,0.14606171,0.14725974,0.13960931,0.15478485,0.15439494,0.159255,0.13766515,0.17006916,0.17335427,0.15667286,0.20185107,0.15490896,0.17082895,0.17919058,0.17367732,0.15062813,0.16474985,0.15693354,0.15722159,0.14962043,0.16861581,0.15267818,0.14432333,0.15080615,0.15694728,0.17601056
0.1620152,0.14745465,0.16088133,0.1816723,0.12859481,0.03060791,0.14958169,0.14253925,0.1444375,0.14247399,0.13359279,0.13949933,0.16296521,0.15690503,0.14158314,0.16823655,0.17648636,0.15960964,0.19519267,0.16077505,0.17046062,0.18012306,0.17088645,0.1553302,0.16928918,0.16218433,0.1509912,0.15235329,0.17330965,0.14265521,0.14505414,0.15453389,0.156537,0.17748349
0.15350394,0.15129588,0.16237426,0.17468977,0.14069705,0.03293966,0.14191105,0.13916453,0.15089553,0.14213645,0.13498418,0.14261591,0.1583388,0.15795657,0.1372767,0.161358,0.17748825,0.15548143,0.2037148,0.15544767,0.16658429,0.17755068,0.16927074,0.14807447,0.16870833,0.15096922,0.15456085,0.14747058,0.16717818,0.15097927,0.14672951,0.15506036,0.15593761,0.17711014
0.16032947,0.1509211,0.16092335,0.17397108,0.14348771,0.03323673,0.14430851,0.14058152,0.14613681,0.14587068,0.13660397,0.14705373,0.15948742,0.15947221,0.14372763,0.16767245,0.17082709,0.16275856,0.20034473,0.15976484,0.16947397,0.18207777,0.17233004,0.15257494,0.16855426,0.16144023,0.15956258,0.15835308,0.16701266,0.14957052,0.15029719,0.15653356,0.15824642,0.17601325
0.15843793,0.14538416,0.16250894,0.17102135,0.13539593,0.03201659,0.14595371,0.14024086,0.15226665,0.13890159,0.12832989,0.13905869,0.15910251,0.15527444,0.14009949,0.16059832,0.16618585,0.15787587,0.19823254,0.15725598,0.16112453,0.17671996,0.16909806,0.14600244,0.16534183,0.15894122,0.15603834,0.15153495,0.16111951,0.14114399,0.14682514,0.14667721,0.15212885,0.17822964
0.15402742,0.15388949,0.1577819,0.17375257,0.1440409,0.03444182,0.14978462,0.14336978,0.14527041,0.14268073,0.13437337,0.14454275,0.16056186,0.1523769,0.13863061,0.16575116,0.17201941,0.14964084,0.19693761,0.15413897,0.16820597,0.1823016,0.16782472,0.14720691,0.16626922,0.15218831,0.15286401,0.14923801,0.16356585,0.14988443,0.14839976,0.15129609,0.15650804,0.17844029
0.15864614,0.15241859,0.15952875,0.17107655,0.13808645,0.03194016,0.15068987,0.14491435,0.14954454,0.14547465,0.12920621,0.13849416,0.16129386,0.1569768,0.13901237,0.16596714,0.17487421,0.1596816,0.20023196,0.16084712,0.17201812,0.18658565,0.16917647,0.15203023,0.17104908,0.1559485,0.15340467,0.14912504,0.17134403,0.14261178,0.14548113,0.15352267,0.15995074,0.17714439
0.15150008,0.14621917,0.15584371,0.17004924,0.12760106,0.03317054,0.1449493,0.14138892,0.15377168,0.14028775,0.12080784,0.13848077,0.15802779,0.15026282,0.13785927,0.15993095,0.17429531,0.15685471,0.19611781,0.15794835,0.16251222,0.17680147,0.1657069,0.14587657,0.16226752,0.15844006,0.15108815,0.14746634,0.16745024,0.14173244,0.14722337,0.14409412,0.15162205,0.18161919
0.15748648,0.14881584,0.16338117,0.17505669,0.13894944,0.03240557,0.14210381,0.13622559,0.14771674,0.1407327,0.13327356,0.14302486,0.15978099,0.15347927,0.13668876,0.16286346,0.17376717,0.15362625,0.19609022,0.15610509,0.16637173,0.18114347,0.16867594,0.15190979,0.16060657,0.15754941,0.15603696,0.1517738,0.16964968,0.14257987,0.15079914,0.14664288,0.15553418,0.17709074
