"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys27","sys28","sys30"
0.00693034,0.03293051,0.00231487,0.00577117,0.03038037,0.00775781,0.00585605,0.0098313,0.01345863,0.02958733,0.01993657,0.01084752,0.0151968,0.00497148,0.00424802,0.01451765,0.01260475,0.0142558,0.01944653,0.03433519,0.02708869,0.00793095,0.0075506,0.01370142,0.01350836,0.01321354,0.01053328,0.01363072
0.00732011,0.03557659,0.00230577,0.00549772,0.03248156,0.00783751,0.00554625,0.01020814,0.01546782,0.02997573,0.02115303,0.01171739,0.01775949,0.00454121,0.00392304,0.01419229,0.01353853,0.01472078,0.02063293,0.03791857,0.0302154,0.00707851,0.0070386,0.01401682,0.01427295,0.01345156,0.01254505,0.01532173
0.0063299,0.03424663,0.00216391,0.00570393,0.03195712,0.00723053,0.00532398,0.00948748,0.01256117,0.02992298,0.02071382,0.01136556,0.01447122,0.00455695,0.00381575,0.01330589,0.0126145,0.01370876,0.0185724,0.03526563,0.02840071,0.0070912,0.00720842,0.01339226,0.01304096,0.01212225,0.01076961,0.01270779
0.00694226,0.03293536,0.00217525,0.00664761,0.02846058,0.00733015,0.00534561,0.00956694,0.0153427,0.02827906,0.02013432,0.01084046,0.01763705,0.0043849,0.00368285,0.01375138,0.01212195,0.01418532,0.0184706,0.03422681,0.02710392,0.00674453,0.0066938,0.01298491,0.01372903,0.01231936,0.01152144,0.01535731
0.00684283,0.03290172,0.00207208,0.00471685,0.03053343,0.00767643,0.00611303,0.0099587,0.013589,0.02885606,0.02046681,0.01107343,0.01581349,0.00501748,0.00416276,0.01391278,0.0127693,0.01416771,0.01919029,0.03596508,0.02758656,0.00718511,0.00769703,0.01267265,0.01273759,0.01215112,0.01209962,0.01352952
0.0068474,0.03144052,0.00213629,0.00618452,0.03050669,0.00697537,0.00577942,0.00894802,0.01301339,0.02600922,0.01782051,0.00975025,0.01494586,0.0044127,0.00374097,0.01340438,0.01221337,0.01364922,0.01792755,0.03227162,0.02546055,0.00792259,0.00755707,0.01250951,0.01265455,0.01150781,0.01130461,0.01266491
0.00684637,0.03441133,0.00200307,0.00577828,0.0333696,0.00794507,0.00535189,0.01035863,0.01454502,0.03096077,0.02182886,0.01208268,0.0177218,0.0050434,0.00429525,0.01389005,0.0134098,0.01472451,0.02111827,0.03955074,0.03104439,0.00793908,0.00777463,0.01258523,0.0125454,0.01386212,0.01225113,0.01476237
0.00744127,0.03721634,0.00238602,0.00755201,0.03298502,0.00801022,0.00561139,0.01058315,0.01566697,0.03018743,0.02056789,0.01158461,0.01724414,0.00495262,0.0042092,0.01517036,0.01471211,0.01602629,0.02110843,0.0381044,0.02989043,0.0072623,0.00708782,0.01424955,0.01425557,0.01377226,0.01229823,0.01553881
0.00704943,0.03254838,0.00234206,0.00709066,0.02991314,0.00790027,0.00611669,0.01050146,0.01426955,0.02927884,0.02090125,0.01149353,0.01589937,0.00460123,0.00391001,0.01421748,0.01354136,0.01511515,0.02017836,0.0358909,0.02923311,0.0072159,0.00707071,0.01288269,0.01310003,0.01310257,0.01154991,0.01376229
0.00653226,0.03350485,0.00231589,0.00648846,0.03083744,0.00761839,0.00537763,0.0097632,0.01425186,0.02891322,0.0201672,0.01087549,0.01609431,0.00466341,0.00394521,0.01388932,0.01265153,0.01420008,0.01904654,0.03539882,0.02782173,0.00723617,0.00698629,0.01244719,0.0129405,0.01247375,0.01139053,0.01428575
0.00694778,0.03705739,0.00218968,0.00429328,0.03321209,0.00802067,0.0053792,0.01080831,0.01331761,0.03087323,0.02090357,0.01163355,0.01523603,0.00446101,0.00378464,0.01391208,0.01386969,0.01488657,0.02101865,0.03900139,0.02999092,0.00759957,0.00772547,0.0146361,0.01471361,0.01292806,0.01146346,0.01341332
0.0072722,0.03621708,0.00223964,0.00694136,0.03221918,0.00782413,0.00557445,0.01037166,0.0152621,0.03086262,0.02106504,0.0116188,0.01706823,0.00435274,0.0037062,0.01493644,0.01390486,0.01565629,0.02173415,0.03901199,0.02976051,0.00752788,0.00733656,0.01339918,0.0141674,0.01360132,0.01273715,0.01526514
0.00663198,0.03313031,0.00222227,0.00646997,0.03158404,0.00743442,0.00539438,0.00992833,0.01553717,0.03165587,0.02232426,0.01252466,0.01845818,0.00449842,0.00378265,0.01549375,0.01373002,0.0154523,0.01964939,0.03573457,0.02861455,0.00686022,0.00704225,0.01253382,0.01271178,0.01319145,0.01095781,0.0154336
0.00662271,0.03421456,0.00235658,0.00684026,0.03223836,0.00781384,0.00539974,0.0102389,0.01513499,0.03055492,0.02074126,0.01140752,0.01648263,0.00457348,0.00383324,0.01441701,0.01296159,0.01486155,0.01859081,0.03575447,0.02866941,0.00793819,0.00753378,0.01410728,0.0144737,0.01364032,0.01129227,0.01547123
0.00708535,0.033663,0.00209181,0.00655764,0.03223731,0.00824692,0.00535701,0.01118788,0.01517999,0.03007717,0.02127128,0.01131441,0.01739921,0.00500716,0.00426038,0.01396387,0.01358356,0.01511343,0.02121812,0.03718308,0.03015274,0.0078602,0.00746602,0.01317918,0.01302975,0.0135174,0.01187774,0.01508205
0.00673525,0.03373237,0.00234922,0.00622565,0.03064487,0.00833234,0.00566736,0.01098796,0.0152826,0.03044056,0.0214775,0.01161559,0.01746486,0.00483206,0.00411292,0.01411206,0.01318383,0.01471756,0.0202563,0.03799529,0.02927466,0.00725969,0.00720991,0.01250747,0.01230896,0.01388386,0.01172813,0.01537601
0.00683291,0.0327333,0.00224386,0.00671577,0.03074775,0.00738108,0.00552445,0.00994103,0.01406459,0.02896652,0.02037613,0.01097388,0.01626213,0.00497324,0.00421571,0.01375405,0.01352989,0.01484327,0.01951814,0.03520071,0.02815382,0.00767381,0.00711483,0.0130223,0.01329466,0.01429481,0.01201344,0.01441541
0.00695562,0.03503803,0.00234525,0.00664443,0.03276648,0.00760606,0.0052903,0.01002264,0.01398424,0.02965368,0.0209801,0.01140916,0.01663062,0.00476991,0.00397997,0.01378491,0.01320429,0.01420375,0.0207617,0.03815148,0.02977892,0.00776826,0.00725061,0.01378333,0.01387797,0.01226802,0.01138506,0.01374432
0.00681965,0.03319529,0.00235438,0.0071076,0.03191237,0.007134,0.00551929,0.00962981,0.01414361,0.02865535,0.02055973,0.01112297,0.01666534,0.00478493,0.00404168,0.01374626,0.01321315,0.01437196,0.01985562,0.03608435,0.02952909,0.00691498,0.0066024,0.01253865,0.01265952,0.01221215,0.01194629,0.01428798
0.00694167,0.03525561,0.00230844,0.00711305,0.03304021,0.0076082,0.00537346,0.0104261,0.01542163,0.03086834,0.02198211,0.01252434,0.0172635,0.0045777,0.00376851,0.01486162,0.01359083,0.01529462,0.02130249,0.03788158,0.02972063,0.00746928,0.00774009,0.01384832,0.01389056,0.01427751,0.01215636,0.01541874
0.00705483,0.03366598,0.00238145,0.00700988,0.03199968,0.00740087,0.00546106,0.01019281,0.01620536,0.02960049,0.02134785,0.01198392,0.01902904,0.00428547,0.0035771,0.01457524,0.01340746,0.01520314,0.0207131,0.03678814,0.03002546,0.00736958,0.00754993,0.01297031,0.01309718,0.01415112,0.01177133,0.01570487
0.00655169,0.03267019,0.00218575,0.00661635,0.02959951,0.00725121,0.0051939,0.00942556,0.0127464,0.02916971,0.02122297,0.011765,0.01532932,0.0045244,0.00384006,0.01305333,0.01213138,0.01332739,0.01812699,0.0336833,0.02649257,0.00768496,0.00751926,0.01235761,0.01249718,0.01253237,0.01032343,0.01277824
0.00672992,0.03152086,0.00219916,0.00688071,0.02915285,0.00770836,0.00549303,0.01011679,0.01407755,0.02866423,0.02046728,0.01134757,0.01562264,0.00421931,0.00358511,0.01498984,0.01231724,0.01388658,0.01969337,0.03459312,0.02674994,0.00722299,0.00747595,0.01236086,0.01243446,0.01285016,0.0107965,0.0141243
0.00711513,0.03540452,0.0023978,0.00732476,0.03214243,0.00796828,0.00556836,0.01069063,0.01493218,0.03084432,0.02117314,0.01161553,0.01661326,0.00502594,0.00424369,0.01485757,0.01380692,0.0152063,0.02142849,0.03855675,0.03119843,0.00735379,0.00763617,0.01300596,0.01310587,0.01316269,0.01188303,0.01499637
0.0069343,0.03510095,0.00209015,0.00583009,0.03059663,0.0079161,0.00505267,0.01083808,0.01476347,0.03028652,0.02233099,0.01219546,0.01698082,0.00477424,0.00406395,0.01380892,0.01361895,0.01508027,0.01969097,0.03549996,0.02882511,0.00724053,0.00674883,0.01354765,0.01331658,0.01328931,0.01123776,0.01457207
0.00647635,0.0318544,0.00217817,0.00600091,0.03019572,0.00706406,0.00541159,0.0093337,0.01351953,0.02752831,0.01803735,0.01019071,0.01554127,0.00455018,0.00388775,0.01438371,0.01294865,0.01427787,0.0190553,0.03536797,0.02658678,0.00767183,0.00802398,0.01219165,0.01262036,0.01200528,0.01143354,0.01377431
0.00727013,0.03315106,0.00229411,0.00605332,0.0294547,0.00792479,0.00550092,0.01047483,0.01335641,0.03039105,0.02279705,0.01242899,0.01508725,0.00467669,0.00391174,0.01429375,0.01342396,0.01516693,0.02129443,0.0384991,0.03052304,0.00764602,0.00795316,0.01167683,0.011781,0.01242066,0.01114116,0.01370819
0.00677354,0.03410704,0.00219307,0.00655414,0.03170422,0.0079812,0.00574236,0.01098987,0.01374374,0.03070156,0.02178044,0.01148557,0.01655035,0.00458431,0.00391296,0.01339991,0.01308071,0.01465388,0.01951907,0.03627999,0.02791908,0.00796833,0.0075792,0.01357631,0.01357953,0.01359753,0.01167509,0.01357198
0.00697772,0.03407932,0.00237014,0.00710118,0.03066787,0.00760677,0.00583333,0.01022204,0.01580155,0.03045874,0.02038282,0.01086977,0.01800109,0.00454466,0.00384163,0.01442066,0.01373604,0.01536943,0.01962366,0.03567585,0.02825304,0.00704961,0.0073441,0.01372851,0.01353526,0.01466542,0.01192498,0.01617887
0.0073479,0.03564878,0.0022714,0.00602864,0.03290592,0.008535,0.00546965,0.01165762,0.01479535,0.028944,0.02024755,0.01093178,0.01745835,0.00408941,0.00337313,0.01523552,0.01352762,0.01548607,0.02117251,0.03670009,0.02959042,0.00679505,0.00665519,0.01389974,0.01413684,0.01334466,0.0129678,0.0146278
0.00678714,0.03419361,0.00232961,0.0069782,0.03166624,0.00767234,0.00579923,0.00993119,0.0139656,0.03006375,0.02029332,0.01113408,0.01622851,0.00469738,0.00399986,0.01384496,0.01311927,0.01426953,0.01937288,0.03608258,0.02705544,0.00691428,0.00738181,0.01262466,0.01265338,0.01219666,0.01190561,0.0138126
0.00674598,0.03444817,0.00229145,0.00656744,0.03269701,0.00778214,0.00536608,0.01044286,0.01552916,0.02868805,0.02104902,0.01156132,0.01699197,0.0045579,0.00382017,0.01321838,0.01318323,0.0143982,0.02017363,0.03702535,0.02918379,0.00759771,0.00765635,0.01312254,0.01338478,0.01322759,0.01116619,0.01515646
0.00695078,0.03446226,0.0022073,0.00752908,0.032061,0.00777639,0.00595789,0.01058372,0.01481017,0.03127031,0.02065895,0.01119318,0.01700046,0.00465611,0.00390564,0.01416549,0.01271567,0.01438787,0.0198915,0.03612489,0.02854681,0.00773721,0.00783621,0.01345498,0.01348969,0.013598,0.01185667,0.01488952
0.00741759,0.03729923,0.00228432,0.00609694,0.03262501,0.00848568,0.00581887,0.0110478,0.01649711,0.03485003,0.02468008,0.01392785,0.01765746,0.00483221,0.00410633,0.01522046,0.01384824,0.01557867,0.02117809,0.03864821,0.03173056,0.00799314,0.0086824,0.0147724,0.01506275,0.01568512,0.01154433,0.01667844
0.0063884,0.03397175,0.00219618,0.00499247,0.03168599,0.00742472,0.00536476,0.0097815,0.01305672,0.0291822,0.02016514,0.01115439,0.01531123,0.00453728,0.00378408,0.01342843,0.01284391,0.01385673,0.01998264,0.03642741,0.02870944,0.00805464,0.00798687,0.01235096,0.01264818,0.01087531,0.01100869,0.01335642
0.00704345,0.03457791,0.00206693,0.00558523,0.03480424,0.00791251,0.00539822,0.01033228,0.01550085,0.02994265,0.02080814,0.01165183,0.01783225,0.00448267,0.00371335,0.01431568,0.01389729,0.0154324,0.02121301,0.03744302,0.03002876,0.00728107,0.0070817,0.01370298,0.01375753,0.0142089,0.01284808,0.0153625
0.0068249,0.03493907,0.00217683,0.00643067,0.03146204,0.00815244,0.00533999,0.01067159,0.01553797,0.02880351,0.02001923,0.01080115,0.01770192,0.00520452,0.00433761,0.01393987,0.01397288,0.0155526,0.01997952,0.03788221,0.0298832,0.00705653,0.00779664,0.01326787,0.01292499,0.0146935,0.0125069,0.015596
0.0067736,0.03464662,0.00227238,0.00612433,0.03233953,0.00776143,0.00554528,0.01026448,0.01373932,0.03088232,0.02083791,0.01158857,0.01572033,0.00448101,0.00380655,0.01377711,0.01262028,0.01437621,0.01943533,0.03575886,0.02850154,0.00735002,0.00752389,0.01402003,0.01422373,0.01280288,0.01171436,0.01363314
0.00700129,0.03657694,0.0021858,0.00669407,0.03456338,0.00772683,0.00555523,0.01017501,0.01507349,0.03188329,0.02162857,0.01171063,0.01649768,0.00522891,0.00447267,0.0143235,0.01355427,0.01484657,0.02081159,0.03864331,0.03008343,0.00818396,0.0081359,0.01520261,0.0156013,0.01396878,0.0114021,0.01504362
0.00690888,0.03566058,0.00215643,0.00576065,0.03269032,0.00821823,0.00533177,0.01096919,0.01412088,0.02999861,0.02008299,0.01116284,0.01640036,0.00476016,0.00401538,0.01444792,0.01355643,0.01501254,0.02009038,0.03722544,0.02814357,0.00781082,0.00782792,0.01393086,0.0140485,0.01350343,0.01174949,0.01427044
0.0070243,0.03771424,0.00223195,0.00697243,0.03469646,0.00801208,0.005485,0.010546,0.01512517,0.02978131,0.01948689,0.01102652,0.01718031,0.00463453,0.00385041,0.01526183,0.01306126,0.0148028,0.02139769,0.03828363,0.03089503,0.00710016,0.00792059,0.01526469,0.01544367,0.01304811,0.0113171,0.01511858
0.00712419,0.03323592,0.00205045,0.00555759,0.02804741,0.0074235,0.00528062,0.00993665,0.01464253,0.02822893,0.01835809,0.01045059,0.01607273,0.0051434,0.00439451,0.0134736,0.012885,0.01445659,0.01964714,0.03529159,0.02868057,0.00715411,0.00735006,0.01194692,0.01226231,0.01331961,0.01173738,0.01481693
0.00679985,0.03111166,0.00230249,0.00654009,0.02818873,0.00787038,0.00588769,0.01027535,0.01420913,0.02853664,0.02029932,0.01159122,0.01615743,0.0046914,0.00390244,0.01468699,0.01290332,0.01456466,0.01981414,0.03535713,0.0284685,0.00731784,0.00741223,0.01109817,0.01105962,0.01379399,0.01153109,0.01438002
0.00696522,0.03494424,0.00201303,0.0053677,0.03129938,0.00829638,0.00520833,0.01088119,0.01499213,0.03000571,0.02083948,0.01118433,0.01694902,0.00479411,0.00403363,0.01427588,0.01298737,0.01445739,0.02037621,0.03720189,0.02938151,0.00787998,0.0078041,0.0131855,0.01289149,0.01329223,0.01213728,0.01482558
0.00679401,0.03555625,0.002201,0.00646521,0.03119462,0.00809554,0.00537093,0.01057008,0.01660218,0.03129529,0.02118733,0.01164475,0.01784463,0.00494523,0.00422986,0.01390782,0.01265689,0.01406021,0.01949086,0.03675402,0.02915067,0.00703294,0.00670807,0.0131854,0.01328634,0.01377594,0.01151014,0.01658657
0.00651519,0.03196016,0.00227452,0.00542564,0.03039473,0.00702604,0.00534383,0.00919,0.01421658,0.02640552,0.01919468,0.01036543,0.0158325,0.00431435,0.00361923,0.01343102,0.01265313,0.01409629,0.0194006,0.03474647,0.02744224,0.0075799,0.00763049,0.01283701,0.01298917,0.01343166,0.01163362,0.01392905
0.00694043,0.03639805,0.00243301,0.00766669,0.03293632,0.00777387,0.00532299,0.01034433,0.0156813,0.03115449,0.02164499,0.01210599,0.01766197,0.00461996,0.00391483,0.0142191,0.01408145,0.01541858,0.02170555,0.03897401,0.03050043,0.00751109,0.00711838,0.01327773,0.01349399,0.01345337,0.01186574,0.01569058
0.00735714,0.03315927,0.00234105,0.00623567,0.02996769,0.00773663,0.005612,0.01008469,0.01550709,0.02842193,0.01990941,0.01098825,0.01791858,0.00454445,0.00379986,0.01530121,0.01430036,0.01607736,0.01933437,0.03585398,0.02792943,0.00844355,0.00755585,0.0128312,0.01291694,0.01375933,0.01253784,0.01528404
0.00642445,0.03267738,0.00218037,0.00472655,0.03229959,0.00768519,0.00556939,0.01030345,0.01331469,0.02763298,0.01986402,0.01077698,0.01572205,0.00448297,0.00375305,0.01395752,0.01285835,0.01425115,0.02019311,0.03602992,0.02855704,0.00771395,0.00789686,0.01380568,0.01426266,0.01204889,0.01076698,0.01343062
0.00699733,0.03468162,0.00235986,0.00767794,0.0313626,0.00765253,0.00608549,0.00978481,0.01336839,0.02935134,0.02013392,0.01096989,0.01557855,0.00475437,0.00409343,0.01382821,0.01265829,0.01418616,0.01941271,0.03657289,0.02756801,0.0075173,0.00736292,0.0133994,0.01351999,0.0128239,0.01133328,0.01314691
0.00704241,0.03294429,0.00222802,0.00568172,0.03029399,0.00710737,0.00517595,0.0096277,0.01369376,0.02899755,0.02017833,0.01101584,0.01507795,0.00470631,0.00394174,0.01376741,0.01307299,0.01439408,0.01916742,0.03562651,0.0286008,0.00724237,0.00716895,0.01263456,0.01274547,0.01224156,0.01107373,0.01372879
0.00684313,0.03290743,0.00198783,0.00483922,0.02846884,0.00792669,0.00571615,0.01066945,0.01438481,0.02743583,0.02043141,0.01150642,0.01612133,0.00470795,0.00394904,0.01459949,0.01277071,0.01456441,0.01963413,0.03538519,0.0276243,0.00771252,0.00750824,0.01245466,0.01248491,0.01276379,0.01190585,0.0143742
0.00718667,0.03640689,0.00229744,0.0067393,0.03349093,0.00845769,0.00546458,0.01112739,0.01524726,0.03170892,0.02091379,0.01154958,0.01691448,0.00516452,0.00439387,0.01409427,0.01302772,0.01448489,0.02090489,0.0387499,0.03015089,0.00883428,0.00775627,0.01440664,0.01488777,0.01346912,0.0119828,0.01532621
0.00693697,0.03408391,0.00232394,0.00686518,0.03161863,0.00781727,0.0057708,0.01016899,0.01506531,0.03056858,0.0210345,0.01173626,0.0170198,0.00475191,0.00400071,0.01521513,0.01369146,0.01557558,0.02044048,0.03775069,0.02978422,0.00790278,0.00824185,0.01221695,0.01225018,0.01443049,0.01205058,0.01493228
0.0070281,0.03323045,0.00238668,0.00607834,0.03099732,0.0080376,0.00539506,0.01072372,0.01425478,0.03016893,0.02135287,0.01172032,0.01636774,0.00443415,0.00372124,0.01392235,0.01307673,0.01417398,0.0208122,0.03687912,0.02927212,0.00711692,0.00703074,0.01267103,0.01278144,0.01263257,0.01189873,0.01392068
0.00678497,0.03553202,0.0022525,0.00531838,0.03234717,0.00789668,0.00577843,0.01089848,0.01492813,0.03119123,0.02036944,0.01140719,0.01690554,0.00505845,0.00430169,0.01446628,0.01267926,0.01422482,0.02123484,0.03785775,0.03030315,0.00848747,0.00848622,0.0134613,0.01367518,0.01271052,0.01111329,0.01453079
0.00660218,0.03424358,0.00216318,0.00582981,0.0321147,0.00757305,0.00576443,0.01027947,0.01338227,0.03175808,0.01957211,0.01079659,0.01591953,0.00412415,0.00352301,0.0140728,0.01251359,0.01420126,0.01919928,0.03604949,0.0276596,0.0080404,0.00761755,0.01352877,0.01403232,0.01249879,0.01093472,0.01337976
0.00749773,0.03714127,0.00229502,0.00734353,0.03382432,0.00807878,0.00540966,0.01088141,0.01524007,0.0321792,0.02100007,0.01151165,0.01801787,0.00459294,0.00391081,0.01533213,0.0143739,0.01604485,0.02102466,0.03872225,0.02956042,0.00753653,0.00747549,0.01444422,0.01451495,0.01320281,0.01237628,0.01526821
0.00701364,0.03645317,0.00234942,0.00711584,0.03275285,0.00804345,0.006073,0.01112082,0.01521046,0.02903512,0.02117713,0.01161764,0.01670213,0.00462133,0.00390846,0.01440984,0.01370184,0.01530011,0.02095671,0.03904737,0.02955598,0.00737089,0.0075209,0.01423296,0.01482618,0.01397302,0.01238056,0.01511798
0.00695373,0.03155328,0.00233752,0.00672081,0.02955917,0.00755322,0.00582699,0.00992892,0.0138193,0.02705146,0.01901174,0.01091728,0.01623928,0.00435705,0.00365313,0.01540115,0.01286785,0.01480639,0.0188709,0.03458194,0.02720178,0.00697409,0.00698028,0.01254526,0.01279116,0.01320404,0.01149134,0.01405186
0.00668972,0.03139097,0.00225042,0.00673252,0.02925232,0.00688083,0.00587336,0.00885181,0.01388716,0.02887919,0.02116034,0.01188407,0.01549303,0.00469937,0.00401084,0.01484691,0.01295468,0.0144363,0.01936086,0.03350889,0.0264838,0.00839504,0.00778186,0.01156397,0.01149867,0.01288797,0.01072085,0.01392018
