"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys26","sys27","sys28","sys29","sys30","sys33","sys34","sys35","sys36","sys37","sys38","sys39","sys40","sys41","sys42","sys43","sys44","sys45","sys46","sys47","sys48"
0.048227,0.05560094,0.0613904,0.11643597,0.12251902,0.12884645,0.1028283,0.09266191,0.1085546,0.07987704,0.06173162,0.19455745,0.19543741,0.1975822,0.20848524,0.18069614,0.20658012,0.12655642,0.17848873,0.14156764,0.17746355,0.15166196,0.22278755,0.23734004,0.19024186,0.06304161,0.06234604,0.07175459,0.11570697,0.09824447,0.09930062,0.09829882,0.09843484,0.20796069,0.12035572,0.14820845,0.15532118,0.07055848,0.08066271,0.08554001,0.2056156,0.22568423,0.23273555,0.06386661,0.06387685,0.06234104
0.04975259,0.05875796,0.06595631,0.10944715,0.11572458,0.12227816,0.10295663,0.09135313,0.11161149,0.08131151,0.0632324,0.17606963,0.17692856,0.17738495,0.18698547,0.16346,0.18512557,0.12235519,0.16400879,0.13108096,0.16472453,0.14095707,0.21023799,0.22434508,0.17392499,0.06339853,0.06164402,0.07230027,0.11254044,0.09634101,0.10019649,0.09902888,0.09964742,0.18762959,0.11876891,0.13784827,0.14548964,0.06629285,0.07544586,0.07884195,0.1921308,0.21119737,0.21560873,0.06369385,0.06276719,0.06323964
0.04576511,0.05036952,0.05572842,0.10890884,0.11047684,0.118658,0.09867928,0.08639496,0.1045842,0.07731787,0.06102712,0.17286178,0.17369377,0.1765556,0.19147779,0.16508832,0.19010266,0.11784717,0.16084597,0.12277295,0.15385968,0.13355672,0.20535244,0.2195206,0.16662577,0.0597682,0.05878649,0.06722586,0.11071891,0.09271756,0.09393311,0.09304175,0.09273007,0.18995454,0.116486,0.12970104,0.13764371,0.06487099,0.07396568,0.07784732,0.18907943,0.20659554,0.20782932,0.06038348,0.05989697,0.05840548
0.04551599,0.04936172,0.05489129,0.10353188,0.11309462,0.11914268,0.0911022,0.08208547,0.10162334,0.07409867,0.05664551,0.16662912,0.16739763,0.17175952,0.18470093,0.16167833,0.1826154,0.10735414,0.15116568,0.12329745,0.15381732,0.13666923,0.20504317,0.21930264,0.16491757,0.06110414,0.06047483,0.06929453,0.10125456,0.08847499,0.0918137,0.09150173,0.09112173,0.18184446,0.10641801,0.13275507,0.14113503,0.06220018,0.07021683,0.07430412,0.18800455,0.20805763,0.20500585,0.06168066,0.06101949,0.06078212
0.0490456,0.05480783,0.06106413,0.10700929,0.11194566,0.11884481,0.09632515,0.08460576,0.10889831,0.0809086,0.06381197,0.17410781,0.17499006,0.17823634,0.1934918,0.16918985,0.19140827,0.11316613,0.16130138,0.13104883,0.16167064,0.14330795,0.21125194,0.22615628,0.17436566,0.06202941,0.06174621,0.0707168,0.106182,0.09101664,0.09803005,0.09712777,0.09764674,0.1910569,0.11171168,0.13974671,0.14862217,0.06592584,0.07523791,0.079387,0.19490496,0.2125155,0.21371493,0.06333957,0.06232401,0.0612784
0.04897588,0.05543078,0.06216534,0.11117486,0.11761769,0.12445254,0.1049951,0.09198183,0.11246037,0.08277306,0.06391496,0.17725265,0.17817647,0.181004,0.19700513,0.17116911,0.1955868,0.11674723,0.16275339,0.13319237,0.16460549,0.14262341,0.21559434,0.23105447,0.17873453,0.06129358,0.06047897,0.0701684,0.11538893,0.09830077,0.10017867,0.09922607,0.09892055,0.19561507,0.11914307,0.13867815,0.14719932,0.06839125,0.07819067,0.0817416,0.20081199,0.21585451,0.21636875,0.0623791,0.06183221,0.06099872
0.04565781,0.04966633,0.05575483,0.10954578,0.11510976,0.12153367,0.09705904,0.08870795,0.10251731,0.07814294,0.06056036,0.17205844,0.17289822,0.17797833,0.1865006,0.16209407,0.18420922,0.1199452,0.16032077,0.12810864,0.15932876,0.13689193,0.2109692,0.22666789,0.17101351,0.06209123,0.06105015,0.07087926,0.10765347,0.09456841,0.09474661,0.09392916,0.09384763,0.18620629,0.11275069,0.13301442,0.14101289,0.06897531,0.07878655,0.08299615,0.19395573,0.21229805,0.21156705,0.06258209,0.061898,0.06200201
0.04929824,0.0567507,0.06305946,0.10906168,0.11136225,0.11726549,0.10129052,0.08937186,0.10964619,0.08032327,0.06242695,0.17315855,0.17398482,0.17696254,0.19366276,0.16976021,0.1907514,0.11417419,0.15945911,0.1309604,0.1630811,0.14223319,0.21267767,0.22793542,0.17389932,0.06289029,0.06127063,0.0711734,0.11115059,0.0954212,0.09851363,0.09732794,0.09736873,0.19272651,0.11698265,0.1388962,0.14653121,0.06747671,0.07714829,0.08110682,0.19571048,0.21429079,0.21301431,0.0630195,0.06328119,0.06223135
0.04600215,0.05160138,0.05696213,0.10963582,0.11451165,0.12100819,0.09728052,0.0879339,0.10640135,0.07961798,0.06137357,0.17625519,0.17694055,0.18023326,0.18963014,0.16625991,0.18713451,0.11795451,0.16298934,0.12800242,0.16056222,0.13828549,0.20858002,0.22426949,0.17375233,0.06238437,0.0619167,0.07096355,0.10855657,0.0949073,0.09511237,0.09433097,0.09450037,0.18949562,0.11234877,0.13491971,0.14257646,0.06476423,0.07375435,0.07852539,0.19280444,0.20913075,0.21416085,0.06347217,0.06149589,0.06165055
0.04644284,0.05238081,0.05864577,0.10773268,0.11337618,0.11950175,0.09970639,0.08827977,0.10492514,0.07763432,0.06006202,0.170607,0.17147092,0.17479695,0.19312477,0.16531239,0.1908204,0.11517106,0.15964025,0.12811687,0.15875408,0.13634395,0.20678216,0.22196033,0.17128406,0.05993342,0.05931256,0.06804972,0.10975997,0.0949408,0.09652344,0.09498465,0.09520225,0.19307175,0.11515502,0.13352655,0.13990728,0.06501543,0.07427848,0.07770754,0.19252903,0.20744399,0.2112374,0.06113386,0.06006389,0.05893289
0.04745785,0.05252717,0.05821728,0.1161735,0.12091877,0.12786383,0.10526693,0.09278719,0.10887536,0.08203526,0.06415379,0.18169228,0.18261076,0.18624182,0.20366885,0.17595963,0.20122189,0.12146835,0.17220034,0.13680028,0.17089958,0.14569465,0.21845487,0.23417114,0.18124661,0.06285549,0.06286448,0.07173572,0.11356934,0.09990202,0.10045086,0.09957384,0.09954457,0.20242518,0.12010611,0.14179092,0.1499812,0.07136195,0.08130907,0.08671847,0.19939967,0.22188569,0.22279683,0.06437104,0.06273524,0.06178981
0.04683626,0.05389571,0.05862865,0.11240178,0.11545995,0.12458595,0.09971164,0.09015386,0.10825203,0.08022881,0.06196121,0.17593792,0.17677813,0.18110136,0.20011995,0.1736037,0.19696798,0.11695538,0.16984695,0.12765986,0.15907166,0.1412693,0.21400933,0.23174515,0.17542234,0.06025975,0.05930735,0.06835071,0.11245124,0.09744998,0.09813361,0.09646553,0.09707145,0.19854744,0.11656209,0.13820773,0.14632536,0.06644419,0.07508005,0.07990146,0.19839539,0.21992817,0.2174396,0.06125073,0.05973266,0.05914676
0.04831162,0.05317021,0.05815287,0.11054612,0.11381256,0.12246679,0.1022712,0.09032209,0.10813245,0.08041898,0.06291454,0.18088916,0.18177453,0.18378731,0.19468009,0.16947521,0.19251699,0.11938687,0.16223933,0.13158549,0.16321499,0.14506554,0.21958544,0.23580344,0.17748833,0.0616879,0.06100566,0.07031209,0.11091227,0.09479929,0.10015397,0.09920431,0.09904836,0.19321645,0.11698616,0.14078888,0.14951675,0.07015503,0.07903311,0.08420592,0.2033929,0.2230861,0.21875911,0.06234874,0.06174929,0.06153653
0.04524188,0.04933163,0.05385122,0.10808558,0.11213428,0.12041379,0.09504259,0.08530931,0.10359153,0.07538719,0.0582745,0.17554101,0.17645401,0.17963315,0.18996036,0.16613157,0.18809855,0.11628313,0.16186859,0.13232786,0.16532514,0.13637399,0.21322935,0.22546611,0.17680975,0.06130942,0.06063117,0.07017797,0.10593473,0.0892857,0.09469788,0.09305861,0.09342828,0.18911022,0.10960854,0.13265871,0.14059816,0.06959071,0.08039731,0.08387199,0.19416392,0.21134438,0.21482926,0.0621133,0.06077412,0.06028452
0.04624127,0.0518837,0.05760131,0.11070352,0.11746978,0.1249104,0.0953886,0.08716624,0.10857714,0.07727142,0.06011109,0.1898338,0.19073033,0.1928938,0.21220828,0.18099928,0.20856677,0.12067721,0.17578755,0.13657145,0.17038161,0.14665607,0.21920541,0.23454055,0.18829238,0.06552747,0.06486535,0.0753575,0.10626472,0.09390679,0.09662364,0.09591246,0.09618909,0.20666983,0.11319258,0.14317521,0.1512514,0.07017899,0.07957082,0.08494569,0.19998766,0.22238711,0.23047271,0.06640022,0.06648624,0.06524262
0.04638327,0.05057958,0.05544073,0.10817071,0.11941356,0.12833254,0.09826507,0.08648918,0.10649621,0.08007397,0.06180319,0.17125916,0.17220403,0.17705508,0.19354271,0.16567347,0.19213528,0.11721431,0.16264935,0.12904104,0.15944077,0.13923356,0.21269588,0.2306373,0.17592982,0.06380204,0.0626901,0.07244075,0.11054569,0.09329113,0.09703306,0.09637229,0.09625617,0.19214508,0.11500086,0.13583329,0.14377379,0.06520879,0.07375685,0.07857622,0.19748858,0.21708702,0.21805537,0.06464386,0.06460636,0.06207255
0.04693891,0.05489123,0.06004488,0.10649351,0.11518651,0.12104518,0.09547754,0.08519182,0.11169664,0.07963679,0.06177852,0.17366492,0.17452064,0.17910591,0.19069326,0.16655185,0.1870295,0.11390516,0.16072702,0.12786952,0.15680708,0.13959088,0.21627168,0.23267025,0.17472162,0.06039707,0.05963258,0.06902105,0.10615393,0.09074667,0.09671764,0.09623866,0.09633756,0.19063854,0.10988586,0.13615229,0.14349603,0.06518615,0.07371872,0.07868827,0.20056553,0.22107185,0.21264516,0.06147187,0.06082809,0.05933564
0.04534113,0.04930212,0.05525719,0.11045458,0.12060657,0.12811652,0.10074224,0.09041568,0.10639145,0.079747,0.06231805,0.18286548,0.1837753,0.18627109,0.19534542,0.17083938,0.1940454,0.12261301,0.1657004,0.13756863,0.17074507,0.14360441,0.21984035,0.23310408,0.18410285,0.06314691,0.06205823,0.07177928,0.1110439,0.09487563,0.09723542,0.09607592,0.0963425,0.19555811,0.11597295,0.13999087,0.148201,0.06826396,0.07771033,0.08258335,0.20328067,0.22022378,0.22194487,0.06370306,0.06401017,0.06278316
0.04516144,0.04874705,0.05486974,0.10643481,0.11442001,0.12291133,0.09848447,0.08804999,0.10285391,0.07767078,0.06025713,0.17380963,0.17470298,0.17676129,0.18507978,0.16193623,0.18301045,0.11852936,0.15859152,0.12894854,0.16041535,0.13328872,0.20622037,0.21887254,0.17002356,0.06157183,0.06053194,0.07029006,0.1096454,0.09268724,0.09476804,0.09371309,0.09355283,0.18562592,0.11442409,0.13085297,0.13717239,0.06843521,0.07852328,0.08227288,0.18834284,0.20411293,0.20817628,0.06285574,0.06180737,0.06026541
0.04649869,0.05002621,0.05494618,0.11379258,0.12444346,0.13107228,0.10462997,0.09084393,0.10730888,0.08076844,0.06357548,0.18363258,0.18449543,0.1886902,0.20408643,0.17730334,0.20294214,0.12371407,0.17121224,0.13554104,0.16860827,0.14275405,0.21411109,0.23125618,0.18247493,0.0623693,0.06105368,0.07131879,0.11436159,0.09629578,0.09819239,0.09648471,0.09697299,0.20199594,0.12007035,0.13964672,0.1476018,0.06907012,0.07880647,0.08302222,0.1983147,0.22044079,0.22206687,0.06298363,0.06279257,0.06152659
0.04684301,0.05308347,0.05902789,0.10425474,0.12023533,0.12895898,0.09199644,0.08179465,0.10877184,0.07971646,0.06121055,0.17229886,0.17315559,0.17804913,0.19632923,0.17034257,0.19377557,0.11483686,0.16159623,0.12757296,0.15810253,0.140102,0.21719855,0.2352085,0.17799295,0.06303714,0.06128889,0.07147245,0.10475705,0.08847737,0.09723904,0.09600208,0.09616561,0.19552723,0.10688685,0.13658415,0.1448226,0.06511854,0.07394129,0.07873616,0.20154996,0.22288622,0.21888596,0.06295384,0.06446952,0.06212346
0.04527632,0.04958399,0.05533374,0.108359,0.11265486,0.11883127,0.09647483,0.08573197,0.10574078,0.07814144,0.06061815,0.17651756,0.17742227,0.18037916,0.19098155,0.16595724,0.18899136,0.11506063,0.16263621,0.13045849,0.16267278,0.1384247,0.20508672,0.22094914,0.17229323,0.06007877,0.05950906,0.06939864,0.10733232,0.09141426,0.09493153,0.0936246,0.09370885,0.1876278,0.11088091,0.13517228,0.14263713,0.06764383,0.07656994,0.08083541,0.18823603,0.2095538,0.21225277,0.06116821,0.06071515,0.05981741
0.04752599,0.05311887,0.05681594,0.10885641,0.11637763,0.12274403,0.0996363,0.08659528,0.10873925,0.0800031,0.06192329,0.17932078,0.18017455,0.18158453,0.19420261,0.17041729,0.19138938,0.11818402,0.16417978,0.1319434,0.16520951,0.14394211,0.21423376,0.22796721,0.17728642,0.06475311,0.06367383,0.07335051,0.10775484,0.09251364,0.09756866,0.09698207,0.09690151,0.19323943,0.11442854,0.1405044,0.14722877,0.0667523,0.07646238,0.08056207,0.19487707,0.21438935,0.21549381,0.06519131,0.06503823,0.06414639
0.04740621,0.05331755,0.05908991,0.1069729,0.11641617,0.1241947,0.09793258,0.08736362,0.10861063,0.08045866,0.06236418,0.1717088,0.17259663,0.17600501,0.18923088,0.16503556,0.18670755,0.11614966,0.15823962,0.12809678,0.15857174,0.13727945,0.20926323,0.22498217,0.17077204,0.06076781,0.06013137,0.06914237,0.10601704,0.09177309,0.09775979,0.09682871,0.09696407,0.18765778,0.11313375,0.13432186,0.14065139,0.0699537,0.08081797,0.08400705,0.19284799,0.21151939,0.20759436,0.06195512,0.06018533,0.05974656
0.0497865,0.0583878,0.06491764,0.11307624,0.12072496,0.12755029,0.10459095,0.09271982,0.11035715,0.08254751,0.06430137,0.18346058,0.18440721,0.18723463,0.19911971,0.17145573,0.19664213,0.12044352,0.16634515,0.13438743,0.16665912,0.14616656,0.2252803,0.24050195,0.18373137,0.06479879,0.06383144,0.07376226,0.11435228,0.09743842,0.10067614,0.09878255,0.09987919,0.19623294,0.11960659,0.14193302,0.15098741,0.06903916,0.07859971,0.08215526,0.20894548,0.22864298,0.2266612,0.06544015,0.06467111,0.06471831
0.04652664,0.05117593,0.0575394,0.11166946,0.11512995,0.12248101,0.10021748,0.08893699,0.107042,0.07998312,0.06270468,0.17780623,0.17863991,0.18149892,0.19618495,0.17067091,0.19410405,0.11839143,0.16335146,0.13201376,0.16344916,0.14228612,0.21610917,0.23166307,0.17744463,0.05990688,0.05980305,0.06875717,0.11134347,0.09456727,0.09646796,0.09557832,0.09597889,0.19376778,0.11581149,0.13902454,0.14663454,0.06607375,0.07463609,0.0799975,0.19867371,0.21968401,0.2204023,0.06133485,0.06072268,0.05925006
0.04569147,0.04890776,0.05638239,0.11066118,0.11448015,0.12102893,0.09810326,0.08840954,0.10259625,0.07693667,0.05995544,0.17777131,0.17860345,0.1808368,0.18655182,0.16108185,0.1855565,0.1206163,0.16463118,0.12975772,0.1622892,0.14064795,0.20605664,0.21975496,0.17462151,0.06212259,0.06112007,0.07107805,0.1087971,0.09445762,0.09398791,0.09232694,0.09278684,0.18615305,0.114374,0.13760881,0.14435379,0.06524624,0.07471556,0.07856068,0.18997941,0.20644766,0.21551895,0.06276535,0.0619405,0.06158825
0.04749811,0.05295113,0.05809594,0.11113353,0.12115856,0.12737955,0.09979042,0.08877012,0.1080508,0.07946192,0.06164664,0.17939837,0.18025467,0.18563544,0.19466475,0.16974173,0.19349381,0.11822432,0.16489638,0.13327598,0.1675603,0.14376124,0.21765691,0.23289822,0.17874186,0.06229043,0.06158702,0.07112341,0.11024823,0.09493431,0.0981832,0.09707455,0.09744064,0.19324762,0.11559068,0.13962118,0.14821849,0.06762625,0.07764306,0.08127521,0.20090951,0.22141818,0.21786115,0.06316666,0.06284617,0.06184292
0.04672936,0.05199689,0.05765273,0.10466809,0.10995237,0.11586745,0.09424327,0.08356205,0.10203279,0.07648397,0.05977135,0.16425878,0.16509656,0.16818798,0.18166055,0.15727938,0.18008413,0.11216503,0.15519818,0.11985072,0.14747424,0.1308964,0.19749512,0.21299752,0.16025015,0.05843019,0.05792559,0.06615471,0.10516884,0.08858378,0.09413935,0.09284803,0.09276202,0.18012373,0.11088495,0.1272125,0.13522698,0.06323067,0.07228897,0.07645683,0.18410463,0.19750121,0.20176535,0.05922551,0.05874911,0.05772889
0.04654786,0.05290846,0.05943541,0.11308868,0.12257161,0.12731849,0.1021457,0.09073737,0.10535656,0.0778823,0.06072941,0.18126698,0.18213531,0.18427204,0.20024439,0.17158089,0.19795684,0.11934872,0.16467474,0.13126126,0.16428965,0.14010005,0.20795112,0.22369581,0.17573912,0.06296909,0.06212959,0.0720211,0.11307092,0.0965724,0.09577815,0.09458352,0.09518693,0.1993651,0.11955031,0.13754256,0.14415759,0.06906707,0.0792722,0.08334699,0.19105316,0.21088186,0.21448369,0.06419899,0.06301512,0.06243365
0.04741874,0.05482387,0.06127067,0.10846574,0.11296501,0.12046088,0.09801884,0.08707002,0.10783357,0.07887609,0.06118723,0.17423692,0.17509593,0.17891482,0.18215917,0.16058918,0.18033312,0.11606416,0.15771691,0.12915856,0.16154015,0.13886434,0.21425145,0.22784461,0.17419473,0.06014581,0.05944297,0.06841859,0.10708514,0.09226543,0.09725797,0.09607424,0.09603458,0.18032416,0.11329557,0.13549229,0.14246392,0.06616141,0.07501699,0.07975127,0.19782593,0.21452713,0.21494751,0.06114837,0.06099109,0.0595111
0.04674251,0.05297294,0.05988549,0.11398757,0.12449257,0.13127831,0.09976733,0.08963082,0.10741179,0.08183365,0.0634299,0.18376029,0.18463134,0.18860104,0.19278967,0.16870933,0.19198113,0.11987734,0.16757658,0.13682185,0.17370395,0.14267057,0.22164793,0.23788672,0.18393792,0.06190873,0.06164276,0.07079655,0.10945588,0.09585688,0.09727311,0.09549553,0.09590676,0.19393677,0.11693513,0.13915698,0.14659051,0.06923017,0.08000957,0.08329003,0.20461306,0.22611123,0.22332054,0.06289705,0.0635774,0.06180902
0.04719022,0.05300024,0.05958804,0.10715357,0.11470411,0.12081946,0.09611873,0.08540624,0.10529429,0.0760541,0.05923131,0.16906167,0.16987906,0.17305809,0.18177466,0.15906392,0.17947861,0.11236667,0.15566263,0.12349341,0.15299498,0.13640121,0.20698495,0.21990471,0.16693156,0.06143488,0.06048568,0.07027393,0.10460039,0.09183347,0.09519993,0.09414599,0.09440815,0.17999602,0.11035399,0.13302692,0.14040052,0.06366529,0.07254222,0.07630211,0.19115493,0.20499202,0.20544601,0.06235332,0.0608273,0.06083782
0.04665851,0.05206431,0.05749416,0.10302579,0.11101019,0.11819987,0.09327649,0.0844092,0.1033341,0.077835,0.0606208,0.16857528,0.1693869,0.17310333,0.18629809,0.16366358,0.18479411,0.11350239,0.15575354,0.12233419,0.15166958,0.13477506,0.20306459,0.21842403,0.16640712,0.06292733,0.06172304,0.07155136,0.1015775,0.08915713,0.09437468,0.09407278,0.09344764,0.18367473,0.10859281,0.13178753,0.13943112,0.06747196,0.07696418,0.08055105,0.18692314,0.20515406,0.20618371,0.06327732,0.06306263,0.0622699
0.04773855,0.05354428,0.06024719,0.11133863,0.1156118,0.12226594,0.09831403,0.08811854,0.10798485,0.08002479,0.06127931,0.17482994,0.1756518,0.18006375,0.19402085,0.16682493,0.19203585,0.11532946,0.16149207,0.12870065,0.16066809,0.13518459,0.21475684,0.22859647,0.17529353,0.06142243,0.06061061,0.07033146,0.11124184,0.09441583,0.09917334,0.09719188,0.09776804,0.19063642,0.11651,0.13108825,0.1396981,0.06792524,0.07755301,0.08096709,0.19654015,0.21680299,0.21537907,0.06194571,0.06121027,0.06140045
0.04908805,0.05637988,0.06373476,0.11275394,0.11377316,0.11951129,0.10075982,0.091522,0.11284793,0.08173784,0.06381417,0.18404114,0.18495368,0.18741936,0.20000012,0.17432549,0.19847427,0.1214337,0.17003745,0.13655006,0.17096343,0.14699576,0.2220401,0.23572483,0.18352055,0.06214712,0.06194073,0.07119369,0.11075903,0.09615939,0.10109034,0.09995669,0.10072796,0.19983366,0.11756321,0.14322272,0.15086918,0.07075743,0.08080937,0.0849967,0.20475274,0.22091429,0.22185808,0.0636338,0.06271121,0.06143869
0.04590978,0.05000935,0.05553901,0.11165013,0.11357747,0.12103711,0.09930074,0.09043078,0.1025928,0.07729008,0.06024137,0.18481246,0.18568039,0.18851668,0.1991368,0.17136347,0.19646139,0.11983629,0.16474802,0.13525922,0.16947311,0.14745329,0.21816743,0.23443961,0.18228159,0.06130988,0.06107877,0.07069237,0.11223995,0.09492625,0.09359987,0.09245206,0.09305923,0.19654724,0.11669113,0.1433755,0.15244498,0.06762373,0.07683051,0.08181357,0.20314549,0.22201556,0.22138861,0.06255862,0.06166686,0.06144016
0.04554199,0.05051071,0.05586238,0.10873509,0.11554538,0.12336553,0.09813195,0.08696408,0.10051042,0.07455637,0.0567136,0.17329422,0.17413551,0.17767385,0.19471138,0.16783751,0.19309057,0.11719232,0.16295601,0.12627396,0.15620423,0.1345255,0.20816872,0.22343404,0.17098015,0.06134348,0.060322,0.07007073,0.11015977,0.09408569,0.09140111,0.0906586,0.09065237,0.19000836,0.11379228,0.13067256,0.13814907,0.06729028,0.07718144,0.08227735,0.19135381,0.21109177,0.21334885,0.06099709,0.06260448,0.06061936
0.0483611,0.05376698,0.06113199,0.11431149,0.10881154,0.11611688,0.1029397,0.09167539,0.10922668,0.08255217,0.06417818,0.1792768,0.18021091,0.18337964,0.19523681,0.16880954,0.19381327,0.11796243,0.16751357,0.13207048,0.16585684,0.14267878,0.21231344,0.22775135,0.17360592,0.06062594,0.06041934,0.07007172,0.11438295,0.09838316,0.09861207,0.09752481,0.09718765,0.19399898,0.11747973,0.13924314,0.14729278,0.06660084,0.07576376,0.0794818,0.19551456,0.21481561,0.21763111,0.06242335,0.06020195,0.05987394
