"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys26","sys27","sys28","sys29","sys30","sys31","sys32","sys33","sys34","sys35","sys36","sys37","sys38","sys39","sys40","sys41","sys42","sys43","sys44","sys45","sys46","sys47","sys48","sys49","sys50","sys51","sys52","sys53","sys54","sys55","sys56","sys57","sys60","sys61","sys62","sys66","sys68","sys69","sys70","sys71","sys72","sys73","sys74","sys76","sys77","sys78","sys79","sys80","sys81","sys82","sys85","sys87","sys88"
0.00776758,0.01061753,0.00667613,0.0080138,0.01415615,0.00961677,0.01004968,0.00609349,0.00806722,0.01552104,0.0055232,0.0106745,0.01112561,0.01236407,0.0102262,0.01121035,0.00614228,0.00862787,0.01273784,0.01017354,0.00380301,0.00362023,0.00281642,0.01763249,0.01743648,0.01676282,0.0082202,7e-07,0.01034162,0.01038308,0.01211469,0.00933452,0.01006388,1.937e-05,0.006177,0.00971353,0.00816685,0.00479594,0.00608538,0.0128051,0.01178801,0.0136746,0.01043193,0.01474049,0.01350387,0.0201169,0.00477641,0.01255103,0.00753813,0.00761713,0.00652447,0.00644236,0.0088562,0.01327739,0.01037366,0.01335527,0.00804491,0.01248484,0.01379966,0.01150041,0.0170731,0.01650185,0.01036551,0.01067635,0.0064408,0.01092767,0.00311764,0.01124815,0.00362998,0.00459567,0.00358301,0.00509892,0.00545347,0.006178,0.01481526,0.01202835,0.00824231,0.01335305
0.00842747,0.01223262,0.00811186,0.00931503,0.01380504,0.01103414,0.0106903,0.00610932,0.00945366,0.01447871,0.00584554,0.0118845,0.01452619,0.013794,0.01019829,0.01529109,0.00751267,0.00960873,0.0120569,0.00936333,0.00421932,0.00401514,0.00314693,0.01795488,0.01971602,0.01717684,0.00811021,8.1e-07,0.01113422,0.01117857,0.01359325,0.00987812,0.01044795,2.349e-05,0.00674178,0.00955508,0.00797533,0.0051204,0.00616544,0.01303384,0.01041762,0.0150924,0.01214016,0.01808114,0.01298993,0.01840801,0.00574946,0.0130558,0.00824807,0.00812047,0.0066487,0.00655785,0.00901499,0.01231689,0.00924825,0.01236097,0.00945342,0.01297695,0.0144958,0.01205971,0.01644504,0.02168772,0.01075674,0.01073905,0.00838578,0.01112409,0.0035394,0.01173146,0.00444154,0.00464285,0.00395676,0.00570177,0.00627291,0.00775866,0.01070367,0.01115997,0.00898417,0.01475849
0.0088665,0.01073281,0.00674486,0.00896917,0.01540747,0.00993825,0.01014156,0.00587015,0.00718063,0.0136557,0.00556679,0.01106293,0.01350449,0.01277464,0.00967407,0.01372413,0.00682361,0.00931794,0.01160692,0.00927802,0.00419814,0.00400068,0.00308044,0.01687647,0.01783783,0.01608091,0.00692701,8.3e-07,0.01156059,0.01160657,0.01322435,0.00957505,0.01027259,2.345e-05,0.00681527,0.009988,0.00899395,0.0047354,0.0060765,0.01424912,0.01272549,0.01420607,0.01234878,0.01671373,0.01378618,0.021865,0.00523001,0.01335138,0.00796318,0.00798509,0.00653503,0.00645445,0.00801074,0.01130119,0.01152803,0.01067079,0.00799127,0.0129005,0.01363831,0.01137765,0.01764919,0.01638582,0.01116763,0.0115157,0.00750453,0.0107331,0.00345692,0.01163862,0.00450614,0.00478074,0.00452538,0.00500048,0.00550501,0.00756337,0.01458717,0.01292611,0.00856504,0.01586811
0.00734648,0.01161768,0.00746801,0.00936978,0.01545184,0.00944743,0.01025708,0.00600086,0.00744865,0.01562189,0.00602954,0.01326702,0.01332806,0.01338437,0.01054056,0.01375299,0.00674122,0.00901359,0.01171584,0.00846438,0.004042,0.00388627,0.00345412,0.01803058,0.01779689,0.01694935,0.0075068,8.1e-07,0.01292234,0.0129737,0.01616548,0.00997662,0.01066257,2.469e-05,0.00677599,0.00885526,0.00811595,0.00487364,0.006116,0.01287272,0.01252024,0.01318928,0.01253444,0.0170546,0.01366393,0.01849739,0.00639189,0.01320417,0.00833485,0.00873744,0.00634712,0.0062787,0.00787506,0.01198231,0.00962101,0.01198686,0.00886739,0.0121815,0.01282732,0.01022534,0.01652086,0.01994049,0.01294526,0.01297477,0.00926885,0.0113848,0.00346858,0.01195267,0.00398949,0.00504819,0.00408922,0.00571005,0.00616174,0.00791008,0.01655187,0.0134432,0.01060178,0.01639662
0.00873846,0.01141489,0.007117,0.00792328,0.01521793,0.0098372,0.00919279,0.00647049,0.00634658,0.01472301,0.00616236,0.01334517,0.01234702,0.01305853,0.01104246,0.01276056,0.00681879,0.00852136,0.0118073,0.010345,0.00356669,0.00338684,0.0029222,0.01831954,0.01853369,0.01749461,0.00664038,7.7e-07,0.01141814,0.01146383,0.01346722,0.00949165,0.01012123,2.671e-05,0.00751445,0.01002364,0.00930216,0.00448737,0.00575603,0.01365168,0.01332132,0.01546725,0.01181554,0.01597072,0.01421485,0.02195242,0.00618611,0.01375883,0.00800821,0.00814027,0.00607276,0.00601179,0.00721183,0.01276421,0.01026329,0.01271911,0.00826346,0.01165946,0.01322518,0.01122651,0.01614939,0.01687917,0.01182061,0.01168032,0.00765042,0.01069958,0.00343005,0.01128175,0.00384712,0.00470388,0.00362321,0.00530463,0.00564301,0.00612224,0.0126158,0.01192735,0.01001895,0.01569559
0.00812042,0.01159193,0.00707198,0.00920395,0.0155294,0.01026678,0.01021394,0.00623998,0.0062286,0.01560572,0.00640018,0.01345049,0.01362181,0.01285531,0.0099458,0.01394564,0.00712232,0.00940546,0.01080475,0.00820455,0.00375996,0.00354308,0.00319949,0.01773582,0.01916652,0.01685131,0.00792628,8.2e-07,0.01155998,0.01160701,0.01355075,0.00886246,0.00947573,2.169e-05,0.00636923,0.00966844,0.00851194,0.004411,0.00549924,0.01397202,0.01272844,0.0160602,0.01246672,0.01669978,0.01495772,0.02205295,0.00589077,0.01380103,0.00798597,0.00783655,0.00640663,0.00630647,0.00823627,0.01125433,0.01221737,0.01090854,0.00810195,0.01232788,0.013908,0.01170283,0.01790175,0.01794947,0.01104383,0.01122428,0.00574202,0.00991932,0.00324865,0.01053769,0.00438597,0.00463248,0.00440065,0.0058896,0.00645674,0.00709333,0.01492651,0.01280697,0.00996434,0.01603413
0.00842504,0.01210316,0.00740217,0.00905588,0.01627878,0.01033689,0.00937143,0.00581884,0.00633951,0.01530947,0.00539529,0.01235965,0.01551851,0.01346417,0.009812,0.01571656,0.00753622,0.00938081,0.01256359,0.0110085,0.00399294,0.0038239,0.00335503,0.01730069,0.017958,0.0165842,0.00738064,6.3e-07,0.01108181,0.01112621,0.01348637,0.00873098,0.00925345,2.672e-05,0.00668769,0.00991891,0.00842482,0.00441956,0.00584731,0.01436037,0.01500886,0.01501572,0.01457014,0.01853234,0.01547919,0.02367199,0.00547682,0.0151874,0.00850703,0.00878794,0.00617987,0.00606551,0.00811223,0.01365682,0.01127121,0.01298348,0.00844797,0.01207083,0.01332351,0.01077728,0.01744823,0.01935983,0.01152457,0.01163347,0.00623538,0.00971995,0.00314191,0.01029563,0.00462471,0.00501581,0.00466628,0.00521501,0.0056861,0.00679665,0.01457537,0.01300539,0.00872466,0.01557509
0.0088552,0.01425351,0.00800185,0.00912996,0.01551041,0.01073401,0.01086183,0.00618573,0.00858007,0.01594891,0.00630915,0.01236602,0.01640618,0.01533722,0.01143231,0.01738645,0.0083351,0.00995566,0.01290483,0.01110043,0.00427022,0.00410038,0.00305732,0.02036134,0.02103765,0.01940227,0.0088743,8.4e-07,0.01262407,0.01267359,0.0149884,0.01086752,0.01167924,2.381e-05,0.00706174,0.0103322,0.00933714,0.00521031,0.00620348,0.01426784,0.01349833,0.01392213,0.01474981,0.01972579,0.01578553,0.02158142,0.00614021,0.01348815,0.0084755,0.00849411,0.0070571,0.00695834,0.00918143,0.01415683,0.01145352,0.01359378,0.00911919,0.01264685,0.01415959,0.01234697,0.01828666,0.02319764,0.0125563,0.01237958,0.00954696,0.01270315,0.00373373,0.01317508,0.00464356,0.00515411,0.00495089,0.00568586,0.00623062,0.00703735,0.01366165,0.0136661,0.00972975,0.01462036
0.00804512,0.01109006,0.00666831,0.00832743,0.01503757,0.00955116,0.00896786,0.00620768,0.00591897,0.01664231,0.00549699,0.01293713,0.01238945,0.01235703,0.00904981,0.01258663,0.0066049,0.00836481,0.01028868,0.00738989,0.00355101,0.00336326,0.00314556,0.01826367,0.01975797,0.01728996,0.00599111,6.5e-07,0.01167768,0.01172551,0.01361276,0.00899024,0.00964502,2.322e-05,0.00696305,0.01054799,0.00901932,0.00415032,0.00539787,0.01479981,0.01271156,0.01212054,0.01164609,0.01507689,0.01474781,0.02096821,0.00625572,0.01403942,0.00872364,0.00833131,0.0059707,0.00587316,0.007573,0.00958439,0.00973254,0.0094175,0.0078058,0.01254312,0.01423227,0.01185606,0.01633941,0.01851778,0.01174148,0.01176398,0.0073105,0.00999965,0.00316254,0.01092629,0.00401431,0.00445644,0.00354177,0.00542803,0.00593871,0.00709805,0.0156212,0.01212843,0.00994124,0.01627817
0.00708727,0.01021564,0.0074775,0.00789686,0.01558893,0.01020979,0.00969358,0.00555888,0.00742464,0.01422142,0.00498356,0.01242469,0.01149405,0.01157164,0.00955776,0.01200245,0.00619925,0.00834183,0.00960495,0.00698541,0.00378031,0.00358411,0.00301459,0.01822086,0.0192467,0.01727316,0.00638458,6.8e-07,0.01159277,0.01163989,0.01388299,0.00958655,0.01027465,2.381e-05,0.00747166,0.00931508,0.00872201,0.0047972,0.00587635,0.01378823,0.01206537,0.0122052,0.01197658,0.01491556,0.01417728,0.02198442,0.00548086,0.0133354,0.00827795,0.00837717,0.0065141,0.00644823,0.0082534,0.00997918,0.00932969,0.0096373,0.00860019,0.01236153,0.01393969,0.01108741,0.01617188,0.01517396,0.0116805,0.01162302,0.00847369,0.01090285,0.00337808,0.01158875,0.00409078,0.00417695,0.00349866,0.00531882,0.0057777,0.00678242,0.01466691,0.01264315,0.00924049,0.01477093
0.00709602,0.01106984,0.00672358,0.00779515,0.01350654,0.00954253,0.00935354,0.00647625,0.00681969,0.01432286,0.0053031,0.01229538,0.01298046,0.01371972,0.0102878,0.01300293,0.00667957,0.00867004,0.01015461,0.00801656,0.00361394,0.00342619,0.00305034,0.01749258,0.01753959,0.01668106,0.00669539,6.9e-07,0.0116171,0.01166469,0.01429694,0.00982911,0.01038446,2.258e-05,0.00650216,0.00817804,0.00798058,0.00430202,0.00564953,0.01228312,0.01045287,0.01121095,0.01152708,0.01520662,0.01281547,0.02019528,0.00495773,0.01144415,0.00764847,0.00798932,0.00692795,0.00679049,0.00858263,0.01152043,0.00997034,0.01103313,0.00797347,0.01277717,0.01381595,0.01140139,0.01610379,0.01605956,0.01146553,0.01162792,0.00870537,0.01122884,0.00309261,0.01174781,0.0042514,0.00405329,0.00378886,0.00449012,0.00486245,0.00528973,0.01405436,0.01122661,0.00906596,0.01369017
0.0077447,0.01034248,0.00645731,0.00793856,0.01406346,0.00919419,0.01010569,0.00636893,0.00632652,0.01391101,0.00560071,0.01360818,0.01283333,0.01212098,0.00914959,0.01329029,0.00640847,0.0083289,0.0115107,0.01028089,0.00340712,0.00325493,0.00305452,0.01845777,0.018763,0.01746621,0.00720409,7.8e-07,0.01116318,0.01120779,0.01356095,0.01021282,0.01105614,2.087e-05,0.00614956,0.00946602,0.00818743,0.00498821,0.00600526,0.01357877,0.01190016,0.0150442,0.01305363,0.01569891,0.01388775,0.02071122,0.00619753,0.01291685,0.00796216,0.00799964,0.0065352,0.00641785,0.00895533,0.01179256,0.00925021,0.01192079,0.00721318,0.01330326,0.01477025,0.01230586,0.01499306,0.01525896,0.01126737,0.01148398,0.00723205,0.01148674,0.00355854,0.01251677,0.00392431,0.00442263,0.00368416,0.00530765,0.0058221,0.00688006,0.01305811,0.01081247,0.00966533,0.01421097
0.00805479,0.01143973,0.00723239,0.008248,0.01543058,0.00897763,0.00943014,0.00600067,0.00583064,0.01617143,0.00622549,0.01328415,0.01256294,0.01339565,0.01059151,0.01295938,0.00660227,0.0087794,0.01365964,0.01068294,0.0032519,0.00309896,0.00287117,0.01819813,0.01860924,0.0174463,0.00850194,8.3e-07,0.01064794,0.01069022,0.01269213,0.00924954,0.00985128,2.402e-05,0.00698243,0.01060575,0.00957273,0.0049254,0.0060226,0.01385907,0.01360669,0.01605923,0.01283204,0.01586975,0.01576782,0.02298111,0.00589164,0.01427314,0.00817909,0.00832152,0.0061987,0.00614374,0.0083664,0.01417624,0.01131937,0.01427742,0.00832908,0.01317425,0.01388066,0.01135343,0.01707007,0.0189943,0.01140554,0.01171542,0.00772289,0.0100945,0.00325481,0.01123212,0.00408258,0.00498408,0.00401561,0.0056124,0.00612672,0.00673982,0.01369306,0.01300045,0.00935619,0.01542142
0.00776779,0.01354558,0.00753396,0.00912772,0.01474844,0.01045294,0.00895795,0.00618566,0.00720855,0.01548453,0.00694962,0.01375783,0.01528584,0.01434046,0.00947242,0.01556553,0.00759627,0.00861134,0.01160016,0.00891145,0.00416508,0.00394294,0.0032097,0.01799896,0.01963621,0.01723075,0.00798694,6.7e-07,0.01269596,0.01274652,0.01524081,0.01009616,0.01077796,2.278e-05,0.00635653,0.00864965,0.00835381,0.00495498,0.00598146,0.01412931,0.01280962,0.01543507,0.01357396,0.01830554,0.01478803,0.02069935,0.00508386,0.0133742,0.0085348,0.00854421,0.00706812,0.00693376,0.00961695,0.0111262,0.00975907,0.0107169,0.00812769,0.01318676,0.01427794,0.0123182,0.01556155,0.02009085,0.01230822,0.01226331,0.00831388,0.01168792,0.00309355,0.01208867,0.00407882,0.00460776,0.00402786,0.00551286,0.00597653,0.00660937,0.01408381,0.0124097,0.01013284,0.01457481
0.00645807,0.01015425,0.00680787,0.00905146,0.01436733,0.00921172,0.0093764,0.00617291,0.00708713,0.0163972,0.00549462,0.01272751,0.01220014,0.01122407,0.00945383,0.0120056,0.0063571,0.00848898,0.01061029,0.00700357,0.00338916,0.00322527,0.00271398,0.0155006,0.01646021,0.01474494,0.00705073,6.7e-07,0.01026374,0.01030767,0.01263519,0.0087057,0.00938561,2.557e-05,0.00659727,0.00921018,0.00764565,0.00494813,0.00591045,0.01396498,0.01138734,0.01359403,0.01364475,0.01467783,0.01388288,0.02103379,0.00530482,0.01261263,0.00842613,0.00848059,0.00631544,0.00620354,0.0083129,0.01091244,0.00940819,0.01071585,0.00753665,0.01286368,0.01456792,0.01204202,0.01611341,0.01600856,0.01022892,0.01038481,0.00709522,0.00980499,0.00301214,0.01051217,0.00409287,0.0043613,0.00377355,0.0045987,0.00502461,0.00675098,0.01473643,0.01204955,0.00946443,0.01637068
