"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys26","sys27","sys28","sys29","sys30","sys33","sys34","sys35","sys36","sys37","sys38","sys39","sys40","sys41","sys42","sys43","sys44","sys45","sys46","sys47","sys48"
0.07799862,0.06981771,0.08571535,0.14148452,0.20664236,0.22927706,0.12934991,0.140367,0.14797893,0.12848256,0.09169103,0.17520009,0.17248987,0.14781249,0.16639285,0.17132542,0.13660572,0.17178987,0.28842694,0.19004619,0.19326388,0.18756833,0.2832498,0.30446387,0.20773574,0.11817403,0.11542798,0.12579813,0.16581429,0.16759247,0.09298791,0.09331462,0.09071154,0.17294428,0.1173266,0.17976458,0.18074255,0.0763883,0.06930475,0.08207544,0.22053175,0.26009305,0.33164785,0.12288741,0.11558552,0.10813216
0.08034137,0.07132308,0.08928612,0.14927698,0.20582216,0.22765197,0.12581851,0.13883833,0.14483688,0.13241796,0.09580563,0.16926675,0.16708873,0.14160389,0.16146855,0.16485217,0.1325883,0.17102945,0.29509968,0.18143771,0.18638494,0.19060086,0.2809548,0.30392952,0.19488072,0.12021757,0.11850522,0.12933972,0.16046551,0.17447351,0.09679146,0.09747682,0.09384418,0.16821065,0.1156678,0.18144636,0.18285278,0.08267843,0.07529293,0.08522155,0.21327839,0.26040947,0.31718901,0.12613549,0.11652998,0.11056924
0.07841126,0.07247338,0.08530749,0.14844328,0.20882303,0.22540698,0.12719772,0.14222722,0.13670971,0.12853869,0.09192362,0.17654636,0.17324641,0.1450172,0.1696276,0.17264357,0.13837161,0.17496742,0.2976575,0.18424404,0.18986215,0.18656175,0.27958023,0.3028047,0.19553446,0.12112137,0.11784247,0.1244782,0.16996857,0.17346583,0.09449443,0.0935662,0.08950498,0.17636011,0.11858099,0.17843607,0.1798775,0.08052356,0.07567942,0.08324997,0.21068963,0.25558061,0.31095059,0.12584745,0.11463756,0.10940777
0.07172214,0.06473058,0.07887323,0.14333249,0.20918533,0.22423253,0.1205443,0.14143277,0.1359455,0.12859459,0.09379291,0.17236447,0.17016069,0.14732762,0.16208769,0.16645167,0.13016499,0.16530423,0.27352627,0.16821421,0.17115413,0.17950264,0.27107455,0.29869781,0.19697618,0.11939716,0.11265133,0.12234653,0.16820599,0.17361628,0.09030375,0.09142699,0.08691142,0.1682115,0.11639621,0.17028074,0.17184859,0.07689885,0.07069959,0.08124057,0.2113237,0.25768922,0.32099121,0.11857054,0.11315867,0.10769774
0.08449977,0.07629349,0.09162069,0.14132716,0.20004304,0.21776148,0.12494744,0.13796324,0.1441674,0.13145708,0.095438,0.16194374,0.15901908,0.1385587,0.16132366,0.16710385,0.13123095,0.1627781,0.27804214,0.1780807,0.18140093,0.18543116,0.27460268,0.29612845,0.19035977,0.11322694,0.11236966,0.12058797,0.16228455,0.16492443,0.09560282,0.09395711,0.09296627,0.16785138,0.11520688,0.17826015,0.17964641,0.0764301,0.07036685,0.0790699,0.21324104,0.25303863,0.305467,0.11963608,0.11001383,0.10440888
0.0739504,0.0680697,0.08126913,0.14737674,0.20663204,0.22224344,0.12367244,0.13986693,0.14282204,0.1321692,0.09660277,0.17802407,0.17501012,0.15048745,0.17023051,0.17740499,0.13761826,0.16687951,0.28925751,0.18516255,0.1866388,0.18292617,0.27255765,0.29931832,0.19966304,0.11436169,0.11192294,0.11793273,0.16995186,0.17355941,0.0940653,0.09315028,0.09104877,0.17764447,0.11631296,0.17518438,0.17675799,0.08074722,0.0742615,0.08356787,0.21507654,0.25824964,0.31623525,0.11845538,0.1098172,0.10562896
0.07681896,0.06690273,0.0838082,0.14967555,0.21261091,0.23386271,0.12721203,0.14129099,0.14902491,0.13285041,0.09794619,0.17112119,0.16828103,0.14663271,0.17301533,0.17928446,0.14012024,0.17665783,0.298986,0.18814821,0.19224544,0.18675017,0.28770079,0.3073094,0.2018303,0.12328568,0.11973779,0.12905529,0.17110702,0.17523404,0.1022796,0.10202692,0.09703441,0.18208013,0.11939928,0.17844437,0.17946092,0.07959809,0.07337718,0.08518895,0.22045362,0.260011,0.32204904,0.12630322,0.11797796,0.1139549
0.08304671,0.07472787,0.09003465,0.1476806,0.19928505,0.21953259,0.12604221,0.14384761,0.14207069,0.13355264,0.09690213,0.17169923,0.16914794,0.14650556,0.16070419,0.16922766,0.13142726,0.17271215,0.2870725,0.17962196,0.184555,0.18748002,0.27713053,0.30258763,0.19583142,0.12076408,0.11584774,0.12399172,0.16729483,0.17910171,0.09759695,0.09818875,0.09418892,0.16972801,0.11687193,0.17865399,0.18027709,0.08066694,0.07367308,0.08326759,0.21255378,0.25609612,0.31513612,0.1244794,0.11428676,0.10890115
0.08178798,0.07206475,0.08784907,0.14464185,0.20454562,0.22491284,0.12472271,0.14066396,0.14358604,0.13282649,0.09592907,0.18008002,0.17764407,0.14962187,0.16574726,0.17038768,0.13607228,0.17065615,0.28999994,0.18765486,0.19115402,0.18546641,0.28083263,0.30477819,0.19986849,0.11561777,0.11362888,0.12388093,0.16516315,0.17000655,0.09637744,0.09683999,0.09287115,0.17634606,0.11629858,0.17774756,0.17912838,0.08017043,0.07457316,0.08399357,0.21574451,0.26012128,0.31846282,0.12264584,0.11314045,0.10457984
0.07901867,0.06930212,0.0852898,0.14558687,0.19241135,0.21692756,0.12076514,0.13502859,0.12822128,0.1254773,0.08977276,0.16899987,0.1665815,0.14019455,0.15741203,0.16268405,0.12816599,0.16180976,0.27982259,0.17758463,0.18185173,0.17891063,0.27133221,0.29436032,0.18941471,0.11598632,0.11153871,0.12049448,0.15816957,0.16653651,0.0915618,0.09151621,0.08749817,0.16356175,0.11425905,0.17058699,0.17139547,0.07607693,0.07055009,0.08171912,0.20504947,0.24940895,0.30492254,0.12106747,0.11119897,0.10553606
0.08220433,0.07490344,0.09081963,0.14818863,0.20914941,0.22701026,0.12702958,0.14075758,0.15055542,0.13048379,0.09442647,0.17471062,0.17184985,0.14907051,0.17838673,0.18281967,0.14537375,0.17303548,0.30147316,0.19221774,0.1967667,0.19512285,0.28118048,0.30322104,0.20314496,0.11913177,0.11670116,0.1271849,0.16813637,0.17307785,0.0983752,0.09673893,0.09582723,0.18547331,0.11673134,0.18744573,0.18850999,0.08472153,0.07817655,0.08602336,0.21977469,0.26117976,0.32635737,0.12605806,0.11559381,0.1088881
0.07610738,0.06932895,0.08276375,0.15202149,0.21396592,0.23141307,0.13073923,0.14606503,0.14470252,0.13229033,0.09586019,0.18723891,0.1834696,0.15540199,0.17251277,0.1777531,0.14136638,0.17434629,0.30976822,0.18515901,0.19067933,0.19185561,0.28612264,0.30971956,0.20215975,0.11727854,0.11495369,0.12335471,0.1729141,0.18208663,0.09596829,0.09574413,0.09239013,0.18196802,0.12390556,0.18404584,0.18527047,0.08281196,0.07591887,0.08593656,0.22085025,0.26396178,0.32178115,0.12408203,0.1134301,0.10669337
0.07752946,0.07230224,0.0854607,0.14291652,0.19872112,0.21682197,0.12541432,0.13700486,0.14231403,0.12613572,0.09053164,0.16064828,0.15754609,0.13643666,0.1602297,0.16410912,0.13178465,0.16302727,0.27258406,0.1769775,0.17850564,0.17788969,0.26387132,0.28968884,0.18947058,0.11335052,0.10886206,0.11758297,0.16321997,0.16883728,0.09448343,0.09273553,0.09105904,0.16790212,0.11691001,0.16829107,0.16979923,0.0745287,0.06847754,0.07998661,0.20449231,0.24300953,0.30058467,0.11760164,0.10797008,0.10529245
0.07233178,0.06649195,0.07998571,0.1325057,0.19016512,0.20846613,0.12104452,0.13696503,0.13335761,0.12201347,0.08751807,0.14966066,0.1476183,0.12996533,0.16068402,0.16175536,0.13242961,0.15905493,0.27013412,0.16765792,0.17166319,0.17496633,0.25960906,0.2843002,0.18426102,0.11017602,0.10786577,0.11543797,0.16241574,0.16292765,0.08815009,0.08806272,0.08498008,0.16534765,0.1120665,0.16649788,0.16734628,0.07535465,0.06841997,0.07708992,0.19867058,0.24091443,0.29395105,0.11279429,0.10519539,0.10262896
0.07798759,0.07204574,0.08596988,0.14174475,0.2042735,0.22597499,0.13052587,0.1431134,0.14394612,0.12754577,0.09215911,0.16773351,0.16369557,0.14156718,0.152578,0.15820009,0.12533168,0.16415555,0.27793874,0.18017345,0.18409009,0.18140163,0.27282631,0.30425615,0.19744691,0.11710826,0.11434277,0.1222829,0.16800776,0.1759208,0.09220831,0.09479279,0.09043005,0.16114849,0.12098414,0.17219652,0.17357837,0.07561411,0.06803811,0.07896932,0.21243532,0.2577763,0.312685,0.12281937,0.11085359,0.1084125
0.07553508,0.06899648,0.08264244,0.13884261,0.20648293,0.22151243,0.12605213,0.13357687,0.13209902,0.12604534,0.09171934,0.16432926,0.16189593,0.14126211,0.1607864,0.16465618,0.13191365,0.15806796,0.28134683,0.17728207,0.18192098,0.17957832,0.27994265,0.30576365,0.19345071,0.11297455,0.11050381,0.12189238,0.16054979,0.16326097,0.0903565,0.0900467,0.08864819,0.16774505,0.11380485,0.17157496,0.17247564,0.077489,0.07076547,0.08015372,0.21592749,0.26151714,0.31394785,0.11836875,0.111013,0.10226995
0.07429112,0.06770172,0.08183968,0.14383207,0.20080568,0.21556554,0.12551479,0.13877704,0.1267005,0.12561348,0.09003017,0.17128035,0.16846633,0.14554605,0.16323135,0.16921859,0.1324089,0.16777706,0.28291699,0.17028668,0.17507738,0.18143935,0.2712437,0.29694866,0.19688987,0.11333947,0.11008044,0.11764209,0.16256118,0.17192248,0.0884173,0.08952267,0.08463502,0.17028643,0.11710381,0.17349621,0.17383438,0.07612133,0.06939189,0.08280139,0.21042135,0.25350892,0.31535479,0.11695731,0.1082865,0.10363525
0.0721829,0.06511939,0.078922,0.14141182,0.20910147,0.23025703,0.11721461,0.13877459,0.14365996,0.12914761,0.09339778,0.17158477,0.16972606,0.14478332,0.16360128,0.16672205,0.13303607,0.16833293,0.28556441,0.18335502,0.18709226,0.18390666,0.27676577,0.30055431,0.20037491,0.12062496,0.11516767,0.12432132,0.16207332,0.17025908,0.09590177,0.09300773,0.09077666,0.16838218,0.11226586,0.17490259,0.17670287,0.08124452,0.07354674,0.08398448,0.21516185,0.25854317,0.32314951,0.12167122,0.11523202,0.11066751
0.08292659,0.0751212,0.09030674,0.15692803,0.2096029,0.23008788,0.13320299,0.14844317,0.14214614,0.13546034,0.09806216,0.18108838,0.17864319,0.1490531,0.17690021,0.18233806,0.14374611,0.18006302,0.29645059,0.19137307,0.19323164,0.18822919,0.28348825,0.30242338,0.20004572,0.11617035,0.11490914,0.12502534,0.17886848,0.18610743,0.09687907,0.09687592,0.09396717,0.18708446,0.12325772,0.18068454,0.18169196,0.08241431,0.07611364,0.0875556,0.21942492,0.25796927,0.31711928,0.12179281,0.11355259,0.10593374
0.07581137,0.06886846,0.08395602,0.1420416,0.20073617,0.22035364,0.11972225,0.13431305,0.13601822,0.12820716,0.0937281,0.16412545,0.1618917,0.13948152,0.16144068,0.1659564,0.13155136,0.16269552,0.29323413,0.17710565,0.18253817,0.18253554,0.2699273,0.30048761,0.193247,0.11577201,0.11396087,0.12310483,0.16023589,0.16701084,0.0915118,0.08923342,0.08790594,0.16563346,0.11190575,0.17374365,0.17513264,0.08073009,0.0737575,0.08154396,0.21181049,0.25831786,0.31351307,0.12155433,0.11314456,0.11060466
0.07718318,0.06896596,0.08421972,0.14615885,0.20932029,0.2268337,0.1277114,0.1416216,0.1388316,0.1297634,0.09343356,0.16849305,0.16600933,0.14460227,0.16598545,0.16779851,0.13547624,0.17022239,0.29394408,0.17680149,0.17894477,0.18604973,0.27194014,0.29759683,0.19380413,0.11455558,0.11018578,0.1192183,0.17079112,0.17606056,0.09542243,0.09283973,0.09029369,0.17524277,0.11940844,0.17787116,0.17952545,0.0810081,0.07511931,0.08174899,0.21133148,0.25523298,0.31562712,0.11904705,0.10974104,0.10745354
0.07361909,0.06773042,0.08030878,0.1433976,0.19867914,0.21691905,0.12225476,0.14083464,0.13742692,0.12686415,0.09092988,0.17266206,0.16918708,0.14751928,0.16838272,0.17527187,0.13544107,0.16713832,0.28606065,0.18119554,0.18364181,0.18400584,0.26475746,0.2962771,0.19672854,0.11462872,0.11499747,0.12374093,0.16347834,0.16990817,0.09399987,0.09254932,0.0905585,0.17245416,0.1140787,0.17511365,0.17608078,0.07965458,0.07214955,0.08343518,0.20909012,0.2586421,0.31493001,0.12046391,0.11293325,0.107521
0.07946614,0.07212432,0.08774994,0.14913736,0.21832618,0.23596517,0.12720361,0.1440075,0.14260104,0.13143585,0.09315889,0.17581338,0.17260176,0.14731495,0.16490434,0.16976298,0.13755566,0.1731432,0.29532539,0.18419821,0.18811876,0.18858278,0.28426495,0.31081855,0.20083518,0.11662091,0.1164217,0.12687897,0.17072752,0.17901391,0.09566636,0.09439182,0.0920606,0.17824215,0.11590504,0.18042915,0.18115759,0.08098571,0.07504137,0.08414944,0.22049879,0.26595368,0.3260785,0.12596562,0.11568871,0.11003937
0.08045957,0.07231268,0.08853516,0.14295216,0.20011939,0.21895811,0.12206941,0.13779137,0.14480001,0.13252529,0.09356299,0.16215949,0.15953765,0.14075921,0.16144741,0.16673307,0.13109044,0.16752077,0.28267836,0.17971158,0.18214943,0.17797699,0.27470276,0.29754031,0.19145497,0.11793197,0.11074444,0.12000973,0.16253257,0.16601077,0.09803749,0.09677247,0.09446159,0.16849329,0.11686258,0.16998825,0.17043667,0.07884231,0.07196274,0.08102463,0.21028624,0.25047533,0.30202216,0.11982712,0.11043051,0.10533323
0.07937213,0.07200083,0.08746628,0.14718437,0.21171314,0.2296611,0.12196439,0.13864047,0.14395326,0.13234255,0.09700643,0.16965088,0.16716033,0.14615374,0.1704178,0.17789977,0.13687349,0.17055781,0.28380685,0.17803241,0.18403265,0.18519829,0.28069256,0.30799168,0.20108928,0.1173132,0.11517338,0.1230948,0.16254764,0.17032327,0.09730304,0.09644155,0.09250671,0.17584122,0.11092049,0.17746555,0.17906148,0.07948002,0.07349989,0.08325396,0.21932231,0.26609728,0.32507695,0.12165059,0.11282956,0.11016799
0.07850564,0.07134345,0.08558843,0.14370031,0.19688274,0.21693461,0.11740211,0.13446962,0.14036856,0.12969164,0.09307704,0.16331589,0.16124292,0.1391047,0.15528683,0.16344791,0.12782323,0.15837145,0.27435824,0.1748833,0.17818031,0.17788321,0.27558681,0.29611324,0.19296192,0.11264351,0.11134504,0.11806795,0.1554259,0.16524784,0.09345808,0.09222522,0.09073564,0.1625397,0.10747764,0.16928434,0.17021006,0.07633469,0.06977607,0.07999162,0.20889695,0.24949843,0.30854704,0.11902581,0.10774385,0.1036199
0.08032434,0.0712365,0.08835008,0.14574865,0.20695511,0.22601173,0.13029878,0.14613136,0.14296641,0.13341548,0.09788457,0.16969234,0.16691893,0.14482739,0.16804556,0.16910261,0.13756748,0.17710779,0.29497553,0.18079307,0.18696218,0.19055628,0.27881387,0.30130944,0.19757554,0.117424,0.11367715,0.12639003,0.17190117,0.17187453,0.09668759,0.09624845,0.09331753,0.17634366,0.12191667,0.18208666,0.18299294,0.08054844,0.07248054,0.08144392,0.21653708,0.25812634,0.32039691,0.12198876,0.11420683,0.10838914
0.07426345,0.06755271,0.08063717,0.14804976,0.20742108,0.22559225,0.12851609,0.14158132,0.14300038,0.1305796,0.09559311,0.17848916,0.17591361,0.15189524,0.17146481,0.1770794,0.13717109,0.17400129,0.29880159,0.18626298,0.18908551,0.18577054,0.27943828,0.30354597,0.20272615,0.11577844,0.11253395,0.12224189,0.17260849,0.17370417,0.09362822,0.0933118,0.09154506,0.17656203,0.11867701,0.17796387,0.17920468,0.08219918,0.07414651,0.08324886,0.21589301,0.26266656,0.32793293,0.12072704,0.11250053,0.10499296
0.07575609,0.06857006,0.0834475,0.14241802,0.1950529,0.21415875,0.12135306,0.13609683,0.13467698,0.13054187,0.09680106,0.16125783,0.15835024,0.13747527,0.17030058,0.1728559,0.13757997,0.16102603,0.29034089,0.17342591,0.17826663,0.18338458,0.27400098,0.29874019,0.18655747,0.11905641,0.11618973,0.12356706,0.16848418,0.16818308,0.09446112,0.0942524,0.08911821,0.17669592,0.11317654,0.17488471,0.17627606,0.07959975,0.07403857,0.08042478,0.20374597,0.25219306,0.30400191,0.1244346,0.1139528,0.10890745
0.0815091,0.07278043,0.08899207,0.15552053,0.19959455,0.22351448,0.13450113,0.14629416,0.1450342,0.13335619,0.09676679,0.17691388,0.17371843,0.14931761,0.17847401,0.18387663,0.14374392,0.17581537,0.29987386,0.19044208,0.19517026,0.18545255,0.28526493,0.30728291,0.19999628,0.11676347,0.11564596,0.12613271,0.17657958,0.17849859,0.09587466,0.09590996,0.09458139,0.18750524,0.12339109,0.17731064,0.17763808,0.0841844,0.07732221,0.08676976,0.22022261,0.26296434,0.31877959,0.12328949,0.11448546,0.10768466
0.07503236,0.06694024,0.08230591,0.14324224,0.2061685,0.23008498,0.12575408,0.13937957,0.13971218,0.1303833,0.09725225,0.16346655,0.16040422,0.14080612,0.15973888,0.16339189,0.12846778,0.16968798,0.28229675,0.1815143,0.18328655,0.18050943,0.27822047,0.30216362,0.19869307,0.1192294,0.11327773,0.12279422,0.1667124,0.16858934,0.09528992,0.09383675,0.0920548,0.16572105,0.11762302,0.17262302,0.17340786,0.07742568,0.07070037,0.08054316,0.21343169,0.25554501,0.31862399,0.12038636,0.11250157,0.1087488
0.07960304,0.07159522,0.08741776,0.15038207,0.19537909,0.21330301,0.1189053,0.1345367,0.13344046,0.12647127,0.09013893,0.16662917,0.1637274,0.14201184,0.15893588,0.16077533,0.13106479,0.16136958,0.28009913,0.17382926,0.17814357,0.17579221,0.2686036,0.28683316,0.19410625,0.11120265,0.10663828,0.11591639,0.16076616,0.16725526,0.09272743,0.0908469,0.08771387,0.16491983,0.11537501,0.16685413,0.16824006,0.08039005,0.07286781,0.08205487,0.20516195,0.24513499,0.31010909,0.11475114,0.10797779,0.10272963
0.07655782,0.06973989,0.08230271,0.14410593,0.2059291,0.22064542,0.12575291,0.13976112,0.13562241,0.12465419,0.09170655,0.17509609,0.17200903,0.14670914,0.16724123,0.17171482,0.13432597,0.16626923,0.28574309,0.17411768,0.17931633,0.18722589,0.27432394,0.29487106,0.19750785,0.11920705,0.11645676,0.12765504,0.16806658,0.16960758,0.08969795,0.08950618,0.08755386,0.17438969,0.11613421,0.18065264,0.18137472,0.0745582,0.06881617,0.08195359,0.2143447,0.2510603,0.31215152,0.12295391,0.11577763,0.10757338
0.0713144,0.0653723,0.07682958,0.14133429,0.19248661,0.21259588,0.1157709,0.13305993,0.13537279,0.12695969,0.09135442,0.16402381,0.16130635,0.14005199,0.14537396,0.15215556,0.12148351,0.15452025,0.26919913,0.16681513,0.1689106,0.16881748,0.26563308,0.28884341,0.1873665,0.11325431,0.10947638,0.11788285,0.15362425,0.16352964,0.09172096,0.09091853,0.08839453,0.15202802,0.11156246,0.15916963,0.16064383,0.07666574,0.06912965,0.08059284,0.20544423,0.24706249,0.30097365,0.11522731,0.10896306,0.10388374
0.07941775,0.07286033,0.08722042,0.14513723,0.19523882,0.21605256,0.12837762,0.14049951,0.14560786,0.12959771,0.09391936,0.16225523,0.15978184,0.1380739,0.16426316,0.1682467,0.13414574,0.16799767,0.28520365,0.1785683,0.18189582,0.17573756,0.26973606,0.29247083,0.19060986,0.1117318,0.11025225,0.11918949,0.16630904,0.17033248,0.09582347,0.0946945,0.09343851,0.17125864,0.11808632,0.16609944,0.16776388,0.07610478,0.07000819,0.07773633,0.2064982,0.25001175,0.30466219,0.11732938,0.10947209,0.10346412
0.07968094,0.07094523,0.08744482,0.14471504,0.20388211,0.22584969,0.12588407,0.14156252,0.14580431,0.13024052,0.0939302,0.17485665,0.17269246,0.14821702,0.1643136,0.16952871,0.13531567,0.17024933,0.29667668,0.18355812,0.18755463,0.18669617,0.2850784,0.31002119,0.20420106,0.1217438,0.11935139,0.12916922,0.16494062,0.17419985,0.09505564,0.09458889,0.0915617,0.17203961,0.11772142,0.17735867,0.17805863,0.08136219,0.07515448,0.08632649,0.21957549,0.26483555,0.32682836,0.12667416,0.11884145,0.11379511
0.08061113,0.07127622,0.08790216,0.14284526,0.19728018,0.21721756,0.12377266,0.14201491,0.14416865,0.13124979,0.09415587,0.16650179,0.16405091,0.14261688,0.16218306,0.16625842,0.13287509,0.1704438,0.27976131,0.18867822,0.18755754,0.18138722,0.27422729,0.29983283,0.19697895,0.11675689,0.11296119,0.12057035,0.16511756,0.17068196,0.09656221,0.09586165,0.09393049,0.16968666,0.11768196,0.17215501,0.17433461,0.07966368,0.07197021,0.08170432,0.21248697,0.25611582,0.3132164,0.12035417,0.11043858,0.10794209
0.07715056,0.07273058,0.08526423,0.1493028,0.20409549,0.22322677,0.13347392,0.1431794,0.14543389,0.13102285,0.0938855,0.1666378,0.16413602,0.13869931,0.17458311,0.17990073,0.14391632,0.1738134,0.29515873,0.18356837,0.1876011,0.1877833,0.28004995,0.3083482,0.1924613,0.11686167,0.1163262,0.12554676,0.17399801,0.17888752,0.094784,0.09417828,0.09179092,0.18326369,0.11876863,0.18028871,0.18218507,0.08022136,0.07471931,0.08452,0.2135539,0.26389021,0.31287417,0.12101356,0.11501637,0.10754182
0.08223236,0.07519983,0.09033836,0.15153272,0.2005624,0.21946619,0.12233453,0.14208768,0.14497356,0.13072207,0.09445658,0.16580516,0.16234436,0.14044909,0.16660152,0.17313179,0.13497007,0.1712377,0.29379052,0.17982086,0.18599537,0.18626215,0.27941506,0.30517068,0.19128965,0.11652709,0.11445306,0.12246593,0.16510726,0.17919552,0.09428231,0.09440969,0.0907622,0.17340535,0.11223966,0.17735908,0.17863797,0.08009378,0.07338343,0.08338289,0.2137659,0.25914518,0.30833825,0.12166173,0.11144735,0.10804667
