"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys26","sys27","sys28","sys29","sys30","sys31","sys32","sys33","sys34"
0.04905895,0.02594559,0.02654802,0.03226639,0.05242263,5.456e-05,0.03096682,0.03363834,0.0187457,0.02514148,0.02185898,0.02278063,0.02936779,0.02305886,0.0257152,0.03726004,0.03020282,0.03747773,0.05934384,0.04389284,0.0170624,0.0178723,0.04916366,0.04553075,0.02189299,0.03653162,0.02732545,0.03479748,0.02408453,0.03016388,0.04014501,0.01769286,0.02190235,0.02100384
0.04879394,0.02499306,0.02403427,0.02863074,0.04981335,5.302e-05,0.02970735,0.03423157,0.01680656,0.02425966,0.02385079,0.02110844,0.02657759,0.02180484,0.02556608,0.03626715,0.02919184,0.03877561,0.0590715,0.04016723,0.01587782,0.01650867,0.04434284,0.04180751,0.01974892,0.03214768,0.02483102,0.03010257,0.02354,0.02729861,0.03859985,0.01713629,0.02120483,0.01941181
0.050443,0.02376552,0.02489723,0.02986361,0.04948459,6e-05,0.03187354,0.03350729,0.01706062,0.02307663,0.02319112,0.01962067,0.02809114,0.02268232,0.02554239,0.03731005,0.02981634,0.03814842,0.0606847,0.04122386,0.01500426,0.01583624,0.04368797,0.03987434,0.01902597,0.03185868,0.02515027,0.03091975,0.02402737,0.02690522,0.03909828,0.01677367,0.02144585,0.01957747
0.05257251,0.02741122,0.02715861,0.03251594,0.05579239,6.08e-05,0.03001377,0.0326571,0.01858774,0.02673859,0.02695623,0.02137799,0.0273159,0.02421179,0.02727948,0.03956457,0.03170542,0.04104137,0.06153777,0.04401271,0.01678434,0.0174522,0.04825345,0.0433414,0.02032138,0.03427713,0.02764849,0.03265264,0.0245385,0.02784176,0.04058413,0.01740772,0.02246737,0.01878448
0.05444831,0.02636883,0.02790803,0.03343911,0.05377065,5.687e-05,0.02835919,0.03151585,0.01982514,0.02537166,0.02683203,0.02330447,0.02964913,0.02500209,0.02618426,0.04110917,0.03114827,0.04231708,0.06379591,0.04276279,0.01674362,0.01754409,0.05050508,0.04710119,0.02136844,0.03472097,0.02761228,0.03320509,0.02582695,0.03127869,0.04040084,0.01906027,0.02338042,0.01979493
0.05142093,0.0267272,0.02543645,0.03091908,0.05563104,5.915e-05,0.03061517,0.03426196,0.01780697,0.02610821,0.02428801,0.02358201,0.0279609,0.02240973,0.02636406,0.04074151,0.0321636,0.04024294,0.06423114,0.04326562,0.01699906,0.01774534,0.04737777,0.04426193,0.0208776,0.03375177,0.02420227,0.03208909,0.02427451,0.02919193,0.04087786,0.01847127,0.02347756,0.02047384
0.05156866,0.02638025,0.02738679,0.03225666,0.05545815,5.484e-05,0.02964338,0.03358818,0.01792266,0.02558896,0.02411754,0.02107243,0.0281651,0.02557796,0.02834986,0.03815589,0.03011109,0.03702927,0.06228828,0.04207926,0.01566988,0.01668233,0.05038428,0.0450036,0.02081248,0.03365026,0.02474362,0.03183862,0.02508743,0.02885245,0.0410436,0.01759197,0.02201739,0.01925484
0.05070544,0.02679649,0.02842983,0.0334293,0.05669561,6.054e-05,0.03229943,0.03384708,0.01905242,0.02582379,0.02683258,0.0232925,0.02874845,0.02335962,0.02459038,0.03896894,0.03019588,0.04097269,0.06166681,0.04378221,0.01728904,0.01834439,0.04872295,0.04614361,0.02195616,0.03559873,0.02677307,0.03477519,0.02663365,0.03007281,0.04208218,0.01949585,0.02454415,0.02073908
0.05087874,0.02728003,0.02544144,0.03130355,0.05407078,5.656e-05,0.0317187,0.03661785,0.0193812,0.02634697,0.02557891,0.02240655,0.02764553,0.0221175,0.02453523,0.04084037,0.03275083,0.03815389,0.06406273,0.04270024,0.01649472,0.01723002,0.04939688,0.04589896,0.02111403,0.03063592,0.02381626,0.02980818,0.02640109,0.03059351,0.04224707,0.0186902,0.02395815,0.02010844
0.0510584,0.02529072,0.02598022,0.03187131,0.05383915,5.713e-05,0.0313406,0.0340739,0.01809655,0.02454539,0.02491555,0.02099863,0.02691634,0.02224677,0.02766187,0.03927367,0.02924007,0.03684005,0.06090836,0.04285325,0.01594585,0.0167713,0.04887168,0.04520232,0.02089993,0.03293113,0.02440345,0.03116456,0.02571743,0.0299264,0.04004576,0.01706503,0.02186345,0.01920402
0.04934187,0.02698523,0.02846097,0.03401437,0.05639234,6.057e-05,0.03277043,0.03571592,0.0190835,0.02610316,0.02157184,0.02112161,0.02540456,0.02445882,0.02599854,0.04243124,0.03378373,0.04227648,0.06535945,0.04583798,0.01648337,0.0166994,0.05054864,0.04652411,0.02102625,0.03191827,0.02520609,0.0302543,0.02619158,0.03093123,0.04182422,0.01876273,0.02424267,0.02292287
0.05069353,0.02766277,0.02720002,0.03170594,0.05596839,5.161e-05,0.03124697,0.03537379,0.01901922,0.0267853,0.02617902,0.02409197,0.03076204,0.02394089,0.02721402,0.04070976,0.032151,0.03931279,0.06251804,0.04232189,0.0165077,0.01720679,0.04883756,0.0452905,0.02126558,0.03401252,0.02567832,0.03180049,0.02672583,0.03117729,0.0427267,0.01843585,0.02350897,0.02180808
0.05253051,0.0255837,0.02799706,0.03218979,0.0550942,5.535e-05,0.032849,0.03523511,0.01708565,0.0248847,0.02431598,0.0219073,0.02672395,0.02334646,0.0251592,0.0374461,0.02998777,0.03860755,0.05940571,0.04268928,0.01660865,0.01731204,0.0491332,0.04610896,0.02118245,0.03386466,0.02528982,0.03245955,0.02499049,0.02945256,0.03941761,0.01709536,0.02239368,0.0196079
0.05129553,0.0258354,0.02625262,0.03095592,0.05292865,5.676e-05,0.02896304,0.03262905,0.01770395,0.02525737,0.02334812,0.02184958,0.02535048,0.02417317,0.02599909,0.04061473,0.0319894,0.04022218,0.06020222,0.04166321,0.01621937,0.01698753,0.04723219,0.04292945,0.02021624,0.03165535,0.02415051,0.02962186,0.02513749,0.02797728,0.04018685,0.01833309,0.02203723,0.02006045
0.05066163,0.02610631,0.02714051,0.03293176,0.05162899,5.802e-05,0.03005739,0.03447426,0.01902535,0.02536526,0.02535143,0.02227912,0.02735676,0.0244843,0.0274069,0.04155259,0.03134571,0.04029447,0.06007125,0.0418337,0.01580451,0.01668549,0.04856996,0.04615142,0.02100268,0.03303173,0.02620769,0.0318144,0.02697025,0.03147933,0.04162694,0.01898421,0.0237047,0.02033894
0.05211728,0.02692783,0.02570922,0.03171326,0.05208463,5.927e-05,0.03109319,0.03273024,0.01827168,0.02598669,0.02556966,0.02320532,0.03042394,0.02705833,0.02968008,0.03961038,0.02982138,0.03793916,0.06040231,0.04477597,0.01617531,0.01698359,0.04763652,0.04599727,0.02131782,0.03566655,0.02777837,0.03434616,0.02520866,0.03078369,0.04077547,0.01871944,0.02260096,0.02045175
0.0531982,0.02601162,0.02797925,0.03386796,0.05568719,4.885e-05,0.03136817,0.03453687,0.01839413,0.02551471,0.0252289,0.02130074,0.02793927,0.02318969,0.02699811,0.04070989,0.02975653,0.03860146,0.05859348,0.04080646,0.01597155,0.01683968,0.0499761,0.04631676,0.02073915,0.03601436,0.02708818,0.03397234,0.02548965,0.03029042,0.04004633,0.0183078,0.02240485,0.01894796
0.05243111,0.02590629,0.02517415,0.03089333,0.0525371,5.143e-05,0.0325852,0.03606746,0.01720472,0.025517,0.02602451,0.02279401,0.02662499,0.02189452,0.02603452,0.03729149,0.0283877,0.03635543,0.06224222,0.04134282,0.01597053,0.01677636,0.04775329,0.04459834,0.02140548,0.03469988,0.02590393,0.03280516,0.02331153,0.02730539,0.03772329,0.01935924,0.02269127,0.01979794
0.05018666,0.02573344,0.02539244,0.03011367,0.05609048,5.629e-05,0.03097217,0.03499874,0.01772281,0.02485142,0.02458469,0.02107614,0.02699613,0.02471595,0.02698941,0.03791788,0.02973488,0.04017558,0.06245842,0.04278748,0.01492286,0.01556884,0.04476627,0.04054409,0.01960011,0.03219235,0.02527787,0.03150307,0.02422671,0.02733186,0.03962358,0.01750974,0.02225392,0.01977238
0.05503846,0.02727205,0.02688742,0.03298935,0.0506215,5.704e-05,0.03176566,0.03473793,0.01762723,0.0261739,0.02510803,0.02119382,0.03106574,0.02494486,0.02775472,0.03939987,0.03079125,0.04003794,0.06351746,0.04233154,0.01655711,0.01697574,0.04587554,0.04239168,0.02134937,0.03431874,0.02722503,0.03244348,0.0237633,0.02725373,0.03942782,0.01753411,0.02134325,0.02124256
0.05167958,0.02613528,0.02814204,0.03426359,0.05575007,5.448e-05,0.03047157,0.03274399,0.01747671,0.02544408,0.02370296,0.02164521,0.02794098,0.02253721,0.02686596,0.04188548,0.03120517,0.03996451,0.05885132,0.04151018,0.01593177,0.0171831,0.04886053,0.04542372,0.02121131,0.03468368,0.02582159,0.03369412,0.02669891,0.03160474,0.04185647,0.01755307,0.02204816,0.01878224
0.04671726,0.02294323,0.02461757,0.03074119,0.05140201,5.136e-05,0.02886307,0.03276246,0.01746594,0.02243294,0.02397135,0.02163864,0.02692111,0.0228103,0.0256529,0.03846879,0.03032335,0.0371276,0.06162173,0.0417732,0.01477417,0.01542856,0.04288575,0.04049772,0.01857434,0.03014703,0.02432644,0.0284747,0.02464674,0.02733855,0.03999196,0.01801404,0.0215842,0.01860156
0.04972452,0.02615381,0.0280185,0.03219636,0.05231951,5.839e-05,0.03148789,0.03466582,0.01724231,0.02551347,0.02439678,0.02203721,0.02796805,0.02384295,0.02652801,0.04056042,0.03169099,0.04070431,0.06214077,0.04539484,0.01662064,0.0174551,0.04827982,0.04406897,0.02196965,0.03422409,0.02771272,0.0328659,0.02523983,0.0297561,0.04107201,0.01827518,0.02217047,0.01986638
0.05466491,0.02580795,0.02506632,0.03141155,0.05201045,5.664e-05,0.02856369,0.03221687,0.01800578,0.02509317,0.02412193,0.02296403,0.02621041,0.02134117,0.02500003,0.03857937,0.03080321,0.03847748,0.0614321,0.04119239,0.01645416,0.01734959,0.04628501,0.04315643,0.02179172,0.03544149,0.02648581,0.03323656,0.02429823,0.02911385,0.03968271,0.01856205,0.02291671,0.01959284
0.05203586,0.02635357,0.02712454,0.03196627,0.05316506,5.878e-05,0.03220526,0.03455617,0.01908786,0.02566258,0.02565044,0.02264724,0.02859341,0.02452492,0.02669106,0.03988601,0.03112409,0.04012024,0.05923964,0.0437265,0.01654968,0.01705679,0.04840164,0.04494004,0.02024898,0.03379702,0.02546374,0.03191928,0.0253911,0.02996139,0.0407324,0.01893021,0.0240483,0.01887956
0.0473908,0.02549655,0.02790692,0.03290965,0.05343782,5.285e-05,0.03016436,0.03413634,0.01702715,0.02467748,0.02080637,0.01974901,0.02677695,0.02267415,0.02569487,0.03904273,0.03090614,0.04051491,0.06353394,0.04549573,0.01788688,0.01834522,0.04852846,0.0448524,0.02117429,0.03484426,0.02644811,0.03346159,0.02535033,0.02924633,0.03959764,0.01582717,0.02173199,0.01910195
0.05131703,0.02567141,0.02615527,0.03312718,0.05186543,5.986e-05,0.03102732,0.03295434,0.0150627,0.02498346,0.02454369,0.02099788,0.02760979,0.02453003,0.02651135,0.03742492,0.02995612,0.04042404,0.0593066,0.04168872,0.01638887,0.01697596,0.04395972,0.04046697,0.01988122,0.03298344,0.02443708,0.03130442,0.02424372,0.02628306,0.03951652,0.01725963,0.02051856,0.0211774
0.0521953,0.02640817,0.02484772,0.02997522,0.05273431,5.099e-05,0.03016347,0.03345911,0.01889908,0.02583342,0.02649504,0.02491331,0.02744068,0.02304147,0.02699137,0.03970815,0.03115797,0.04051899,0.06238608,0.04575403,0.01679932,0.01742976,0.04549638,0.04163715,0.0211965,0.03359921,0.0253361,0.03127619,0.02475109,0.02898048,0.04087332,0.0194804,0.0247173,0.02183773
0.04997354,0.02379929,0.02623776,0.03153335,0.05391118,4.931e-05,0.03034015,0.0336497,0.01637093,0.02299869,0.02173937,0.02198587,0.02577887,0.02345906,0.02483728,0.03825743,0.03096251,0.03965903,0.06043121,0.04171735,0.01449052,0.01509847,0.04611072,0.0431414,0.01898259,0.03121688,0.0239141,0.02936726,0.02465377,0.0283452,0.04004619,0.01715124,0.02119204,0.02101671
0.04720128,0.02581717,0.02697816,0.03258821,0.05094495,5.52e-05,0.02874875,0.03182638,0.01583298,0.02493419,0.02415144,0.02185138,0.02400614,0.02282839,0.02496809,0.03901733,0.02964956,0.04126052,0.0556315,0.03994312,0.01644516,0.01716308,0.04514457,0.04256205,0.02079272,0.03070997,0.02237716,0.03008025,0.02500417,0.02895072,0.04058705,0.01603877,0.01912947,0.0197893
0.0496833,0.02419302,0.02381053,0.02932819,0.05043836,5.007e-05,0.028805,0.0318506,0.0172155,0.02347145,0.02296367,0.02092741,0.02550069,0.0231053,0.02617372,0.03831284,0.02927238,0.03707181,0.05929205,0.03992838,0.01454876,0.01543576,0.04479213,0.04056909,0.01984984,0.03300895,0.02509941,0.0311135,0.02325345,0.02628667,0.0383683,0.01731705,0.02124997,0.01888483
0.05035681,0.02633964,0.0262383,0.03271432,0.05603722,5.295e-05,0.02600325,0.02863842,0.01640321,0.02569468,0.02363084,0.02129505,0.02616711,0.02356872,0.02662344,0.03605967,0.02896255,0.03853596,0.06048004,0.04138385,0.01623296,0.01697979,0.04758518,0.0436864,0.020606,0.0330055,0.02386793,0.03148951,0.02320985,0.02616669,0.03872949,0.01792322,0.02149587,0.02031115
0.0541626,0.0283043,0.02695461,0.03188521,0.05427516,5.108e-05,0.03016919,0.03452028,0.01910415,0.02798958,0.02758435,0.02282037,0.02879999,0.02534888,0.02767138,0.03972893,0.03159587,0.03887495,0.06014554,0.04411414,0.01720063,0.0181158,0.05021634,0.04628382,0.02208374,0.03485518,0.02653396,0.03301305,0.02564886,0.03094744,0.04114547,0.01917553,0.02456297,0.01929365
0.04823277,0.02573886,0.02566771,0.02985784,0.05068893,6.231e-05,0.02982243,0.03430778,0.01886523,0.0250596,0.02453755,0.02141834,0.02786938,0.02182698,0.02579588,0.03868334,0.03090976,0.03904387,0.05995527,0.04225199,0.01598274,0.01721644,0.0480698,0.04455145,0.02112494,0.03289062,0.02585742,0.03194303,0.02545801,0.02880992,0.04007133,0.01800312,0.02368066,0.01752545
0.04679985,0.02633432,0.02424549,0.02961627,0.04913855,5.26e-05,0.02888859,0.0314983,0.01828678,0.02539347,0.02382076,0.02038659,0.0277255,0.02551664,0.02755138,0.03693882,0.02853641,0.0381702,0.05960567,0.0385786,0.01488631,0.01550356,0.04284382,0.03977537,0.01929385,0.03072973,0.02322834,0.029636,0.02365768,0.02696513,0.03818801,0.01825223,0.0226015,0.02029673
0.05070688,0.02725959,0.02698971,0.03331263,0.05324007,5.006e-05,0.02956905,0.03434094,0.01888137,0.02648209,0.02434227,0.02084391,0.0248918,0.02248995,0.0252286,0.03972988,0.03166965,0.04012387,0.06250918,0.04429746,0.0172424,0.01796504,0.05122121,0.04795379,0.02233896,0.03478837,0.02705219,0.03333198,0.02491264,0.02847827,0.04061025,0.01755263,0.02248095,0.01954663
0.05146421,0.02522341,0.02624901,0.03188665,0.05362446,5.722e-05,0.03176111,0.0351138,0.01790656,0.02405177,0.0266367,0.02244766,0.02801387,0.0223569,0.02550228,0.04017953,0.03049329,0.03760999,0.06166797,0.0441424,0.01493859,0.01611429,0.05150225,0.04752545,0.02174238,0.03553732,0.0278922,0.03453878,0.02633655,0.03096223,0.04095941,0.01736233,0.02159365,0.02029111
0.04704975,0.02372687,0.02663652,0.03141466,0.05126653,5.704e-05,0.02961597,0.03094381,0.01810092,0.02303548,0.02400504,0.02124351,0.02549676,0.02058457,0.02302116,0.03976011,0.03218072,0.03984873,0.06049058,0.04186748,0.01450681,0.01505313,0.04361255,0.04129607,0.01835343,0.02986141,0.02278711,0.02899173,0.02516113,0.02976347,0.04061263,0.01803789,0.02477294,0.01873702
0.05232659,0.02642207,0.02928606,0.03482963,0.05470429,4.961e-05,0.03404227,0.03765809,0.01845705,0.02584782,0.02586605,0.02196322,0.02721587,0.02254819,0.02613842,0.04323771,0.03365456,0.04171535,0.06290289,0.04392991,0.01676679,0.01755297,0.0494101,0.04722773,0.021977,0.03540382,0.02644622,0.03354494,0.0265074,0.03149979,0.0422658,0.01871614,0.02363988,0.02053815
0.04916728,0.02455078,0.02633793,0.03167195,0.05187046,5.973e-05,0.02787635,0.02974969,0.01608583,0.02377517,0.02306611,0.02036922,0.02612456,0.02342124,0.02588012,0.03682504,0.02813551,0.03749389,0.06034269,0.03955456,0.0147988,0.0155014,0.04556739,0.0424897,0.01923662,0.03196422,0.02399124,0.03125118,0.02485013,0.02772076,0.03930397,0.01735325,0.0213938,0.01926588
0.05010106,0.02712595,0.02719423,0.03220764,0.05556825,5.924e-05,0.03393967,0.03881817,0.01802612,0.02632445,0.02584472,0.02251701,0.02683937,0.02475836,0.02561681,0.04054162,0.03239278,0.04190472,0.06674049,0.04391855,0.01624806,0.01706093,0.04864425,0.0459233,0.02171194,0.0342438,0.02621476,0.03235149,0.02580461,0.02974116,0.04134202,0.0183534,0.02287901,0.02066006
0.04795083,0.02546021,0.02442789,0.03029558,0.05045547,6.134e-05,0.03075672,0.03569369,0.01656896,0.02464091,0.02360144,0.02204801,0.02752685,0.02302186,0.02632622,0.03642124,0.02829743,0.03830115,0.05910134,0.04174115,0.01534653,0.01611983,0.04701045,0.04297971,0.02024208,0.03182308,0.02428886,0.03128323,0.0229545,0.02615234,0.03822367,0.0166168,0.0203596,0.02135069
0.0499243,0.02690056,0.02884127,0.0351949,0.05663755,4.995e-05,0.03141743,0.03424281,0.01848973,0.02582264,0.02588279,0.02154344,0.02718331,0.02332268,0.02583527,0.0418712,0.03245765,0.0405143,0.06193363,0.0433126,0.01575849,0.01684933,0.04988579,0.04646792,0.02155129,0.03435885,0.02667379,0.0324405,0.02585877,0.03083219,0.04231657,0.01732529,0.02141007,0.01960266
0.05156958,0.02683428,0.02763187,0.03332577,0.05222406,6.244e-05,0.03178852,0.03555725,0.01739229,0.02597708,0.02524292,0.022182,0.02871678,0.02516598,0.02824153,0.04008846,0.03007624,0.04044811,0.06285116,0.04693426,0.01679803,0.01776057,0.05038012,0.04578757,0.02147135,0.03630163,0.02833305,0.03488514,0.02561523,0.02849669,0.04087544,0.01834652,0.0228892,0.02027109
0.05281347,0.02767069,0.02671169,0.0334543,0.05340487,4.807e-05,0.03137349,0.03441304,0.01900409,0.02684601,0.02487565,0.02229356,0.03048148,0.02370047,0.02745154,0.04037441,0.02995731,0.03921516,0.06331632,0.04388264,0.01624627,0.01724306,0.04672338,0.04319069,0.0207722,0.0320352,0.02505562,0.03030797,0.02410034,0.02858201,0.03891807,0.01861951,0.02311819,0.02148118
0.04886865,0.02525517,0.02533873,0.02971669,0.05142431,5.062e-05,0.02977217,0.03127045,0.01658651,0.02448525,0.0235625,0.0219898,0.02700172,0.02424316,0.02634025,0.0391648,0.03032515,0.04080881,0.06075476,0.04042997,0.01576022,0.01644429,0.04234589,0.03725301,0.01949774,0.03133967,0.02346267,0.02927504,0.02354446,0.02679294,0.0385009,0.01750699,0.02123352,0.02022651
0.054231,0.02395492,0.02763899,0.03212388,0.05609156,5.988e-05,0.02948355,0.03356177,0.01734605,0.0232261,0.02521419,0.02247273,0.02630264,0.02136523,0.02410894,0.03996298,0.03062807,0.03933167,0.06059643,0.04161788,0.01596833,0.01680619,0.04647697,0.04357753,0.01993624,0.03248033,0.02489024,0.03092779,0.02662052,0.03005844,0.04124126,0.01814985,0.02221551,0.01966238
0.04868085,0.02638173,0.02552671,0.03108193,0.05175719,5.918e-05,0.03026891,0.03395297,0.0172367,0.02545132,0.02236821,0.02118322,0.02795457,0.02452924,0.02590903,0.03898926,0.03018034,0.04046397,0.06092402,0.04137364,0.01564955,0.01629059,0.04636596,0.04227839,0.02023642,0.03172926,0.02464704,0.02979581,0.02421307,0.02925278,0.03864767,0.01741406,0.02110084,0.0193603
0.05056555,0.02677842,0.02548078,0.03014367,0.05415888,6.132e-05,0.03276148,0.03574667,0.01873665,0.02593691,0.0255288,0.02277616,0.0288199,0.02469942,0.02783858,0.03826787,0.02982696,0.04015167,0.0631399,0.0466015,0.01584436,0.0162687,0.04699937,0.04457083,0.0215662,0.03646652,0.02826081,0.03457837,0.02411867,0.02913778,0.03921265,0.01781837,0.02317191,0.02234392
0.05183036,0.02669592,0.02702129,0.03246237,0.05500396,4.938e-05,0.03217968,0.03593243,0.02035277,0.02591071,0.02502843,0.02289677,0.02547701,0.02472085,0.02703476,0.03951926,0.03004233,0.03734852,0.05888127,0.0415034,0.01636586,0.01726603,0.04742021,0.04309122,0.02132746,0.03428927,0.02653596,0.03301382,0.02641766,0.0305275,0.04111217,0.019566,0.02513168,0.01939694
0.05357633,0.02716477,0.02760998,0.03420192,0.05503406,6.387e-05,0.03143263,0.03556151,0.01855692,0.02628125,0.02558495,0.02189314,0.02806916,0.02540846,0.02924782,0.0404664,0.03047814,0.04009688,0.06308355,0.04330376,0.01619136,0.01696634,0.04828373,0.04538185,0.0216234,0.03519981,0.02591278,0.03360591,0.02663852,0.02997224,0.04220944,0.01872368,0.02316862,0.02145748
0.04906273,0.02582965,0.02667153,0.03139159,0.05214155,6.231e-05,0.0314974,0.0337757,0.01936872,0.02509772,0.02232631,0.02214777,0.02779543,0.02503132,0.0282394,0.03546165,0.02824766,0.03621395,0.05778308,0.04120846,0.01463916,0.01558358,0.04536546,0.04200345,0.02033922,0.03198281,0.02484694,0.03133849,0.02432229,0.02782057,0.04033439,0.01863984,0.02400047,0.02096765
0.05182305,0.0256757,0.02683331,0.03326929,0.05203879,5.203e-05,0.03094898,0.03498033,0.01773575,0.02494343,0.02391934,0.02386166,0.02861105,0.02541548,0.02903546,0.03912186,0.02950638,0.037195,0.05939558,0.04076358,0.01510713,0.01623042,0.04489628,0.04189212,0.02020186,0.03252303,0.0243904,0.03148483,0.02477151,0.02958415,0.04011712,0.01874806,0.02225798,0.02145036
0.05203396,0.02560324,0.02696243,0.03117182,0.05331003,5.849e-05,0.03119564,0.0333588,0.01651905,0.02483202,0.02454086,0.02186415,0.02697383,0.02378936,0.0262501,0.03923351,0.0308393,0.03947524,0.06293819,0.0444271,0.01583283,0.01677587,0.04928571,0.04386522,0.02035109,0.03425393,0.02548871,0.03251699,0.02563067,0.02942512,0.04104893,0.017232,0.02175381,0.01816262
0.05121657,0.02684305,0.02590828,0.03117794,0.05437156,5.894e-05,0.03173593,0.0346572,0.01792775,0.02590018,0.02524445,0.02265987,0.02941746,0.02310935,0.0262015,0.03946401,0.0307342,0.03905344,0.06007167,0.04275286,0.01613046,0.01721597,0.04641866,0.04412898,0.0214507,0.03324675,0.02592816,0.03192218,0.02451762,0.02747325,0.04006848,0.01752844,0.02334935,0.02177651
0.04919689,0.02606795,0.02563515,0.03058713,0.05197936,5.391e-05,0.03147997,0.03554268,0.01863259,0.02526924,0.02300811,0.0208685,0.028338,0.02265851,0.02610527,0.03906934,0.03027051,0.03827156,0.05789276,0.03893556,0.01573672,0.01640708,0.04296403,0.04031993,0.01975831,0.03163544,0.02434496,0.03000326,0.02513268,0.02979582,0.04115547,0.01835797,0.02398008,0.01986093
0.04918613,0.02581136,0.02597241,0.03064872,0.05214855,4.87e-05,0.03127891,0.03334878,0.01780956,0.02479421,0.02434172,0.02266101,0.02632182,0.02168278,0.0243793,0.04160421,0.03264976,0.03968317,0.06188575,0.04304189,0.01569029,0.01631318,0.0493309,0.0455254,0.02103053,0.03247715,0.02628859,0.03162825,0.02544482,0.03019766,0.04102623,0.01847018,0.0232633,0.01998999
