"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys26","sys27","sys28","sys29","sys30","sys31","sys32","sys33","sys34","sys35","sys36","sys37","sys38","sys39","sys40","sys41","sys42","sys43","sys44","sys46","sys48","sys49","sys50","sys51","sys52","sys53","sys54","sys55","sys56","sys57","sys58","sys59","sys62"
0.02660654,0.0250234,0.01733365,0.06795618,0.06638358,0.06939673,0.05575838,0.05943786,0.04612384,0.03735138,0.06437461,0.06414202,0.07780896,0.0424388,0.04244256,0.04227824,0.02214385,0.05667896,0.0207392,0.02291003,0.03251402,0.03905274,0.02336429,0.026349,0.04216736,0.07537838,0.04383284,0.07329591,0.07114599,0.07118658,0.05732454,0.04355236,0.03188247,0.03468517,0.02294502,0.02161801,0.01258579,0.05808751,0.06179792,0.06059916,0.04619077,0.04181977,0.04648623,0.06363091,0.03931177,0.01809778,0.02437562,0.0170305,0.01927249,0.01976293,0.01827677,0.06711343,0.06875197,0.03141353,0.04344677,0.02988447,0.03137536,0.01261308
0.02757194,0.02630528,0.01875596,0.07163975,0.06965135,0.07386076,0.06125524,0.05738012,0.04523002,0.0364485,0.06149695,0.06522748,0.07199427,0.04389873,0.04386864,0.04109456,0.02249183,0.05948187,0.02236682,0.02503422,0.03465302,0.04098873,0.02342374,0.0273386,0.04265893,0.07099215,0.04469131,0.07048209,0.07392008,0.07392125,0.05848971,0.04393599,0.03319467,0.03650681,0.02372042,0.02299189,0.01285498,0.05174674,0.05561517,0.05345127,0.04545193,0.0416847,0.04452552,0.05998446,0.04260585,0.01786756,0.02452054,0.01688394,0.02102087,0.02213668,0.01998148,0.06924171,0.0715522,0.03313303,0.0440339,0.03088753,0.03272431,0.01263513
0.02677893,0.02516837,0.02043583,0.06976186,0.06891585,0.07066164,0.06079818,0.06035228,0.04680184,0.03676576,0.06396644,0.07030886,0.07859681,0.04479685,0.04453639,0.04500828,0.02410217,0.05900208,0.02116073,0.02512979,0.0364229,0.04327979,0.02322,0.02703468,0.04519206,0.07295763,0.04641997,0.07420913,0.07369598,0.07542881,0.06448228,0.04640027,0.03356005,0.03648013,0.02294027,0.02213945,0.01277997,0.0585947,0.05923834,0.06075505,0.04681939,0.04274276,0.04648896,0.06197948,0.04066539,0.01904649,0.02457072,0.01711415,0.02010952,0.02080198,0.01882965,0.06938347,0.07043841,0.03703047,0.04435986,0.03124022,0.03267506,0.01302928
0.02991438,0.02844767,0.02028056,0.06738188,0.06726938,0.07106402,0.06374353,0.0595769,0.04582246,0.03718926,0.06105003,0.06343407,0.07574558,0.04440312,0.04451034,0.04431093,0.02323499,0.05903783,0.02105553,0.02491773,0.03493096,0.04035073,0.02370684,0.02884532,0.04420142,0.07119905,0.04364219,0.07172634,0.07695569,0.07688803,0.0623016,0.04457317,0.03234552,0.0346308,0.02529398,0.02389226,0.01385932,0.05344706,0.05780677,0.05650667,0.04740496,0.04085144,0.04524634,0.05987502,0.04108145,0.01885567,0.02469369,0.01797215,0.02063499,0.02264876,0.0198895,0.0727303,0.07422583,0.03446998,0.04392597,0.03034841,0.03091613,0.01371939
0.02716615,0.02584485,0.0175733,0.06119768,0.06176053,0.06477114,0.06226499,0.05675792,0.04592255,0.03380612,0.06644067,0.0692012,0.07741573,0.04260407,0.04237764,0.04351551,0.02217218,0.0584857,0.01992051,0.02250301,0.03520399,0.0392372,0.02346007,0.02639628,0.04079174,0.07024401,0.04386753,0.0752087,0.07417622,0.07267426,0.06154624,0.04436835,0.0314545,0.03491192,0.022955,0.02241266,0.01238715,0.05594732,0.06086165,0.05811035,0.04571572,0.0396447,0.04292519,0.06663488,0.03925597,0.01729019,0.02474523,0.01586396,0.0210119,0.02106363,0.01882172,0.07018324,0.07099867,0.03522356,0.04399169,0.03023045,0.03147217,0.01294155
0.02707788,0.02614305,0.01562127,0.06644632,0.06487988,0.06845625,0.06039991,0.05324874,0.04191576,0.03522516,0.06135796,0.06569714,0.07148143,0.04032761,0.04032175,0.04263554,0.02047345,0.06032207,0.01932919,0.02210869,0.03337896,0.03632655,0.02308496,0.02670913,0.03700695,0.07122015,0.04265765,0.0690566,0.07323386,0.07385707,0.05939932,0.04246883,0.03097832,0.03327594,0.02338283,0.02283693,0.013091,0.05284497,0.056865,0.05456852,0.04383812,0.03734778,0.04121043,0.06293143,0.03692076,0.01868581,0.02421935,0.01675074,0.01747951,0.01951172,0.01730331,0.07101192,0.06969487,0.03153604,0.04180138,0.02938153,0.02980849,0.013055
0.02744033,0.02576258,0.01676841,0.0663206,0.06552499,0.06887776,0.06289088,0.05540264,0.04363235,0.0342871,0.06019703,0.06409641,0.06995263,0.03959457,0.03951734,0.04003018,0.0207539,0.05564958,0.02003846,0.02268004,0.03392812,0.03658153,0.02329485,0.02699018,0.04123819,0.06895008,0.04217396,0.06961472,0.07451708,0.0747152,0.05718386,0.04250741,0.03035746,0.03289218,0.02319585,0.02228768,0.01316973,0.0515048,0.05515308,0.05488141,0.04387583,0.03898575,0.04228776,0.0581713,0.03683629,0.01809819,0.02426143,0.01623049,0.01904508,0.0223294,0.01984771,0.07044178,0.07117106,0.0308926,0.04093032,0.02827875,0.02928903,0.01291806
0.02927886,0.0278236,0.01879609,0.06670487,0.06665228,0.06906001,0.06275133,0.05371661,0.04437117,0.03770905,0.05903579,0.06335119,0.07152458,0.04393736,0.04393122,0.04321769,0.02213352,0.0603537,0.02059596,0.02367465,0.03546045,0.03877388,0.02394105,0.02872819,0.04279929,0.0737087,0.04584886,0.0715788,0.07700226,0.07771368,0.06078124,0.04438087,0.03055133,0.03428662,0.02469147,0.02387422,0.01329334,0.05490055,0.06055256,0.0562883,0.04393857,0.03836436,0.04155668,0.05589045,0.04069307,0.01884826,0.02508306,0.01708107,0.01990537,0.02140233,0.0192206,0.07114573,0.07484732,0.03365414,0.04236115,0.02846373,0.03056974,0.01354542
0.027478,0.02598145,0.01711165,0.06741202,0.06655608,0.06999077,0.0603533,0.05587032,0.04352412,0.03510869,0.06358655,0.0651163,0.06971198,0.0429715,0.04259374,0.04313304,0.02114783,0.05112191,0.01955804,0.02300377,0.03092083,0.0360794,0.02224957,0.02688975,0.03846381,0.0677807,0.04249858,0.0690841,0.07416213,0.0749889,0.05356726,0.04364662,0.03064068,0.03547682,0.02369047,0.02301537,0.01253478,0.05276101,0.05284667,0.05423573,0.04523202,0.04015314,0.04396147,0.06292844,0.04012335,0.0181358,0.02338458,0.01627981,0.02019578,0.02046789,0.01902802,0.0720695,0.07125941,0.0306528,0.04312889,0.02950649,0.03232438,0.01316246
0.02666367,0.02523484,0.01680039,0.06884036,0.06662733,0.07072038,0.06022334,0.0585306,0.04744053,0.03261289,0.06742067,0.07048209,0.07680687,0.04128681,0.04059658,0.04213323,0.02179988,0.05876255,0.01944497,0.02250034,0.03449629,0.03837377,0.02303587,0.02661718,0.04203782,0.07180119,0.04512937,0.0748496,0.07535998,0.07484544,0.06234645,0.04351152,0.03236967,0.03664189,0.0228448,0.02159699,0.01243769,0.05562202,0.05869669,0.05709894,0.04658803,0.04186384,0.0458579,0.06483194,0.03855978,0.0179838,0.02440483,0.01675446,0.02105363,0.02365577,0.02118224,0.07152548,0.07201067,0.03465951,0.04322912,0.03053136,0.03294879,0.01301597
0.02735377,0.02586706,0.01813836,0.06481539,0.06391671,0.06724341,0.05758829,0.05511142,0.04227479,0.03316939,0.06232175,0.06666668,0.07121227,0.03984775,0.04028266,0.04051529,0.02128195,0.05539494,0.01859658,0.02136096,0.03190346,0.03817297,0.02200366,0.02624243,0.04073728,0.06573176,0.04184572,0.06604382,0.07479833,0.07467446,0.05873528,0.04207047,0.03175189,0.03375397,0.02206763,0.02135815,0.01262898,0.05642461,0.05850863,0.05872414,0.04332576,0.03890951,0.04239763,0.06005925,0.03810024,0.01725814,0.02323785,0.01590254,0.0196789,0.02321196,0.02043856,0.06984817,0.07176582,0.03310859,0.04214443,0.02967339,0.03018004,0.01236451
0.0268964,0.02474992,0.01574584,0.06802186,0.06523659,0.06885472,0.06388082,0.05540778,0.04331821,0.03540615,0.06294537,0.06390863,0.06894016,0.03965723,0.03950818,0.04022774,0.02145978,0.05516168,0.01927758,0.02277346,0.03253953,0.03870863,0.0222074,0.02662136,0.04148354,0.06790938,0.0412936,0.06369478,0.07480023,0.07529216,0.05863997,0.04142069,0.0298697,0.03240121,0.02138952,0.02082614,0.01224201,0.05374639,0.05802015,0.05593052,0.04466853,0.0396588,0.04313817,0.06243401,0.03671457,0.01708182,0.02324167,0.01556414,0.02082701,0.02020892,0.01849888,0.07045079,0.07123129,0.03212736,0.04042323,0.02768072,0.02907581,0.01249361
0.02633596,0.02512277,0.01652013,0.0672591,0.06652939,0.07007259,0.05992064,0.05511122,0.04433266,0.03630874,0.06295482,0.06584713,0.07537175,0.0423074,0.04228768,0.04115592,0.02101202,0.05999502,0.01916265,0.02280455,0.0332961,0.03805523,0.02268202,0.0259549,0.0416698,0.07428012,0.04644337,0.0717415,0.08278964,0.08296208,0.06402614,0.043617,0.0313198,0.03440749,0.02233752,0.02089605,0.01240376,0.05684952,0.06058729,0.05838648,0.04614225,0.03887676,0.04335448,0.06070129,0.03929195,0.01881636,0.02425441,0.01729366,0.02002186,0.02116,0.01883412,0.07556673,0.079363,0.03518078,0.04144097,0.02925779,0.03088203,0.01253534
0.02392839,0.02234615,0.01489385,0.06230353,0.06198391,0.06645405,0.05833091,0.05420907,0.04400478,0.03494739,0.05841872,0.06273266,0.06824429,0.04241145,0.04197905,0.04522774,0.01932654,0.05392326,0.01798831,0.02063237,0.03056727,0.03352952,0.02098924,0.02366498,0.0394247,0.06686399,0.04243907,0.06841344,0.0788011,0.07905203,0.05732278,0.04112207,0.02955476,0.03368054,0.02057712,0.02007296,0.0116856,0.0531709,0.05674728,0.05609105,0.04486318,0.03875408,0.04201881,0.0569438,0.039361,0.01639463,0.0221247,0.01490455,0.01789827,0.01805981,0.01631447,0.07466143,0.07574892,0.03143567,0.04008789,0.02793939,0.03029622,0.01204614
0.02512482,0.02325552,0.01649236,0.06510786,0.06614035,0.06862043,0.06050497,0.05270928,0.04313698,0.0352029,0.06038547,0.06506007,0.06939009,0.03951874,0.03923118,0.03841189,0.02041369,0.05533368,0.01810982,0.02057072,0.03305133,0.037667,0.02055132,0.0245851,0.04004614,0.07466836,0.04350091,0.07043842,0.0702456,0.0701781,0.05863098,0.0430905,0.02983366,0.0333543,0.0224653,0.02168225,0.01257419,0.0541504,0.05705516,0.05625648,0.0431964,0.03712651,0.04049346,0.05933124,0.03756752,0.01656064,0.02204124,0.01555368,0.02074118,0.02426103,0.02105746,0.06768941,0.0675525,0.0325501,0.0419775,0.02823048,0.03040352,0.01290212
0.02851056,0.02737443,0.0181657,0.06663202,0.06597245,0.06972867,0.06018735,0.05566915,0.04622621,0.03879374,0.0642374,0.06842147,0.07613689,0.04509332,0.04502747,0.0425665,0.02265548,0.05898322,0.0201124,0.02259077,0.03523025,0.04003795,0.02361311,0.02808695,0.04249194,0.0693287,0.04507712,0.07224083,0.07150399,0.07368642,0.06124119,0.04497591,0.03306019,0.0365866,0.02320124,0.02291848,0.0128303,0.05449852,0.05700964,0.05783193,0.04470008,0.03915939,0.04314886,0.06352432,0.0411291,0.0177959,0.02435374,0.01592292,0.01980556,0.02307092,0.0207784,0.06944122,0.06921748,0.03422886,0.04516944,0.03141767,0.03310809,0.01353026
0.02616058,0.02463315,0.01844884,0.06942586,0.0691976,0.07170471,0.05871631,0.05469999,0.0438191,0.03349427,0.06288652,0.06683689,0.07269768,0.04095044,0.0409674,0.04231637,0.02172144,0.05657482,0.01982367,0.02228143,0.0326519,0.03939012,0.02179796,0.02489885,0.04342836,0.07017087,0.04119896,0.06400907,0.07315977,0.07343363,0.0601966,0.04441653,0.03117085,0.03394673,0.0220924,0.02147973,0.01230227,0.05564253,0.0590682,0.05824715,0.04550225,0.03917516,0.04281814,0.06095315,0.03851709,0.01780267,0.02307895,0.01595892,0.02122455,0.02283954,0.02009058,0.07050252,0.06992246,0.03392186,0.04399565,0.02959148,0.03101892,0.0129721
0.02940288,0.02769953,0.01826322,0.07356558,0.07224121,0.07471298,0.06147399,0.06009657,0.04651573,0.03563437,0.06440214,0.07029523,0.07375281,0.04541275,0.04529244,0.04569212,0.02222133,0.06147231,0.02002668,0.02282131,0.0328632,0.04018848,0.02492748,0.02921092,0.04187109,0.07217673,0.04756758,0.07501397,0.07401226,0.07578005,0.06114622,0.04567628,0.03416381,0.03815704,0.02502215,0.02500508,0.01336778,0.05962207,0.06307319,0.06152927,0.04773148,0.04288599,0.04651797,0.06278296,0.04308471,0.02023253,0.02627922,0.01809766,0.0196094,0.02061051,0.01875848,0.07118883,0.07144691,0.03494331,0.0456992,0.03183152,0.03474034,0.01326533
0.02833415,0.02701638,0.01840232,0.06509036,0.06415535,0.06635333,0.06410547,0.05783097,0.045809,0.03718223,0.06057712,0.0647537,0.07483437,0.04435539,0.04405804,0.04519813,0.02248726,0.05745399,0.02003629,0.02337628,0.03586756,0.0383265,0.02309127,0.02713903,0.04281248,0.07203157,0.04239486,0.07299412,0.07544261,0.07528831,0.06369328,0.04350519,0.03191058,0.03662376,0.02303183,0.02235924,0.01291768,0.05464346,0.05892,0.0570925,0.04534994,0.04098955,0.04537623,0.05997727,0.04180059,0.0182307,0.02432341,0.0168499,0.02040688,0.02458899,0.02145176,0.07089854,0.07252852,0.03365392,0.04314384,0.03010254,0.03322355,0.01312164
0.02767198,0.02658383,0.01877752,0.06583287,0.06555409,0.06913835,0.06207501,0.05943362,0.04660617,0.03725284,0.06420409,0.06670955,0.07579705,0.04460128,0.04438378,0.04202336,0.02363264,0.05976322,0.02140472,0.0247028,0.03641837,0.04154933,0.02232739,0.02705697,0.04439782,0.07143855,0.04626553,0.07270717,0.07645881,0.07617381,0.06123434,0.04376533,0.03211035,0.03576893,0.02249361,0.02175301,0.01269738,0.05699842,0.06103442,0.05881149,0.04447197,0.04221951,0.04589794,0.06112267,0.04171994,0.01682892,0.02316724,0.01631466,0.02038893,0.02037074,0.01835282,0.07178699,0.07320084,0.03442334,0.04261849,0.03011834,0.03238293,0.01270839
0.02748608,0.02597716,0.01850531,0.0660548,0.0660842,0.0686702,0.06064469,0.0566837,0.04419472,0.0358586,0.06265893,0.0648011,0.07371075,0.04372121,0.04346396,0.04461839,0.02310315,0.05809113,0.02093735,0.02257606,0.03272971,0.03906978,0.02359445,0.02775129,0.04193492,0.07221549,0.04474352,0.07592014,0.07610828,0.0768126,0.05900254,0.04238457,0.03096184,0.03438409,0.02275331,0.02233992,0.01265144,0.05539359,0.05952149,0.05850444,0.04559647,0.04064157,0.04405155,0.06017686,0.04174098,0.01900489,0.02482039,0.01663385,0.02096702,0.02459766,0.02174158,0.07317843,0.07230928,0.03213866,0.04223578,0.02993006,0.03092083,0.01269074
0.02791499,0.02683701,0.01735642,0.07373565,0.0738122,0.0760848,0.06140665,0.06350251,0.04829059,0.03706157,0.07094538,0.07291342,0.07320589,0.04110872,0.04110028,0.04349359,0.02185277,0.05885535,0.01765639,0.02096713,0.03437113,0.03704786,0.02231985,0.0264032,0.04320194,0.06798126,0.04259407,0.07290556,0.07677422,0.07674242,0.05888027,0.04169621,0.02990404,0.03335117,0.02377857,0.02340106,0.01299602,0.05445212,0.06298729,0.0565434,0.05010482,0.04493025,0.04911068,0.06955433,0.03907985,0.01846102,0.02323594,0.01642163,0.01989589,0.0237623,0.02100038,0.0720033,0.07528198,0.03233279,0.04109966,0.02759656,0.02963084,0.01313631
0.02999785,0.02823005,0.01987313,0.06718245,0.06771582,0.07015829,0.06221175,0.05835002,0.0450836,0.03704257,0.06273511,0.06530758,0.07879509,0.04510343,0.04466667,0.04293356,0.02504997,0.06345238,0.02370484,0.02731773,0.0376666,0.04346096,0.02574877,0.02973442,0.04419888,0.07559389,0.04916208,0.07630154,0.07596986,0.07592977,0.0636893,0.04670745,0.03461077,0.03912887,0.02469498,0.02447391,0.01299552,0.05971773,0.06309609,0.06100931,0.0454428,0.04087588,0.04564169,0.05995815,0.04160229,0.02033029,0.02730002,0.01787003,0.02326701,0.02513538,0.02176612,0.07353184,0.07393726,0.03612874,0.0467531,0.03322457,0.03569687,0.01336645
0.02616174,0.02508043,0.01651403,0.06288201,0.06310197,0.06503545,0.05795206,0.05515439,0.04301184,0.03434903,0.06375125,0.06635317,0.07192687,0.04161052,0.04168959,0.04128932,0.020389,0.05413972,0.01780243,0.02076799,0.03051995,0.03661266,0.02155751,0.02505884,0.0395748,0.06979005,0.04306802,0.06878727,0.07682852,0.07647399,0.06135689,0.04172098,0.03087079,0.03513694,0.02179722,0.02145054,0.01222798,0.0525142,0.05819867,0.05520545,0.04481385,0.03995599,0.04334588,0.06122077,0.04015363,0.0175738,0.0223818,0.01525159,0.02004477,0.0219284,0.02014437,0.07203951,0.0736353,0.03350127,0.04153385,0.02911313,0.03142497,0.01248345
0.03009753,0.02851828,0.01966896,0.07021607,0.06975962,0.07229994,0.0636365,0.0590308,0.04729791,0.03739241,0.06124365,0.06378757,0.07398443,0.044284,0.04412293,0.04611574,0.02276648,0.05762198,0.02078722,0.02503979,0.03496322,0.04068508,0.02521119,0.02890021,0.04225368,0.07096035,0.0446161,0.06835108,0.07278542,0.07261269,0.06134467,0.04529143,0.03411046,0.03622933,0.02499992,0.02435124,0.01363525,0.05814312,0.06122659,0.06018844,0.04670545,0.04201781,0.04600144,0.06052258,0.04263916,0.01970869,0.02616979,0.01806609,0.02188062,0.02006601,0.01888252,0.06872599,0.07001912,0.03496403,0.04490511,0.03285698,0.03321406,0.01362686
