"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys27","sys28","sys30"
0.11644841,0.09511095,0.09033408,0.09262298,0.08946465,0.09880585,0.09296536,0.09963287,0.1210583,0.09844388,0.09855151,0.09418417,0.09780812,0.07264865,0.07000239,0.09714979,0.098563,0.08929213,0.0968623,0.10608079,0.09827226,0.08397497,0.07460019,0.11531731,0.09786738,0.10102477,0.12051151,0.09851002
0.11331763,0.09209526,0.09430429,0.09787291,0.09300016,0.09607832,0.08927872,0.09739063,0.11226538,0.09685965,0.09664616,0.09085401,0.09925156,0.07410515,0.07541798,0.09089133,0.09842098,0.0894414,0.09475039,0.10104809,0.0999099,0.08438157,0.07282914,0.11446082,0.09953625,0.09749789,0.12104063,0.099608
0.11385184,0.09047559,0.09002118,0.09485404,0.0924944,0.09726101,0.08844649,0.09867868,0.11241738,0.09814038,0.09763042,0.09255166,0.09037133,0.0703887,0.06860636,0.09213578,0.09772892,0.08841337,0.0971923,0.10083359,0.09832216,0.08032624,0.07345345,0.1128969,0.09427058,0.09870029,0.11886606,0.09768479
0.11607107,0.09201312,0.0909547,0.0935367,0.09169906,0.09572564,0.08898494,0.09530481,0.113087,0.09629674,0.10024704,0.09474831,0.09931816,0.07479791,0.07286518,0.09292572,0.09354065,0.0879039,0.09725925,0.10425526,0.09922146,0.08180581,0.06941501,0.11312287,0.09356748,0.09851763,0.12044596,0.10063487
0.11553745,0.09217192,0.09589926,0.09974338,0.09212156,0.10283884,0.09510647,0.09867367,0.11835672,0.09909861,0.09716491,0.08781145,0.09672864,0.07521598,0.07702887,0.09527486,0.09740692,0.08848348,0.09346847,0.10231832,0.09666786,0.08318029,0.0740382,0.11738122,0.09736656,0.09608383,0.12004949,0.09915891
0.11577722,0.08898899,0.08891867,0.09512832,0.09172443,0.10065742,0.08967078,0.10098369,0.11691466,0.09607046,0.09732508,0.08585301,0.09973718,0.07017793,0.07049045,0.10050826,0.09669645,0.09264504,0.09975732,0.10320079,0.09379155,0.0824597,0.0733043,0.11579354,0.09242699,0.10013789,0.12277061,0.10507282
0.11553072,0.08872873,0.08896648,0.09464223,0.09111703,0.09875915,0.09066057,0.10119438,0.11254755,0.09351382,0.09866651,0.08973469,0.09601112,0.07592088,0.07360076,0.0925405,0.0964462,0.08811971,0.09759115,0.09874719,0.09558197,0.08297689,0.07407307,0.11292612,0.09517502,0.09928704,0.11857858,0.10241666
0.11603162,0.08878437,0.09138129,0.10147748,0.08935807,0.09692476,0.0879477,0.09617857,0.11697181,0.09109554,0.0974965,0.09168447,0.09554639,0.072808,0.07081417,0.09632048,0.09709308,0.09093009,0.09703079,0.09822934,0.09350951,0.08426422,0.07682787,0.11596572,0.09469845,0.09949669,0.1184985,0.09913288
0.11417914,0.09410434,0.08724789,0.09187187,0.08902013,0.09853758,0.09183499,0.09836075,0.11483122,0.09858194,0.09922687,0.09048152,0.09977578,0.07109484,0.07051115,0.0990368,0.09982587,0.09453818,0.10234009,0.10127767,0.10133237,0.08178575,0.07205602,0.11775647,0.10042233,0.10121096,0.1205956,0.09974854
0.11638269,0.09391708,0.0872136,0.09680455,0.08938422,0.09854245,0.09256857,0.09827803,0.11695051,0.09348019,0.09977352,0.09419035,0.10092492,0.07264864,0.07176821,0.0993531,0.10147764,0.09411963,0.09798574,0.10462782,0.09894995,0.08524916,0.07383267,0.12103203,0.09694413,0.10305136,0.12174149,0.1005005
0.11876427,0.09521553,0.09011167,0.09834209,0.09583903,0.10042401,0.09199799,0.10109308,0.1173877,0.09738289,0.10187964,0.09899098,0.09725802,0.07258497,0.07065161,0.09679679,0.10191628,0.09001738,0.09638983,0.10035552,0.09824861,0.08281125,0.07354129,0.11905582,0.09981465,0.10178538,0.11835419,0.10489674
0.1138138,0.09177737,0.08856632,0.09486445,0.09222406,0.09878998,0.09047443,0.09591636,0.11400391,0.09877637,0.09616127,0.08607486,0.09880084,0.07228765,0.07221541,0.09569265,0.09117468,0.089247,0.09673633,0.09666142,0.09480255,0.07972443,0.0708641,0.1133588,0.09111796,0.09883784,0.11983019,0.0983367
0.11474449,0.09387612,0.08755787,0.09540219,0.09505105,0.10252108,0.09573549,0.101161,0.11734053,0.09843218,0.09586771,0.09369609,0.09626811,0.07836312,0.07506297,0.09778274,0.09838635,0.08965349,0.10031532,0.10361365,0.10093444,0.08026262,0.07291651,0.11814886,0.09754225,0.10368207,0.11952637,0.1010444
0.1132084,0.08690867,0.09158277,0.09723928,0.09394065,0.09975572,0.08940264,0.09764796,0.11318397,0.09423119,0.09081721,0.08322707,0.09374458,0.06687904,0.06801057,0.09199836,0.09450747,0.08945625,0.09376447,0.09885076,0.09195971,0.0791031,0.06751151,0.11813189,0.09581738,0.09423198,0.11868243,0.0977475
0.11404155,0.09041472,0.08724684,0.09137021,0.09226001,0.09943443,0.08857232,0.09947403,0.11197476,0.09646142,0.10149734,0.09273397,0.09493878,0.07135552,0.0717554,0.09522238,0.09744144,0.08826137,0.09547131,0.10078078,0.09859218,0.08255772,0.0724382,0.11588419,0.09663983,0.09818169,0.11421021,0.09644323
0.11451015,0.09524499,0.08801325,0.09276596,0.09151422,0.09890595,0.09139764,0.09990261,0.11910069,0.09497574,0.09654806,0.09001921,0.09899544,0.07426402,0.07265024,0.09010986,0.0971139,0.08954054,0.09735572,0.10443474,0.10357542,0.0816977,0.06987804,0.11591928,0.09708147,0.09947539,0.1209507,0.10049233
0.11157476,0.08682298,0.09274273,0.09952031,0.08669549,0.09983083,0.09169085,0.09997341,0.11035066,0.09027027,0.09052828,0.09019884,0.08576816,0.07526125,0.07352824,0.08997909,0.0901539,0.08469989,0.09461781,0.09547564,0.0897568,0.08621838,0.07587411,0.11767446,0.09160661,0.09641465,0.11564348,0.09340056
0.11718189,0.09000071,0.09411748,0.09949145,0.09012496,0.10121337,0.09545857,0.10284035,0.11840685,0.09382679,0.09881312,0.08700264,0.09993493,0.0741949,0.0701539,0.09765997,0.09785385,0.09291467,0.09987298,0.10141598,0.09850951,0.08087062,0.07329689,0.11548525,0.09541798,0.09785376,0.12141786,0.09895796
0.11434779,0.09442834,0.08564155,0.09148124,0.09233424,0.09947146,0.09176232,0.09866202,0.11479844,0.09339724,0.09712151,0.09025309,0.09410385,0.07029429,0.06748585,0.09765109,0.10112256,0.09124075,0.09982974,0.1015859,0.10141165,0.08183784,0.07333489,0.11599403,0.10026802,0.10062662,0.11800752,0.09757036
0.11433825,0.08985256,0.09294093,0.09875851,0.09532307,0.09827504,0.08968167,0.09734258,0.11188288,0.09555455,0.09621292,0.08808784,0.09847223,0.07165164,0.07096976,0.08966643,0.09468299,0.08998114,0.09723624,0.09992111,0.09522033,0.07955394,0.06993985,0.11642807,0.09650626,0.09384696,0.11506177,0.09804905
0.11768565,0.0946094,0.0876641,0.09440797,0.08831035,0.10135812,0.09505056,0.10304861,0.11786562,0.09779379,0.1026418,0.09425016,0.09841742,0.07321321,0.07350221,0.09995106,0.10170946,0.09500692,0.10379964,0.10323924,0.09980557,0.08322398,0.07396075,0.11306097,0.0986484,0.10137942,0.12287391,0.10301978
0.11161065,0.08686587,0.09573332,0.10210009,0.09160196,0.10144769,0.09129333,0.09943062,0.11171455,0.09253253,0.09394579,0.09065109,0.09927527,0.07361136,0.07415767,0.09196252,0.09539844,0.08738489,0.09468788,0.09508467,0.090239,0.08587111,0.07253638,0.11282257,0.0895923,0.09417456,0.11534458,0.09393905
0.11553217,0.09222053,0.09193985,0.09434571,0.09570595,0.10117814,0.09122018,0.10113104,0.11437001,0.1009093,0.09862838,0.08913313,0.09951462,0.07452227,0.0741081,0.09732208,0.10153077,0.08777493,0.09624581,0.10574365,0.09755995,0.08520857,0.07380565,0.11799315,0.09899976,0.10031968,0.11836713,0.1033379
0.1159497,0.09103422,0.09047687,0.09393112,0.0948553,0.10346346,0.09278638,0.09950346,0.11415059,0.09631711,0.10182421,0.09199403,0.09912111,0.07530441,0.07402106,0.09477377,0.10152383,0.09480885,0.09807407,0.09897873,0.09481713,0.0838934,0.07588292,0.1169117,0.09499399,0.09982058,0.12356757,0.10181701
0.11469305,0.09105742,0.08680681,0.09439438,0.0935887,0.0998587,0.09095271,0.10035219,0.11125782,0.09516115,0.09906882,0.09249149,0.09310186,0.07204769,0.07215527,0.09570321,0.0973121,0.09153929,0.10075851,0.10350955,0.09570835,0.08072072,0.0744948,0.11549741,0.09922962,0.09957894,0.11885129,0.09964155
0.11151916,0.09527903,0.09327679,0.10051075,0.09297121,0.10203704,0.09277589,0.10112824,0.11472063,0.09526245,0.10246766,0.09383784,0.09241553,0.07051026,0.06952949,0.09452852,0.09704079,0.09124916,0.09859343,0.09873618,0.09889453,0.08161726,0.07193049,0.11420451,0.09600672,0.09546858,0.11858009,0.09895495
0.11249774,0.08979844,0.08961921,0.09461573,0.09145862,0.09599536,0.08764909,0.09710085,0.11613845,0.09138177,0.09371772,0.09097253,0.09749814,0.06820692,0.06701277,0.09422742,0.09696593,0.09124756,0.09665165,0.10098094,0.09468628,0.07890922,0.07010995,0.11412196,0.09201392,0.09949626,0.12129886,0.0984581
0.11401673,0.09163675,0.08930562,0.09293645,0.09522073,0.09788387,0.08792912,0.0986094,0.11765542,0.09695451,0.09672456,0.0890488,0.09653618,0.06948549,0.06786062,0.09461365,0.09762879,0.09217618,0.09922078,0.10383884,0.09707804,0.08077742,0.07139851,0.1166926,0.09771307,0.09716315,0.1194583,0.09851227
0.11571972,0.09522126,0.09043154,0.09801157,0.09321296,0.10063339,0.08987772,0.09987018,0.12128904,0.10007983,0.10148865,0.0965351,0.09765666,0.07387323,0.07395034,0.09895446,0.09911395,0.0921409,0.10221706,0.10277509,0.09622582,0.08258623,0.07151552,0.11902894,0.09885661,0.10157658,0.11999959,0.10202186
0.11592308,0.09277994,0.08641641,0.09613998,0.09378153,0.09443883,0.08750046,0.09491135,0.11073304,0.09766437,0.10087006,0.09195627,0.09547532,0.07242473,0.07003768,0.09831991,0.09725626,0.09262037,0.09716613,0.10111295,0.09546265,0.0811489,0.07363963,0.11887724,0.09427699,0.09904769,0.11971322,0.0995035
0.11577477,0.08875852,0.093362,0.0984896,0.09562038,0.09673337,0.09017969,0.09684996,0.11311687,0.09496896,0.09629629,0.09115795,0.09580296,0.07541821,0.07441041,0.09524929,0.09742734,0.08883027,0.09575655,0.09980099,0.09987087,0.08319964,0.0746601,0.11084685,0.09238013,0.10032717,0.11573084,0.09702166
0.11747648,0.09218097,0.08892852,0.09597509,0.09310085,0.10106102,0.09412917,0.10156315,0.11677076,0.09487286,0.09956932,0.09509284,0.10085301,0.07716035,0.07502534,0.09602401,0.09747411,0.0903055,0.09624024,0.10123239,0.09909954,0.08336092,0.07574338,0.11659771,0.09640415,0.10316717,0.12337208,0.10321472
0.11594369,0.09220324,0.09797757,0.1055574,0.09457288,0.10073593,0.09186591,0.10010522,0.11615591,0.09838414,0.09982662,0.09558357,0.09725605,0.07407243,0.07218494,0.09724825,0.0969632,0.09005637,0.10102021,0.10242046,0.09913705,0.08344468,0.07591366,0.11501877,0.09989473,0.09964488,0.1183899,0.10118389
0.11483162,0.09122723,0.08769561,0.09133893,0.09232207,0.09778658,0.08966583,0.09967483,0.1143883,0.09695246,0.0971871,0.09037037,0.09571071,0.07370922,0.0709562,0.0950118,0.09735054,0.08917909,0.09738177,0.10039784,0.09548012,0.08248319,0.07284384,0.10750494,0.0920961,0.09999884,0.11912223,0.09578257
0.11060251,0.09054894,0.09240024,0.09825325,0.08974293,0.09918302,0.0929582,0.09806943,0.11709541,0.09270662,0.09682762,0.09230446,0.09552303,0.07192191,0.0734082,0.09402842,0.09814531,0.08919544,0.09644761,0.10159799,0.09437161,0.07949946,0.0692002,0.11442313,0.09875194,0.0969646,0.11916316,0.09986082
0.11852953,0.0919566,0.09492652,0.0998094,0.09733734,0.10028628,0.09298322,0.10025926,0.11497873,0.1001566,0.10011643,0.09239383,0.10198963,0.07295174,0.07117108,0.09809405,0.09487487,0.09190966,0.10088888,0.10158202,0.09855735,0.0873385,0.07834651,0.11674038,0.09645276,0.10347291,0.1222022,0.10214551
0.11888327,0.08955515,0.08753838,0.09120076,0.09193569,0.09778174,0.08837356,0.09734005,0.11566846,0.09529681,0.09626546,0.08667912,0.09662847,0.07225125,0.07039676,0.09486918,0.09329168,0.08978754,0.09995111,0.10394795,0.09901502,0.08234185,0.07410385,0.11951327,0.09739596,0.09808364,0.11998543,0.10157241
0.12101217,0.09674313,0.09229468,0.09397061,0.09319636,0.10369344,0.09351447,0.10432108,0.11978978,0.09511411,0.09905329,0.09068793,0.10244083,0.07284259,0.07035667,0.09815775,0.09943262,0.09104605,0.09933709,0.10316628,0.09813404,0.08568468,0.07689113,0.11721722,0.09902093,0.10037141,0.12462106,0.1049487
0.11376047,0.09594986,0.0880378,0.09401606,0.09758859,0.09948924,0.09042017,0.10165925,0.11406782,0.09758783,0.10047639,0.09320585,0.09632156,0.07416407,0.07463668,0.09571547,0.09714018,0.09177529,0.10028392,0.10396235,0.1019935,0.08486766,0.07659756,0.11679836,0.10096071,0.09891391,0.11681432,0.10046021
0.1133429,0.09114839,0.09080036,0.09585341,0.09539098,0.09708467,0.09059584,0.09640672,0.11516067,0.09637108,0.10310085,0.09707482,0.09808044,0.07104641,0.07042017,0.09347171,0.09772748,0.08707632,0.10079078,0.1012398,0.10158559,0.08391831,0.07344444,0.11858978,0.09501017,0.10092852,0.118161,0.09949754
0.11489053,0.09087927,0.08612387,0.09035852,0.09154626,0.09746522,0.08926927,0.09715039,0.11175647,0.09577056,0.09806571,0.09173329,0.09405957,0.07449065,0.07233778,0.09398454,0.0950991,0.08745456,0.09402401,0.10162867,0.09602377,0.08102498,0.07244845,0.11491728,0.09586911,0.09943783,0.11797957,0.09967824
0.1146639,0.08294045,0.09108404,0.09849841,0.08758958,0.0975931,0.09110902,0.09698457,0.11012709,0.08822253,0.09373765,0.08803683,0.09228525,0.07041265,0.06844219,0.09214314,0.09148104,0.08790309,0.09741341,0.10105464,0.09917789,0.08133909,0.07537729,0.11356395,0.0936392,0.09879203,0.11703983,0.09358042
0.11733092,0.09111887,0.09157441,0.09862453,0.09352789,0.10458433,0.09042017,0.10337112,0.12025625,0.09447347,0.09939375,0.09231387,0.09841561,0.07304404,0.07182902,0.09850987,0.10012932,0.08829228,0.09914554,0.10334234,0.09690465,0.08223575,0.06962927,0.11706586,0.09374474,0.1034995,0.11738113,0.10406838
0.11915612,0.0953901,0.09413249,0.09961305,0.09419019,0.10307026,0.09592632,0.10372604,0.11944896,0.0958058,0.1011063,0.09445189,0.10080279,0.07284059,0.07247584,0.10183784,0.10312287,0.09688463,0.10272589,0.10227619,0.09824199,0.08504704,0.07746546,0.11577622,0.09819771,0.10685021,0.12524701,0.10381693
0.11492051,0.09049609,0.08860139,0.09576375,0.09027146,0.09890866,0.09224199,0.09847812,0.11326125,0.09301105,0.09689013,0.08971482,0.09050955,0.0740563,0.07354298,0.09183094,0.09592271,0.08649273,0.09489906,0.09520284,0.09490465,0.08126445,0.07455494,0.11110141,0.09262638,0.09604,0.12027323,0.0987485
0.11596556,0.09278317,0.09191896,0.09354313,0.09612328,0.09944521,0.09310085,0.10021618,0.11497937,0.10054579,0.09730066,0.09052532,0.10182774,0.07214926,0.07127363,0.09623139,0.10022421,0.08874113,0.09989506,0.10394795,0.09705681,0.08060537,0.07455151,0.11631888,0.09696252,0.09925381,0.11716501,0.10101205
0.11135231,0.09169153,0.08864669,0.09126226,0.09312448,0.09866465,0.09063174,0.10001,0.11539731,0.09925597,0.09377874,0.09188163,0.09779659,0.07343454,0.07379771,0.09636011,0.09592992,0.08968024,0.09855199,0.10059979,0.09935435,0.08289529,0.07559784,0.11301076,0.09215414,0.09902542,0.11976696,0.09650627
0.11388828,0.09283258,0.0913491,0.0978126,0.09476395,0.10543543,0.09634735,0.10495199,0.11715616,0.09471246,0.10164565,0.09586783,0.10152127,0.07822093,0.0741145,0.09749349,0.09842607,0.09061986,0.09956932,0.10250246,0.10067423,0.08317717,0.07430615,0.11719038,0.10016167,0.10375206,0.12074345,0.10178618
0.11150751,0.09296816,0.09067592,0.09230815,0.09127166,0.1011915,0.09417702,0.1025905,0.12003908,0.09544776,0.0976416,0.09583254,0.09925602,0.07073448,0.07016992,0.09990627,0.09947111,0.09392993,0.09704816,0.1030946,0.10079243,0.08242643,0.07527524,0.11641913,0.09896335,0.1016591,0.12344408,0.10042038
0.11161232,0.09645001,0.09218738,0.10013845,0.08856536,0.09962722,0.0925065,0.09861492,0.11412448,0.09467298,0.09670221,0.08958638,0.0906639,0.07008728,0.06980064,0.09667859,0.09704869,0.09017569,0.09433958,0.10013289,0.09627864,0.07850441,0.07040015,0.12137093,0.10031131,0.10071588,0.12316332,0.09746465
0.11626866,0.09038174,0.09721738,0.10282198,0.09330369,0.09728829,0.08978334,0.09537016,0.11660732,0.10057857,0.10082078,0.09333052,0.10154073,0.07417417,0.07282382,0.09494333,0.09778322,0.08711187,0.09823019,0.10258142,0.09698674,0.07901012,0.07106305,0.11553304,0.09385285,0.10156056,0.11938249,0.10460435
0.11423454,0.09089248,0.09412788,0.09896997,0.08745977,0.09931523,0.09293613,0.10123067,0.11588404,0.09309188,0.09388172,0.08495527,0.09998774,0.07445301,0.07369113,0.09596573,0.09874249,0.09159315,0.09706682,0.10056661,0.09606707,0.08050847,0.07331931,0.11316988,0.09523524,0.10014694,0.12230349,0.10010266
0.11701092,0.09298017,0.09063222,0.09942718,0.09760224,0.10167684,0.09311455,0.1016386,0.11505089,0.0989029,0.09870971,0.09147463,0.09918229,0.07661436,0.07374285,0.09800512,0.09926165,0.09043755,0.10181281,0.10434671,0.10189965,0.08312857,0.07513192,0.12083058,0.10083908,0.10359636,0.12290762,0.10062827
0.11477452,0.08896252,0.09142918,0.09763002,0.09495967,0.09722874,0.09008359,0.09692328,0.11202803,0.09618137,0.09544319,0.08757221,0.09549353,0.07251107,0.07139891,0.09160279,0.09381782,0.0878627,0.09458959,0.09996908,0.09380036,0.08410695,0.07247887,0.11234334,0.09447422,0.09786257,0.12016016,0.10080455
0.11359904,0.09436668,0.09076107,0.09424824,0.09352408,0.09719991,0.09116733,0.09764756,0.11296897,0.09564315,0.10087764,0.09335235,0.09454731,0.07072016,0.06978217,0.09553753,0.09510995,0.08888372,0.09854955,0.09753312,0.09665416,0.08216052,0.07342318,0.11922297,0.10151768,0.09860565,0.11609045,0.09691442
0.11648688,0.09010046,0.08616247,0.08854165,0.0947883,0.1016494,0.09389245,0.10038454,0.11726101,0.09521506,0.09680625,0.08738639,0.09855831,0.07497497,0.07304415,0.09406325,0.10115812,0.09105105,0.09645582,0.1041582,0.0988904,0.08431206,0.07259418,0.11787688,0.09440816,0.10066225,0.12570946,0.10213269
0.11184063,0.09158934,0.08696212,0.09350134,0.09496528,0.10120479,0.08982421,0.09952897,0.11651968,0.09817894,0.10148192,0.09389866,0.09653028,0.07484669,0.07504268,0.09627227,0.10005124,0.09184415,0.10009761,0.10206037,0.09677854,0.08348459,0.07167872,0.11700059,0.09531306,0.09905506,0.12101045,0.10165044
0.11679655,0.0900116,0.09467067,0.10154891,0.0904912,0.10416112,0.09504609,0.10413388,0.11656776,0.09342782,0.09741546,0.09051516,0.0972963,0.07285686,0.07117594,0.09699675,0.10120311,0.09322218,0.09816616,0.10227587,0.10037236,0.08719996,0.07749586,0.11795071,0.09656431,0.10057048,0.11854774,0.10144864
0.11405161,0.09121522,0.08998599,0.09499399,0.08858834,0.09606526,0.08931523,0.09751928,0.11422742,0.09412572,0.09657994,0.0884462,0.09503403,0.0727598,0.07167839,0.09296616,0.09614493,0.08910767,0.09740692,0.1023123,0.09529686,0.08140557,0.07077188,0.11727559,0.09681456,0.09738377,0.11961681,0.09589629
0.11545921,0.0927505,0.09368007,0.09998575,0.09413558,0.1005117,0.08935486,0.1000932,0.11831656,0.09665016,0.0985073,0.09238422,0.0962882,0.07139258,0.06880231,0.09716091,0.09835146,0.08641698,0.09872648,0.10502213,0.09601618,0.08396355,0.0723071,0.11608608,0.09527278,0.1040538,0.12034751,0.1013013
0.11325396,0.08594033,0.08849373,0.09421412,0.0940518,0.09822614,0.09151462,0.09747378,0.11121713,0.09702694,0.09399759,0.09469614,0.09547147,0.0753574,0.07447864,0.09350622,0.0935045,0.08787251,0.09371287,0.09920295,0.09574931,0.0833395,0.07384809,0.11264215,0.09220096,0.09557173,0.1139107,0.09975286
0.12261425,0.09260905,0.0911449,0.09569954,0.09843359,0.10252829,0.0961952,0.10169926,0.11869834,0.09912287,0.10438643,0.09468307,0.10318389,0.07575046,0.07405806,0.10486643,0.10524916,0.09746302,0.10655094,0.10346711,0.10044749,0.08686122,0.07434225,0.12084549,0.09940772,0.10374759,0.12543628,0.10526703
0.10776312,0.09105261,0.09346722,0.09684115,0.09114874,0.09865766,0.09141718,0.09895775,0.112486,0.09309694,0.09557558,0.09154826,0.09820925,0.07049689,0.07052088,0.09642393,0.09702493,0.09073464,0.09949049,0.1024352,0.09814851,0.08015231,0.07356412,0.11183623,0.09300356,0.09854731,0.10953464,0.09655972
0.11203103,0.0926066,0.09331106,0.10010121,0.0932132,0.0978575,0.08953713,0.09688327,0.11432549,0.09539395,0.09931467,0.08574879,0.09509661,0.0733853,0.07331442,0.09611612,0.09727158,0.08884484,0.10013149,0.09833625,0.09575607,0.08097281,0.06905697,0.11352191,0.09670646,0.09333973,0.11776673,0.10037997
0.11450346,0.09040657,0.09322353,0.09873457,0.08911831,0.10099218,0.09065369,0.10168968,0.11773674,0.0963879,0.09415326,0.08959696,0.097997,0.0736416,0.07215051,0.09171936,0.0941351,0.08726326,0.09639463,0.10239756,0.10015286,0.08692163,0.07367031,0.11201838,0.09098198,0.10000817,0.11988764,0.10145625
0.11824495,0.08990474,0.09359334,0.10126026,0.09148299,0.10094886,0.09163768,0.10046157,0.11813313,0.09890527,0.09906738,0.09199023,0.1011586,0.07435306,0.07403688,0.09833958,0.09714671,0.08972331,0.09787624,0.10286511,0.09733044,0.08590991,0.07491167,0.11323795,0.09395652,0.10333117,0.12368765,0.1036406
0.11574999,0.08837997,0.09319684,0.10051007,0.0933893,0.09972331,0.09415166,0.10131247,0.11407478,0.08825029,0.09271543,0.0910946,0.09353397,0.07464239,0.07338054,0.0939477,0.09337096,0.08653417,0.09601518,0.09975655,0.10026105,0.08464103,0.07473938,0.11064965,0.09452652,0.09707082,0.11623014,0.09864488
0.11782579,0.09646703,0.08968853,0.09816921,0.0966408,0.0987891,0.09125877,0.10121152,0.11617922,0.10119095,0.10097088,0.0965415,0.09603723,0.0743103,0.07180216,0.09574631,0.1026524,0.08908012,0.0997037,0.10712649,0.09980456,0.08169766,0.07081946,0.11738514,0.09756876,0.10393184,0.12335936,0.10371668
0.11842682,0.09274914,0.0911509,0.09734134,0.09581481,0.09920632,0.09253009,0.09898743,0.11996796,0.09895495,0.10307282,0.09408528,0.10017117,0.07347218,0.07213244,0.09876561,0.10015094,0.09179836,0.10036235,0.10368993,0.0966603,0.08262166,0.07351351,0.11886606,0.10097261,0.10087832,0.1177614,0.1035357
