"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys26","sys27","sys28","sys29","sys30","sys31","sys32","sys33","sys34"
0.08996586,0.0797431,0.08117095,0.08227503,0.07561209,0.00133734,0.07025225,0.0627977,0.05404701,0.06321538,0.05435186,0.0782424,0.08069764,0.07671249,0.07053521,0.06844564,0.06465703,0.07697822,0.11095283,0.07884823,0.05209669,0.04393583,0.06994052,0.0708064,0.05074883,0.06847524,0.05571943,0.06277328,0.0769087,0.085044,0.07598257,0.06289189,0.06855795,0.07488296
0.08657348,0.07717766,0.07642117,0.07803731,0.07402807,0.0015851,0.06785585,0.0624076,0.05074906,0.06167507,0.05332612,0.07721997,0.0749091,0.07824919,0.06941316,0.06359353,0.06473833,0.0732623,0.10899577,0.07931719,0.04953838,0.04352532,0.06857041,0.06797197,0.05115515,0.06676833,0.05859735,0.06328804,0.0789401,0.08307979,0.07626871,0.06094574,0.06633745,0.07148817
0.0886636,0.08034519,0.08169647,0.08285463,0.07756666,0.00155944,0.07219995,0.06451267,0.05507365,0.06535145,0.05704949,0.07870281,0.07792781,0.0806384,0.07044889,0.06853441,0.06448264,0.07706481,0.11076076,0.07869563,0.05408596,0.04845256,0.06786995,0.06963792,0.05299751,0.06673464,0.05724734,0.06218568,0.07777721,0.08490969,0.07653429,0.06595243,0.07218638,0.06986524
0.0867495,0.08523844,0.08173229,0.0829359,0.07689497,0.00176395,0.07141617,0.06306907,0.05206801,0.06485729,0.05466136,0.0771499,0.07801872,0.0773977,0.0669258,0.06728968,0.06612988,0.07462101,0.10468797,0.07611612,0.05226524,0.04508884,0.06836917,0.06969047,0.05288693,0.0674502,0.05878248,0.06402751,0.08251099,0.08651259,0.07986222,0.06207483,0.06781776,0.0704532
0.08971351,0.08172282,0.08047978,0.08123975,0.07716195,0.00132292,0.07022881,0.06371301,0.05200891,0.06540831,0.05628505,0.07769263,0.07830575,0.07469861,0.06585169,0.06963653,0.06517817,0.07806294,0.10596074,0.07547022,0.05016876,0.04607512,0.06871591,0.07301211,0.05208625,0.06917897,0.05731721,0.06221661,0.08160336,0.08895093,0.08207512,0.06424272,0.0696033,0.06498408
0.08421457,0.07859669,0.07677177,0.07902778,0.07265922,0.00154598,0.06658342,0.05881417,0.0501268,0.0626671,0.05191581,0.07567051,0.07588933,0.07571275,0.06667637,0.06316444,0.06468396,0.07604215,0.10786875,0.07346551,0.04845164,0.04306184,0.06589333,0.06544188,0.04757877,0.06311255,0.05174682,0.05876192,0.07372562,0.07810911,0.07198029,0.06014102,0.06456995,0.06868625
0.08604682,0.07790807,0.07827021,0.08124192,0.07346026,0.00124741,0.06847557,0.06335015,0.05041658,0.0615176,0.05611095,0.08111081,0.07945444,0.07875469,0.06987426,0.06451445,0.06185661,0.07276015,0.110001,0.07634662,0.0495423,0.04490101,0.06742486,0.06868558,0.0522062,0.06763984,0.05562612,0.06137012,0.07891135,0.08333281,0.07812071,0.06162552,0.06646474,0.06747043
0.08718266,0.08517962,0.07653147,0.07872432,0.07350859,0.0017007,0.07139083,0.06487487,0.05253822,0.06555393,0.05695796,0.0784914,0.08245797,0.08085562,0.07300849,0.06848204,0.06777125,0.07575707,0.10986386,0.07858452,0.05366234,0.0509069,0.06527078,0.06712672,0.05160348,0.06602106,0.05828917,0.06146276,0.07755824,0.08469247,0.07728136,0.06433457,0.06824529,0.06805649
0.08549297,0.08130158,0.07933449,0.08147844,0.0730984,0.00188837,0.06925364,0.05881518,0.05295239,0.06316606,0.05548464,0.07818394,0.07713181,0.07792824,0.06834045,0.06497248,0.06361962,0.07739984,0.1145383,0.07924564,0.04934694,0.04181271,0.06499335,0.06694983,0.048318,0.06236835,0.05773131,0.06223624,0.07475512,0.08147727,0.07070264,0.06371081,0.06936704,0.0727265
0.0864965,0.08087588,0.07521741,0.07821832,0.07109948,0.00153147,0.06977115,0.06310608,0.05061505,0.0629272,0.05458368,0.07605506,0.0791489,0.07602922,0.06968358,0.06457033,0.06323067,0.07700761,0.10231075,0.07650959,0.05157205,0.04563433,0.06579744,0.0668593,0.05010795,0.06973518,0.05571749,0.0626993,0.07626401,0.08240434,0.0749423,0.0600229,0.06584528,0.06752722
0.09165641,0.08239657,0.07973161,0.08184844,0.0760585,0.00204163,0.06946704,0.06360992,0.05287387,0.06512897,0.05716917,0.07908008,0.07879623,0.07951445,0.06970582,0.06671661,0.06689377,0.07797353,0.10923303,0.07998897,0.05089681,0.04762961,0.06896616,0.07087147,0.05435846,0.06646586,0.05670502,0.06289639,0.08011115,0.08556196,0.08017762,0.06199599,0.06950134,0.06572666
0.08951495,0.08667604,0.07991509,0.08286074,0.07541709,0.00163948,0.0715133,0.06434935,0.05180258,0.06566831,0.0584888,0.07945954,0.07848164,0.07986025,0.07045349,0.06907497,0.06665416,0.07977313,0.11134444,0.08041252,0.05264014,0.04648276,0.06383213,0.07011111,0.05133909,0.06839749,0.05931703,0.06319243,0.07954164,0.08884895,0.07713391,0.06469694,0.07083743,0.07235414
0.08598958,0.07701853,0.07756007,0.08050328,0.07465822,0.00168466,0.06868284,0.0634601,0.05150106,0.05983783,0.05477534,0.07569766,0.07985425,0.07825519,0.06710478,0.06520625,0.06386716,0.07241132,0.10915419,0.07667327,0.04655239,0.04283943,0.06773998,0.06690089,0.04904824,0.06487932,0.05557605,0.06034935,0.07473137,0.08148887,0.07375166,0.06098855,0.06674038,0.07629607
0.08782302,0.0841947,0.07893233,0.08195095,0.07565566,0.00168162,0.07040068,0.06385243,0.0521391,0.06659219,0.05686687,0.07869747,0.08115434,0.0809879,0.07327657,0.06708127,0.06357451,0.07913151,0.11262519,0.08183651,0.05294394,0.04630647,0.06579054,0.06964064,0.05372188,0.06415727,0.05728072,0.06147557,0.08126967,0.08486174,0.07825804,0.06510204,0.07044638,0.07487727
0.08850381,0.08243433,0.0792876,0.08184889,0.07573261,0.00153944,0.07189428,0.06494469,0.05282026,0.06571608,0.05661155,0.07716888,0.08049806,0.07724024,0.07021465,0.06751495,0.06464558,0.07498142,0.11298306,0.07999458,0.05285393,0.04670946,0.06762742,0.07035846,0.05313978,0.06575134,0.05869613,0.0633939,0.0785117,0.0844102,0.07928303,0.06504999,0.0690936,0.0703
0.08451588,0.08244649,0.07746465,0.0780052,0.07739209,0.00167237,0.07193133,0.06203403,0.05174133,0.06441216,0.05444235,0.07551996,0.07837493,0.07376046,0.06748789,0.06916246,0.06624494,0.07337834,0.1059598,0.076306,0.05032592,0.04196847,0.06226795,0.0645877,0.05157766,0.07005777,0.05849339,0.06334754,0.07861361,0.08625309,0.07779744,0.06163301,0.06653023,0.06883101
0.08589533,0.08399504,0.0800072,0.08158133,0.07620861,0.00126374,0.07278895,0.06242078,0.05443187,0.06681978,0.05794594,0.07952472,0.08006746,0.08045296,0.07134034,0.06989433,0.06625876,0.07796925,0.11169667,0.08163483,0.05057032,0.04347592,0.0687221,0.07146474,0.05337705,0.0663633,0.05758859,0.06546676,0.08330819,0.08696274,0.08087303,0.06522821,0.070886,0.07384844
0.08602761,0.07675019,0.07663402,0.07725083,0.07528586,0.00165323,0.06811222,0.06236504,0.05068576,0.05911787,0.05095571,0.07464002,0.07518418,0.07439059,0.06390218,0.06486356,0.06427826,0.07445389,0.10739139,0.0740265,0.04944244,0.04624372,0.06699043,0.06986931,0.0479069,0.06521766,0.05401365,0.06201381,0.07600484,0.0838078,0.07591035,0.05984776,0.06524845,0.06769113
0.08883784,0.08403593,0.07774374,0.0797445,0.07560124,0.00184849,0.07175043,0.0633045,0.05434835,0.06357542,0.05689614,0.07696296,0.08042818,0.07817417,0.07014773,0.07145424,0.06749594,0.08047306,0.11127603,0.07613001,0.05347027,0.04627183,0.06710409,0.06988218,0.04973471,0.06498909,0.05643079,0.06135129,0.07706481,0.08807171,0.07867565,0.0644193,0.06988633,0.06908118
0.09452744,0.08586236,0.07873313,0.07904379,0.07274732,0.00146156,0.07360378,0.06440384,0.05405802,0.0679081,0.05707151,0.07882761,0.08431081,0.08006264,0.07154005,0.06870618,0.06571688,0.07704252,0.11111486,0.0784924,0.05449393,0.04559315,0.0656454,0.06903341,0.0516586,0.062521,0.05820391,0.05924815,0.07715331,0.08647724,0.07735847,0.06582212,0.07334679,0.07047939
0.08435792,0.08284779,0.07952812,0.08255756,0.07254512,0.00158456,0.0678978,0.06051527,0.05034342,0.06137585,0.05552969,0.07671872,0.07876885,0.0744613,0.06562762,0.06991211,0.06638686,0.07844835,0.10585613,0.07300039,0.05170638,0.04578229,0.06347163,0.06622116,0.04822863,0.06315009,0.05519489,0.06118877,0.07648126,0.08315844,0.07654682,0.06135474,0.06733008,0.07149129
0.08524712,0.08284662,0.07875299,0.0811632,0.07589928,0.00124669,0.07050588,0.06330048,0.0534072,0.06282977,0.05289646,0.07544023,0.08075592,0.07611205,0.06721638,0.06722092,0.0643471,0.07737435,0.1073037,0.07543043,0.05187211,0.04402951,0.06783211,0.06948408,0.0494988,0.06332432,0.05588917,0.06147303,0.08008332,0.08573884,0.0786577,0.06216841,0.069009,0.07676054
0.08940558,0.0813057,0.07932126,0.08261455,0.07486875,0.00154919,0.06815085,0.0589238,0.05383158,0.06425595,0.05708083,0.07935816,0.0830418,0.07814871,0.07059003,0.0696596,0.0678235,0.0756064,0.10935011,0.07728608,0.05165493,0.04729729,0.06620812,0.06638002,0.05024123,0.06842373,0.05743481,0.06194485,0.07680624,0.08623724,0.07446205,0.06494946,0.06954855,0.06498698
0.08347178,0.08337932,0.0807131,0.08279868,0.07478889,0.00177305,0.06861321,0.06254165,0.05387731,0.06457649,0.05455299,0.07522822,0.08188404,0.07883331,0.06906205,0.06919544,0.06490438,0.07743031,0.10284135,0.07440479,0.05194242,0.04587567,0.06676386,0.06873071,0.05071728,0.06589717,0.05641651,0.06042038,0.07733802,0.08528726,0.07508464,0.06332403,0.06813589,0.06835005
0.08387644,0.08270538,0.08166946,0.08308216,0.07326446,0.00142543,0.06725313,0.05729673,0.04916692,0.06337916,0.05730535,0.0787233,0.08115695,0.07756016,0.06894839,0.06642622,0.06444402,0.0756249,0.10832911,0.07640584,0.05126026,0.04498098,0.06274662,0.06382157,0.05053998,0.06548825,0.05742,0.06311912,0.07442527,0.0833209,0.07750489,0.06226971,0.06883972,0.07280004
0.0879179,0.07846943,0.07945856,0.08176576,0.07774732,0.00161061,0.06798736,0.06162522,0.0501449,0.06236626,0.05264075,0.07387171,0.07574133,0.07819671,0.07052232,0.06355253,0.06131579,0.07440999,0.11181782,0.07893878,0.05211489,0.04412388,0.0668236,0.06839569,0.04835555,0.06528428,0.05479159,0.06225726,0.07457201,0.08203119,0.07480975,0.05980578,0.06641721,0.06649593
0.08581251,0.08465563,0.07902699,0.08112356,0.0768613,0.00139149,0.07227425,0.06448553,0.05627321,0.06517035,0.05831115,0.07981485,0.08133227,0.07852227,0.06823814,0.06740084,0.06490962,0.07420118,0.10708288,0.07467756,0.05248919,0.04848112,0.0695919,0.07120896,0.05167167,0.06420456,0.05563988,0.05752296,0.08030289,0.08451221,0.07842982,0.06497268,0.07048418,0.07057617
0.09062567,0.08436136,0.07820721,0.08123999,0.07368324,0.00173691,0.07343915,0.06731191,0.05335179,0.06684924,0.05971371,0.08240038,0.08238182,0.08006322,0.07350358,0.06921192,0.06419529,0.07918803,0.1115513,0.07960224,0.05427747,0.04915752,0.06785103,0.07008384,0.05311762,0.06613291,0.06030078,0.06312412,0.07957776,0.086892,0.07973505,0.06698909,0.06997789,0.07475123
0.08382639,0.08399383,0.07984054,0.08035435,0.07495707,0.00167747,0.06855907,0.06091501,0.04981217,0.06533634,0.05660652,0.07733709,0.07850726,0.08018112,0.06833772,0.06631325,0.0642617,0.07427067,0.107626,0.07673083,0.0514674,0.04662426,0.06975692,0.06974983,0.05247341,0.06827659,0.05736367,0.06276987,0.07775647,0.0821021,0.07671911,0.06089237,0.06577922,0.06930562
0.08506851,0.08149786,0.07903935,0.08048242,0.07738877,0.00213553,0.07178122,0.06359835,0.05127191,0.06302277,0.05475515,0.07687555,0.07834959,0.07538646,0.06763521,0.06534074,0.06287006,0.07313505,0.10920488,0.07724224,0.05187077,0.04586674,0.0694216,0.06930369,0.05381529,0.068058,0.05869269,0.06437205,0.07872296,0.08289709,0.07795191,0.06175013,0.06644435,0.06704104
0.08577052,0.08715972,0.08448192,0.08338429,0.07888883,0.00179904,0.07153898,0.06293894,0.05599435,0.06718422,0.05604632,0.07752408,0.08072191,0.08063387,0.06936416,0.07200204,0.07007377,0.08318775,0.11052797,0.08146622,0.05562498,0.04786334,0.06990829,0.07414014,0.05502801,0.06715855,0.06223471,0.06346791,0.08580304,0.09035532,0.08452068,0.06580512,0.07136292,0.07151511
0.08664084,0.08117834,0.07500995,0.07921196,0.07570469,0.0017612,0.0728063,0.06222186,0.05117087,0.06149858,0.05704676,0.07821566,0.07586466,0.07742338,0.06726056,0.06893451,0.06498273,0.07892664,0.10778028,0.076403,0.05450149,0.04633003,0.07055743,0.07317273,0.05016885,0.06508596,0.05404576,0.06132188,0.08212772,0.08629369,0.0810882,0.06178017,0.06768096,0.06671242
0.08622097,0.08331607,0.07701561,0.07847205,0.0748932,0.00170602,0.07269169,0.06451182,0.05183912,0.06596452,0.05443007,0.07318516,0.08075569,0.08498062,0.07382052,0.06311663,0.06181172,0.07392736,0.11104624,0.07913657,0.05084472,0.04323151,0.06481437,0.06518189,0.05001392,0.06401673,0.05603154,0.05959495,0.07327411,0.08110751,0.07415516,0.06211987,0.06711111,0.067163
0.09024861,0.08844444,0.078819,0.08071247,0.07612243,0.00158652,0.07153253,0.06469405,0.05549049,0.07033578,0.06015011,0.08036034,0.07970368,0.07984983,0.07091823,0.06999898,0.06484284,0.07753128,0.11423918,0.08218406,0.05565966,0.0495523,0.06865513,0.07011471,0.05489017,0.06305877,0.05777625,0.06134109,0.08005699,0.08571976,0.07954885,0.06692793,0.07211872,0.07713351
0.08562462,0.08198357,0.07775703,0.07880825,0.07602578,0.0014051,0.06782626,0.06002332,0.052925,0.06289287,0.05816957,0.08186646,0.07784729,0.07564134,0.06763459,0.06635026,0.06337822,0.07454914,0.10290078,0.0754037,0.05170074,0.04793189,0.06614014,0.07063394,0.04808779,0.06436626,0.05600795,0.05974554,0.07893573,0.08460861,0.07851695,0.06477096,0.06817812,0.07086724
0.08793812,0.08146324,0.07592789,0.07988184,0.07580216,0.00158958,0.06848849,0.05860419,0.05451022,0.06129989,0.05368039,0.07791449,0.08129369,0.07763764,0.06917427,0.06538787,0.06045916,0.07906807,0.11018012,0.0770059,0.04934732,0.0465635,0.06950448,0.07139747,0.05176075,0.06782851,0.05775475,0.06390991,0.0773057,0.0844044,0.07659771,0.0647221,0.0694368,0.0721057
